table,batch,mapping_basis,uploaded,route,status,evidence
busch_2022_course_alleviate,batch_009,paper_explicit,2026-08-18,1 (per-item selection percentages) + self-describing item codes,VERIFIED,"Live resp==1 counts and percentages reproduce paper Table 3 exactly for all 10 aspects it reports: flex.when 767/65.3, flex.where 754/64.2, instr.cares 686/58.4, not.seen 564/48.0, anonymous 534/45.4, clear.comm 441/37.5, answer.qs 397/33.8, easy.help.instructor 368/31.3, easy.help.students 291/24.8, easy.know.students 291/24.8; n=1,175 per item, matching the paper's stated N. easy.know.instructor (289, 24.6%) is the one aspect Table 3 does not list. Item codes are additionally self-describing."
burkert_2019_whoqol_bref,batch_009,data_labels,2026-08-18,9 (option_text<->resp direction) + 6 (keying polarity),VERIFIED,"The item axis is tied at the source by .sav variable labels (no inference). The OPTION axis needed checking and the .sav value labels were OVERRIDDEN for three items: LQ3, LQ4, LQ26 correlate positively with unambiguously positive-keyed items (LQ3 x LQ1 +0.33, x LQ15 +0.46, x LQ18 +0.40; LQ4 x LQ1 +0.28, x LQ15 +0.41; LQ26 x LQ1 +0.38, x LQ19 +0.45, x LQ10 +0.46), whereas the labelled direction (5 = 'Aeusserst' hindered by pain / 'Immer' negative feelings) predicts negative correlations. Distributions agree: 8,287/15,771 (52.5%) of respondents sit at LQ3=5 and 10,434 (66%) at LQ4=5, absurd as 'extremely hindered by pain' / 'extremely dependent on medical treatment' in a general-population sample and unremarkable as the favourable pole. Conclusion: ATHIS delivered items 3/4/26 pre-recoded per WHOQOL scoring; shipped anchors reversed accordingly. The other 23 items' labelled direction is consistent with their means and correlations and was left as labelled."
brederecke_2020_phq4,batch_009,data_labels,2026-08-18,source_variable_labels,VERIFIED,"Claim checked. Source .sav journal.pone.0230331.s001, 25 of 29 columns labelled; data/brederecke_2020_self_image.py melts PHQ4_1..PHQ4_4 unchanged. 4/4 byte-exact against the labels. Separately note the known content caveat already recorded on the item-text issues page: those labels are terse English, not the German administered wording nor canonical PHQ-4 phrasing."
butt_2022_cognitive_absorption,batch_010,paper_order,2026-08-18,Structural correspondence between the .sav's labelled constructs and the S1 Appendix questionnaire order (SKILL.md Step 5b route 2/5 variant),VERIFIED,"In the same .sav, every construct that DOES carry variable labels matches the S1 Appendix item at exactly its own within-construct position: US1/US2/US3 = appendix items 13/14/15, TTF1/TTF2/TTF3 = 16/17/18, PI1-PI4 = 19-22 and PI6-PI10 = 24-28, and the excluded column PI5_del is labelled 'Online learning enhances my academic effectiveness.' = appendix item 23, i.e. the 5th Performance Impact item. That is 16/16 exact matches plus the gap column landing on its own number, establishing that the numeric suffix indexes the construct's questionnaire order and that dropped numbers leave a hole rather than shifting later items. Applying the same rule, CA1/CA2/CA4/CA6 = appendix items 29/30/32/34. Live item stats are consistent (all four means 4.66-4.77, sd ~1.4, no discriminating signal available), so the structural route rather than statistics carries the check."
butt_2022_institutional_factors,batch_010,paper_order,2026-08-18,structural: within-construct position convention proven on labelled sibling columns (+ item means),VERIFIED,"The .sav labels 15 sibling columns whose codes can be checked against the same S1 Appendix: US1/US2/US3 = appendix User Satisfaction rows 1/2/3, TTF1/TTF2/TTF3 = Task Technology Fit rows 1/2/3, PI1..PI10 = Performance Impact rows 1..10 including the dropped PI5_del labelled 'Online learning enhances my academic effectiveness.' = that block's 5th row, and AU1/AU2 = Actual Usage rows 1/2. Zero exceptions in 18 labelled columns, so code number = position within its construct block; the IF codes preserve the gaps at IF3 and IF11 (not renumbered after those items were dropped), so IFn = appendix IF row n. Corroborating magnitude check: live IF item means 4.7-5.1 average 4.85, matching the paper's Table 3 Institutional Factors mean of 4.85 (SD 1.4, N=404). No per-item statistics are published for IF, so no route-1 item-level discrimination is available."
buzgova_2023_rses,batch_010,reconstructed,2026-08-18,route 6 attempted (keying polarity) - UNAVAILABLE; route 7 marker item + alpha match only,PARTIAL,"Polarity route dead: all 45 inter-item correlations are positive (+0.12 to +0.63) and every item-total is positive, i.e. the five negatively worded items are stored already reversed, so no sign pattern distinguishes them. An exhaustive search over all 252 possible 5-item subsets found NO reverse-wording method factor either (canonical negative set {2,5,6,8,9}: mean within-group r = 0.263/0.304, mean cross-group r = 0.315 -- no separation). Remaining, weak, corroboration: (a) RSES8 has the lowest mean of the ten (1.53 of 3, next lowest 1.70), matching the well-documented marker behaviour of RSES item 8 ('I wish I could have more respect for myself'); (b) computed Cronbach alpha = 0.805 matches the paper's reported RSES alpha of 0.81 exactly, confirming the block is the RSES; (c) RSES1 has the highest mean (2.24), as expected for item 1. None of this rules out a permuted administration order of the kind found in bakker_2020_rses. ORCHESTRATOR ADDITION 2026-08-18: position 8 now has positive support. RSES8 has both the lowest mean (1.53) and the lowest item-rest correlation (0.36 vs 0.40-0.57 for the rest), which is the known signature of Rosenberg item 8 ('I wish I could have more respect for myself'), the scale's classic misfitting item; the same item showed the same signature at position 8 in bang_2023_self_esteem, and in the permuted bakker_2020_rses file position 8 was one of the three columns whose name and label agreed. Alpha 0.805 vs the paper's 0.81. Positions 1-7, 9 and 10 remain unconfirmed - any permutation among them is consistent with everything observable. Shipped on Ben's call with a callout saying so."
buzgova_2023_soc,batch_010,reconstructed,2026-08-18,"route 6 (reverse-item method factor, exhaustive subset search) + route 1 (per-item means vs an independent Czech SOC-13 sample)",VERIFIED,"(1) Reverse-item method factor: scoring every one of the 1287 possible 5-item subsets of soc1..soc13 by (mean within-group r) minus (mean cross-group r), the canonical SOC-13 reverse set {1,2,3,7,10} ranks FIRST of 1287 (0.126; runner-up {1,2,3,10,13} = 0.107). Within-group r 0.236/0.279 vs cross-group 0.142. (2) Per-item means match an independent Czech SOC-13 sample (Research Square rs-2723276, N=498) item-for-item: theirs 5.01/3.73/3.96/5.25/4.76/4.97/4.89/4.67/4.27/4.21/4.49/4.98/4.99 vs ours 5.03/3.66/4.19/5.85/5.16/5.09/5.16/4.45/4.36/4.51/4.47/5.37/4.47, Pearson r = 0.87, mean absolute difference 0.25, with item 2 the distinct minimum (~3.7) in both. (3) That study's known item-2/item-3 residual covariance reproduces here as the largest off-diagonal correlation of the reverse block (r = 0.60). All items positively keyed => data stored already reverse-scored, which is how the shipped anchors were oriented."
cacciatore_2021_crisis_care_satisfaction,batch_010,data_labels,2026-08-18,"route 9 (response-frequency matching, raw labels vs live integers)",VERIFIED,"All 45 item x level counts identical between the raw S1 Data label strings and the live integer resp, e.g. Q24_1 = 44/25/32/37/85 for Extremely dissatisfied/Moderately dissatisfied/Adequately satisfied/Moderately satisfied/Extremely satisfied vs live 1..5 = 44/25/32/37/85; Q24_4 = 20/19/67/55/141 both sides. Confirms 'Adequately satisfied' sits at 3 (between the two dissatisfied levels and the two satisfied levels) and that the direction is ascending satisfaction, not the survey's own descending Qualtrics choice order."
buzgova_2023_gai,batch_010,paper_order,2026-08-18,route 5 (subscale block structure) + item-number cross-source confirmation,PARTIAL,"mapping_structure.R on the GAI's published 3-factor item assignment (cognitive 1,2,3,5,8,9,11,14,16,17,19; arousal 4,6,10,13,20; somatic 7,12,15,18) gives 15/20 items loading strongest on their hypothesised subscale. All three purely-somatic items 7,12,18 are own-best (mean r .49/.48/.45 vs rivals), which is the discriminating block; the 5 misses (gai3,6,8,9 cognitive-vs-arousal, gai15 somatic-vs-arousal) are all near-ties (e.g. gai8 own .42 vs rival .43, gai9 .42 vs .42) between facets known to be near-collinear under the GAI's strong general factor, so a low count here is underpowered rather than evidence against the mapping. Independent confirmation that Pachana Table 2's listing order IS final items 1-20: PMC6624870 Table 2 prints explicit item numbers 1-20 against identical English texts and agrees on all 20. Direction of resp verified separately: all 20 item-rest r positive (+0.39..+0.70), means 0.11-0.34 => 1=Agree. Not fully VERIFIED because no per-item statistics for this Czech sample are published anywhere to match against."
buzgova_2023_gds,batch_010,reconstructed,2026-08-18,"6+7+8 (keying polarity, marker items, semantic coherence of endorsement rates)",PARTIAL,"Routes 6 (keying polarity) + 7 (marker items) + 8 (semantic coherence). Polarity: all 15 corrected item-total rs positive (gds6 .25, gds10 .30, gds11 .33, gds15 .42 lowest; gds3 .63, gds12 .61 highest) -> items consistently keyed, i.e. stored pre-scored, and the shipped per-item option direction follows that. Direction fixed by total score: M=3.44 (SD 3.40), 72.9% in the paper's 0-4 normal band, 4.4% at 12-15; the reversed reading would give M=11.6 (severe) for the average community-dwelling 60+ respondent. Numbering pinned by the canonical GDS-15 signature: the three weakest item-total items are exactly gds6 ('afraid something bad will happen', .25), gds10 ('problems with memory', .30) and gds11 ('wonderful to be alive', .33), the items the GDS-15 literature reports as weakest; and endorsement ordering is semantically coherent -- rarest are gds14 hopeless (.092) and gds1 not satisfied with life (.096), most common gds6 (.458) and gds13 not full of energy (.446). No per-item statistics are published in the paper, so item-by-item confirmation within the polarity class is not possible: PARTIAL."
buzgova_2023_lsita,batch_010,reconstructed,2026-08-18,6+8,PARTIAL,"Route 6 (keying polarity) + route 8 (semantic coherence). (a) Reversal status: raw column sum reproduces the paper's reported LSITA total exactly (36.30/8.68/12-62 vs published 36.34/8.66/12-62) and all 66 inter-item r are positive (.12-.62), so items 2/4/5/6 are stored already reversed; scale direction confirmed against sibling scales in the same file (r with GDS-15 sum +0.66, GAI +0.31, RSES -0.49, SOC-13 -0.54, age +0.23, all matching the paper's published signs and magnitudes). (b) Reverse set identified from the data independently: the ratio count(resp=3) / mean(count(2),count(4)) is 0.42/0.49/0.54/0.56 for items 2/6/4/5 and 0.76-1.41 for the other eight -- the four deepest are exactly the canonical reverse set (1-in-495 by chance). (c) Reverse-worded method factor: mean within-block r among {2,4,5,6} = 0.47 vs cross-block 0.34, and each of the four has within > cross. (d) Endorsement ordering is semantically coherent: strongest disagreement with the most extreme negative statement (item 2 'dreariest time', raw mean 4.42) down to the mildest (item 5 'could be happier', 3.44); strongest agreement with 'looking back I am well satisfied' (2.53), weakest with 'Everything is just great' (3.72). PARTIAL rather than VERIFIED: order WITHIN each polarity class rests on canonical item numbering -- the only per-item statistics for this sample are in the paywalled companion validation paper (10.1111/opn.12541), so route 1 was unavailable."
busch_2023_stigma,batch_010,data_labels,2026-08-18,source_variable_labels,NO_ROUTE,"The original claim was FALSE and has been replaced. The source (journal.pone.0287795.s007) is a plain CSV whose header is bare codes -- ID,gender,gender2,lgbq,race,depression,anxiety,ses,... -- with no variable labels of any kind, so nothing at the source ties code to text and the exemption never applied. data/busch_2023_stigma.py does melt ITEM_COLS by name, so the codes are genuine source column names; the text was supplied from the questionnaire. It cannot be checked item-by-item because it is not item-specific: 6 of the 8 shipped texts are the identical shared stem 'I most closely identify as', with the content living entirely in the response options. That is already described on the item-text issues page; recorded here so the verification ledger stops claiming a basis the source does not provide."
butt_2022_actual_usage,batch_010,data_labels,2026-08-18,source_variable_labels,VERIFIED,"Claim checked. Source .sav journal.pone.0269609.s003, 23 of 44 columns labelled; data/butt_2022_online_learning.py melts by name. 2/2 byte-exact against the labels."
butt_2022_task_tech_fit,batch_010,data_labels,2026-08-18,source_variable_labels,VERIFIED,Claim checked. Source .sav journal.pone.0269609.s003. 3/3 byte-exact against the columns' variable labels.
butt_2022_user_satisfaction,batch_010,data_labels,2026-08-18,source_variable_labels,VERIFIED,Claim checked. Source .sav journal.pone.0269609.s003. 3/3 byte-exact against the columns' variable labels.
american_multiracial_face,batch_005,data_labels,2026-08-27,script_reproduction,VERIFIED,"Re-ran data/american_multiracial_face.R's exact merge order (alphabetical ls() over the 19 .sav objects, rbind, drop rating==0, unique(case_lbl) -> row_number()) against the OSF raw files: 2252 unique case_lbl and 117,880 rows, both identical to irw_fetch(); per-item n matched for all 2252 items and per-item means agreed to max |diff| 5.3e-15, cor = 1.000. Attribute-block means also corroborate the published codebook norms over the smaller released face set (ambiguity 3.662 vs 3.649; expression 3.937 vs 3.964; masculinity/femininity 4.727 vs 4.783; White prototypicality 3.745 vs 3.770; attractiveness 4.636 vs 4.641), and smiling-photo expression (5.43) exceeds neutral (3.94) as it must. Stimulus identity (added 2026-08-18): F-number -> AMFD PhotoID recovered by monotone alignment of per-face rating means against the published codebook norms; the neutral alignment (9 attributes) and the smiling alignment (10 different source files) agree on all 108 faces present in both, median nearest-rival separation ~9x. Corroborated by two variables not used in the alignment: Race_cat == argmax prototypicality for 192/214 (89.7%) and Gender_cat consistent with the masculinity/femininity rating for 218/219 (99.5%). | RE-VERIFIED 2026-08-27 after #1660 added Smile_Black_prototypicality_trans.sav: re-ran the same script logic over all 20 files, giving 2,371 unique case_lbl and 124,082 rows; the regenerated CSV is byte-identical to the uploaded response table, so the case_lbl -> item map is exact. All 2,252 previously published case labels map 1:1 into the new numbering."
chen_2022_sasc,batch_011,data_labels,2026-08-24,source_variable_labels,PARTIAL,"Claim checked and narrowed; 'gates unrun' retired. The mapping from IRW code to source column is safe by construction: process_chen_2022_mental_health.R selects all_of(sasc_items) by name and pivots names_to='item', so SASC01..SASC22 are the source .sav's own column names and no positional assignment happens. What the original claim overstated is the text: the shipped wording is the published English SAS-C item list, not a variable label read out of the .sav. The residual assumption is therefore that source column SASC*n* is published SAS-C item *n*. That is unverified here -- the Science Data Bank deposit was not retrievable in this pass -- and it is exactly the assumption that failed in buzgova_2023_rses. Low risk (a permuted administration would have to coincide with the source's own numbering) but not zero."
close_relationships,batch_011,data_labels,2026-08-24,source_variable_labels,NO_ROUTE,"No item text is shipped -- irw_itemtext() returns nothing and queue_state.csv records `blocked` (batch_011, 2026-09-06). The exemption was also wrong on its face: data/close_relationships.R reads a bare openpsychometrics data.csv (no labels) and rewrites `item` as as.numeric(str_replace(item,'q','')), so the codes are stripped column names and any text would have to come from that deposit's separate codebook."
condon_2024_sapa_personality,batch_011,data_labels,2026-08-24,"exempt (data_labels) + corroboration: source-codebook code->text tie, independent second codebook (psychTools::spi.dictionary), official SPI-135 form printing code beside item and beside the 1..6 numbering, and a response-direction check (route 8)",VERIFIED,"Every item is distinguished from every other by its own code: the IRW item codes are the raw q_### column names of the SAPA deposits (data/condon_2024_sapa_personality.py renames nothing), and ItemInfo.csv in doi:10.7910/DVN/3BTT82 maps each of those 135 codes to its text directly -- 135/135 exact set match against the live table, 0 text mismatches on re-fetch. Two independent sources reproduce the same 135 code->text ties: psychTools::spi.dictionary (135/135 agreement, differing only by stripped apostrophes/quotes) and the SPI-135-27&5 v1.2 form PDF (135/135 codes, 4 trivial punctuation/wording differences listed in provenance). No positional or order inference anywhere. option_text<->resp: the form prints 1..6 under Very Inaccurate..Very Accurate; the live data agrees in direction -- 'Cheat to get ahead.' 2.20, 'Use others for my own ends.' 2.46, 'Tell a lot of lies.' 2.64 vs 'Am concerned about others.' 4.83, 'Feel sympathy for those who are worse off than myself.' 4.85, 'Sympathize with others' feelings.' 4.86, a 2.19-point separation that inverts under a flipped key. Per-item n ranges 433,019-555,453 (ratio 1.28), consistent with SAPA's planned-missing administration and showing no item conflating two questions; all 135 items span all six levels. What this does NOT establish: the wording of the four intermediate anchors is taken from the official form rather than re-derived from the data, and validate_items.R itself could not be run (irw_fetch cannot materialise 68.2M rows), so the gate was reproduced against Redivis instead."
criticalperiod_syntax,batch_011,paper_explicit,2026-08-24,"Reconstruction of scored accuracy from the study's raw per-option data + SI answer key, compared to live per-item means (SKILL.md Step 5b routes 1 and 9), plus within-question order concordance",PARTIAL,"Route: reconstruct each item's scored accuracy from the study's own raw per-option endorsement file (OSF pyb8s compiled.csv, 680,333 respondents, one 0/1 column per option) using the SI answer key under the claimed letter->index mapping (a=1 ... h=8), and compare with the live per-item mean over 1,131,401 respondents (Redivis aggregate; irw_fetch pulls 107,483,095 rows and is unreliable). All 95 items reproduce: cor = 0.9812, mean|diff| = 0.0203, max|diff| = 0.0785 (largest: q34_1 0.820 vs live 0.742; q34_6 0.858 vs 0.786; q24_4 0.902 vs 0.832), and all diffs bar two are positive, i.e. a uniform sample-composition offset rather than item-specific error. Reading ANY single item's key the other way would move it by at least 0.4859 (median ~0.93), so all 95 Correct/Incorrect class assignments are pinned outright. Permutation null for the correlation: mean 0.001, max 0.353 over 2,000 draws, vs 0.9812 observed. Within-question option ORDER (immune to the sample offset) is concordant on 113 of 120 pairs; the 7 discordant pairs are all near-ties (|diff in live| 0.0031-0.0184) and 3 of them are still separated by keyed class. WHAT THIS DOES NOT ESTABLISH: 4 pairs -- q17_1/q17_3, q20_1/q20_3, q24_1/q24_3, q26_2/q26_4 -- share a keyed class AND order discordantly, so their own numbers do not distinguish them from each other; they rest on the single global letter->index convention (validated by the other 113 orderings and all 95 class assignments), not on item-specific evidence. Hence PARTIAL. Separately, q10_4 is assigned to the fourth printed option because the SI prints Question 10's options as a, b, c, c; the recomputed accuracy 0.9987 vs live 0.9975 is consistent but, both q10 items being keyed Incorrect and both near ceiling, does not by itself exclude the alternative reading."
depression_anxiety_stress,batch_011,reconstructed,2026-08-24,"re-run of the processing script over the raw source file (core model 3), cross-checked by per-item x per-response-level cell counts (route 9 applied to all 68 items)",VERIFIED,"Re-derived the item integer from data/depression_anxiety_stress.R over the openpsychometrics raw data.csv (39,775 respondents): 1-42 = Q1A-Q42A, 43-52 = TIPI1-10, 53-68 = VCL1-16. All 68 x 9 = 612 item x response-level cell counts (resp 0-7 plus the literal NA level) reproduce the live table exactly, 0 mismatches -- e.g. item 1 = 6104/13320/9958/10393 at resp 1-4; item 43 = TIPI1 with 6229/5603/4633/5877/8420/6046/2482 at resp 1-7 and 485 NA; item 58 = VCL6 'cuivocal' 38177/1598 at 0/1. This distinguishes every item from every other: the closest pair, items 17 (Q17A) and 26 (Q26A), differ by only 2.5e-5 in mean but by 1936 respondents at resp=4 (13509 vs 11573). Because the counts are per response level it also pins the option_text<->resp axis for all three blocks (DASS 1-4, TIPI 1-7, VCL 0/1); a flipped anchor order on any block would break it. Not established: the WORDING of any item, which rests on codebook.txt's own Qn/TIPIn/VCLn keys. Note: verify_depression_anxiety_stress.R runs this as a server-side redivis GROUP BY rather than irw::irw_fetch(), because the full 2,704,700-row download timed out repeatedly during this round."
emidy2024_fevs,batch_011,data_labels,2026-08-24,source_variable_labels,VERIFIED,"Claim checked and found imprecise but sound; evidence replaced, and the 'gates unrun' note is retired. Source is the FEVS 2022 .dta (Harvard Dataverse file 10255219); data/emidy2024_fevs.py writes `item` as the source column name for each of the 93 columns. Stata's 80-char label cap means the labels are truncated, and the shipped text follows the FEVS questionnaire's shared-stem convention (items in a block start with a leading ellipsis, e.g. q28 '...consistently look for new ways to improve how they do their work.'), whereas the label spells the stem out ('Employees in my work unit consistently look for...'). Reconciling those two conventions, all 93 shipped texts agree with their own column's label. Codes are non-contiguous (93 items spanning q1..q99), consistent with source column names rather than indices."
ftna_kasper_2022,batch_011,data_labels,2026-08-24,source column-name identity + item-by-wave availability structure + study do-file grade recode + private-public direction check,VERIFIED,"Item axis: every one of the 11 IRW codes is the deposited Stata variable name minus its exam suffix (data/ftna_kasper_2022.r: gsub('_ftna','')/gsub('_psle','')), so each item is distinguished from every other by name identity rather than inference. Confirmed structurally against the live data: the study's do-file names the PSLE subject set as {kiswahili, english, math, society, science} and the live table has exactly those 5 items at wave 0 and exactly the 9 FTNA subjects at wave 1 (633,038 respondents in each of the 14 item-wave cells). Resp axis: edcc_code/taba7_taba8.do recodes _num 0/1/2/3/4 to NECTA points 5/15.5/25.5/35.5/45.5 and bands them E/D/C/B/A, and edcc_code/tab2_fig1_figa1_taba1.do independently relabels the ascending value groups E,D,C,B,A -- each of the 5 levels pinned twice. Direction confirmed in the data: private-school students score +1.265 higher than public at FTNA (2.24 vs 0.97) and +0.433 higher at PSLE (2.61 vs 2.18), matching Brandt's positive private premium; and FTNA subject means run math 0.47 < physics 0.51 < chemistry 0.87 < geography 0.97 < history 1.05 < biology 1.11 < civics 1.47 < english 1.66 < kiswahili 1.81, i.e. mathematics worst and Kiswahili best, as expected when 4=A."
geography,batch_011,data_labels,2026-08-24,exempt (source lookup table) + raw-data set match; verify_geography.R blocked by export quota,NOT_NEEDED,"mapping_basis is data_labels, so statistical verification is not required: place.csv IS the archive's id->name table and data/geography.R assigns item <- place_asked directly. Corroboration run anyway from the raw answer.csv: the set of distinct place_asked values is exactly the 1458 live item codes (0 in one and not the other), and the 8 place.csv ids never asked are World + the six continents + Yangtze, i.e. map containers rather than questions. verify_geography.R additionally hard-codes per-place n and accuracy recomputed from answer.csv for all 1458 items and compares them to the live per-item row count and mean resp; the (n, accuracy) pair is distinct for 1435 of 1458 items, the other 23 sitting in 11 tied groups. It COULD NOT BE RUN on 2026-08-18 because irw::irw_fetch('geography') is blocked by the Redivis 30-day export quota (204GB used of 200GB; this table is 0.6GB) -- re-run once the quota resets."
machivallianism_test_main,batch_011,data_labels,2026-08-24,source_variable_labels,VERIFIED,"Claim checked and found wrong in its wording; evidence replaced, 'gates unrun' retired. The openpsychometrics MACH_data source is a bare tab-delimited data.csv with NO variable labels -- its headers are Q1A/Q1I/Q1E .. Q20A/Q20I/Q20E (answer/index/elapsed triples), and data/machivallianism_test.R derives the IRW code by dropping the final character. The item text lives in the deposit's separate codebook.txt, keyed by the same Q1..Q20. Verified against it: 20/20 exact. So the mapping is a key join on a code the source itself defines, not a positional assignment -- sound, but the basis is a codebook, not data labels."
riasec,batch_011,reconstructed,2026-08-24,script re-run (core model 3) + per-item n/mean reproduction; corroborated by route 2 (per-item response ranges) and route 8 (semantic coherence of the vocabulary check-list),VERIFIED,"Re-ran data/riasec.R's column-order logic over the raw RIASEC_data12Dec2018/data.csv (surviving columns in file order = R1..C8, TIPI1..10, VCL1..16, confirmed identical to the expected sequence) and compared reproduced per-column n/mean against live per-item n/mean: 74/74 items match with |dn| = 0 on every item and max |dmean| = 4.9e-07 (a rounding artifact of the 6-dp hard-coded constants). Each item is uniquely pinned by the (n, mean) pair -- 0 of 74 items have any rival with both the same n and a mean within 1e-6 -- so a permutation of any two items would show up. Range structure corroborates independently (items 1-48 span 1-5, 49-58 span 1-7, 59-74 span 0-1), as does content (the three deliberate non-words VCL6/VCL9/VCL12 land at items 64/67/70 with endorsement 0.083/0.058/0.123, the three lowest of the 16, while 'funny'/'decide'/'robot' sit at 0.967/0.916/0.908). option_text<->resp: all 342 item x resp cells in the shipped CSV equal the set of levels each item's own respondents used, exactly. Nothing on either axis is left unestablished."
sapa_personality,batch_011,data_labels,2026-08-24,source_variable_labels,VERIFIED,"Claim checked and found sound on a stronger basis than recorded; 'gates unrun' retired. data/sapa-personality.R writes item=names(z)[i], so the 696 q_#### codes are the source column names verbatim; the text is joined to those same codes from the SAPA item bank, so this is a key join and a positional shift is not expressible. Corroborated independently: psychTools::spi.dictionary covers 135 of the 696 codes from a separate release, and 134 of 135 agree with the shipped text. NOTE the exception, q_1483, and 12 others like it: 13 of 696 items ship SAPA's abbreviated bracketed form ('[Forget to put things back].') rather than the full wording ('Often forget to put things back in their proper place.'). Faithful to the source lookup, but abbreviated -- see #1745."
twod_rotation_mather2023,batch_011,paper_explicit,unrecorded,"1 (published per-item statistics) + 8 (semantic coherence of the response distribution, via image-derived rotation angle)",PARTIAL,"Route B (published per-item stats): paper Supplementary Table S7 lists mean and N for 58 items keyed by the live q_16NNN codes. All 58 live row counts equal the published N EXACTLY (e.g. q_16104 23106/23106, q_16026 23839/23839) and live proportion correct matches the published mean to <=0.005 (S7 is rounded to 2dp) with r=0.9999 over the 58 -- which also fixes the option axis: resp==1 is the correct response (q_16104 lives at 0.123 correct, the paper's hardest item at .12). Structural: exactly 70 items have n>10000 and that set is exactly S7's 58 plus the 12 items the study's code drops, i.e. the paper's 70-item final pool; the other 234 pilot items sit at a median n of 1224. Route A (stimulus images -> data): the target rotation of each of the 304 PNGs was recovered mechanically (Jaccard of the right panel's white pixels against the four rotations of the left panel; 78 at 0deg / 84 at 90 / 73 at 180 / 69 at 270). All 12 items the study's Rmd drops as 'not requiring mental rotation' come out 0deg (12/12; 0deg figures are 25.7% of the pool, so p=8.1e-08 under a permuted fig<->item pairing), and 0deg items average p(correct)=0.555 vs 0.378 for rotated ones (Welch t=9.1, p=2e-15). PARTIAL not VERIFIED: the 304 figures contain only 111 distinct stimulus:target panels (many items reuse a panel and differ only in their answer options), so Route A cannot separate two items sharing a panel, and Route B covers 58 of 304 items. The fig<->item tie rests on the filename convention, corroborated item-wise only for q_16104 (the Rmd displays fig16104.png as that item)."
ALSECYPIAMH_WU_2022_SDQ,batch_012,paper_order,2026-09-02,item_endorsement_order + composite_identity,PARTIAL,"verify_ALSECYPIAMH_WU_2022_SDQ.R. CHECK A (run against CPS Study 2.sav; SDQ_Pro was removed from the table under issue #1691, so checking it in the table would pass vacuously): SDQ_Pro is not an item -- it equals round(mean(SDQ_Pro1..SDQ_Pro5)) for all 7,841 respondents (exact, 0 exceptions), and its .sav variable label is 'Prosocial Behaviour' while SDQ_Pro1..5 carry no labels. CHECK B pins the two endpoints of the assumed order: SDQ_Pro1 has the highest mean and highest ceiling (55.0% at resp=3) and SDQ_Pro5 the lowest (45.0%), matching the SDQ prosocial subscale's known endorsement pattern where 'I try to be nice to other people' is most endorsed and 'I often volunteer to help others' least. NOT ESTABLISHED: the relative order of SDQ_Pro2, SDQ_Pro3 and SDQ_Pro4 (ceiling 50.4/48.2/52.4%, means within 0.04) -- no source that names the items was found, so their assignment rests on column numbering alone."
dumas_Organisciak_2022,fixes (issue #1598),data_labels,2026-08-28,self_describing_codes,NOT_NEEDED,"Item codes are the AUT prompt objects themselves (book, bottle, brick, fork, pants, rope, shoe, shovel, table, tire) and item_text is that same object word, so no permutation is possible. option_text labels only the two scale endpoints the paper names (1 = totally ordinary, 5 = maximally novel); resp is 1-5 in the authors' own deposited file (osf.io/qcmex, rater1-rater4 all in [1,5]) and data/dumas_Organisciak_2022.R does no recoding, so the paper's stated 0-4 coding is a paper-vs-deposit discrepancy, disclosed in instructions and on itemtext_issues."
himmelstein-impossible_question-2025,batch_014,data_labels,2026-08-31,exact_reproduction,VERIFIED,"Strongest available route: the mapping is not inferred, it is reproduced. The study's own response file carries question_text on every row keyed to id, one-to-one across all 90 items (90 ids, 90 distinct pairs), and the IRW code IS that id -- data/data_impossible_question.py passes item_col='id', resp_col='correct'. Aggregating the source's `correct` by `id` matches the live table's per-item row count for all 90 items and per-item mean to within 1e-12, so every item is distinguished from every other by the data itself. The scoring key is likewise taken from the file's correct_answer column (1/2/3, where 3 = impossible question -> 'Opt-out'), and the opt-out scoring rule was confirmed by cross-tabulating response_choice against correct: GK + choice 3 is always incorrect (3,625 rows), IQ + choice 3 always correct (4,712), IQ + choice 1/2 always incorrect (9,375)."
mohammed_2021_job_satisfaction,batch_013,data_labels,2026-08-31,data_labels,VERIFIED,"Mapping is authoritative at the source and mechanical, so no statistical route is needed. The five IRW item codes are the S1 .sav's own column names: data/mohammed_2021_patient_safety.py melts JOBSAT_ITEMS verbatim into `item`, so each code carries its own variable label and every item is distinguished from every other by the file itself, not by order. Labels read jobsat='i like my job', jobsats='working in this hospital is like being part of a large family', jobsatss='this hospital is a good place to work', jobsatsss='am proud to work at this hospital', jobsatssss='morale in this clinical area is high'. Item and resp sets match live shard-4 data exactly (5 items x 411 rows = 2055; resp 1-5). Option anchors come from five separate value-label sets (labels53-labels57), one per item, with identical contents. What this does NOT establish: the scale DIRECTION is taken from the value labels with no independent corroboration -- the file's derived Jobsatisfaction variable is unrelated to these items (point-biserial 0.035) and the block is uncorrelated with all 81 other file variables (max |r| 0.091), so routes 3 and 6 are both unavailable here."
