"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X18","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich fühle mich unter Druck gesetzt, mich zu äußern.",NA,"Stimme überhaupt nicht zu",1,"I feel pressured to express myself.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X18","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich fühle mich unter Druck gesetzt, mich zu äußern.",NA,"Stimme nicht zu",2,"I feel pressured to express myself.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X18","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich fühle mich unter Druck gesetzt, mich zu äußern.",NA,"Teils/Teils",3,"I feel pressured to express myself.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X18","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich fühle mich unter Druck gesetzt, mich zu äußern.",NA,"Stimme zu",4,"I feel pressured to express myself.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X18","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich fühle mich unter Druck gesetzt, mich zu äußern.",NA,"Stimme voll und ganz zu",5,"I feel pressured to express myself.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X19","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich interessiere mich dadurch mehr für die Inhalte des Fachs.",NA,"Stimme überhaupt nicht zu",1,"I become more interested in the subject content.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X19","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich interessiere mich dadurch mehr für die Inhalte des Fachs.",NA,"Stimme nicht zu",2,"I become more interested in the subject content.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X19","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich interessiere mich dadurch mehr für die Inhalte des Fachs.",NA,"Teils/Teils",3,"I become more interested in the subject content.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X19","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich interessiere mich dadurch mehr für die Inhalte des Fachs.",NA,"Stimme zu",4,"I become more interested in the subject content.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X19","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich interessiere mich dadurch mehr für die Inhalte des Fachs.",NA,"Stimme voll und ganz zu",5,"I become more interested in the subject content.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X20","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich verstehe die Inhalte besser.",NA,"Stimme überhaupt nicht zu",1,"I understand the content better.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X20","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich verstehe die Inhalte besser.",NA,"Stimme nicht zu",2,"I understand the content better.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X20","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich verstehe die Inhalte besser.",NA,"Teils/Teils",3,"I understand the content better.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X20","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich verstehe die Inhalte besser.",NA,"Stimme zu",4,"I understand the content better.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X20","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich verstehe die Inhalte besser.",NA,"Stimme voll und ganz zu",5,"I understand the content better.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X21","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich möchte den Dozenten nicht mit meiner Leistung enttäuschen.",NA,"Stimme überhaupt nicht zu",1,"I do not want to disappoint the instructor with my performance.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X21","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich möchte den Dozenten nicht mit meiner Leistung enttäuschen.",NA,"Stimme nicht zu",2,"I do not want to disappoint the instructor with my performance.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X21","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich möchte den Dozenten nicht mit meiner Leistung enttäuschen.",NA,"Teils/Teils",3,"I do not want to disappoint the instructor with my performance.","Neither agree nor disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X21","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich möchte den Dozenten nicht mit meiner Leistung enttäuschen.",NA,"Stimme zu",4,"I do not want to disappoint the instructor with my performance.","Agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X21","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Ich möchte den Dozenten nicht mit meiner Leistung enttäuschen.",NA,"Stimme voll und ganz zu",5,"I do not want to disappoint the instructor with my performance.","Strongly agree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X22","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Namensnennung empfinde ich als aufdringlich.",NA,"Stimme überhaupt nicht zu",1,"I perceive being addressed by name as intrusive.","Strongly disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
"weber2026_name_knowledge","weber2026_name_knowledge_1","X22","Name-based instructor-student interaction questionnaire (pilot), Perceived Effects section","WICHTIG: Die folgenden Fragen beziehen sich darauf, ob Ihr Name in einer Veranstaltung genannt wurde oder nicht. Bitte rufen Sie sich zur Beantwortung mehrere typische Situationen ins Gedächtnis – idealerweise mindestens: • drei Veranstaltungen mit Namensnennung, und • drei Veranstaltungen ohne Namensnennung. Nutzen Sie dabei nach Möglichkeit verschiedene Lehrformate (z. B. Vorlesungen, Seminare, Praktika/Blockveranstaltungen, klinischer Unterricht, Online-Termine). Alle folgenden Aussagen beziehen sich darauf, wie Sie sich in Veranstaltungen MIT Namensnennung im Vergleich zu Veranstaltungen OHNE Namensnennung fühlen bzw. verhalten.",NA,"Namensnennung empfinde ich als aufdringlich.",NA,"Stimme nicht zu",2,"I perceive being addressed by name as intrusive.","Disagree","Important: The following questions refer to whether your name was mentioned in a session or not. To answer the question, please recall several typical situations - ideally at least: three sessions with name mention, and three sessions without name mention. Whenever possible, use different teaching formats (e.g., lectures, seminars, practical/block courses, clinical teaching, online sessions). All of the following statements refer to how you feel or behave in sessions WITH name mention compared sessions WITHOUT name mention.",NA,"German"
