"table","section_id","item","instrument","instructions","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp","language"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_2","a2_d","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré algunas preguntas respecto a cómo se sintió el día de ayer.","Next, I will ask you some questions about how you felt yesterday.","Y, ¿cuán triste se sintió ayer?, donde 1 es nada, 2 es poco, 3 es algo, 4 es bastante y 5 es muy triste.","And how sad did you feel yesterday? Where 1 is not at all, 2 is a little, 3 is somewhat, 4 is quite and 5 is very sad.",NA,"Bastante","Quite",4,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_2","a2_d","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré algunas preguntas respecto a cómo se sintió el día de ayer.","Next, I will ask you some questions about how you felt yesterday.","Y, ¿cuán triste se sintió ayer?, donde 1 es nada, 2 es poco, 3 es algo, 4 es bastante y 5 es muy triste.","And how sad did you feel yesterday? Where 1 is not at all, 2 is a little, 3 is somewhat, 4 is quite and 5 is very sad.",NA,"Muy","Very",5,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a3","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su nivel educacional logrado?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a)","How satisfied or dissatisfied are you with the level of education you have attained? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied",NA,"Totalmente insatisfecho(a)","Totally dissatisfied",1,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a3","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su nivel educacional logrado?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a)","How satisfied or dissatisfied are you with the level of education you have attained? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied",NA,"Insatisfecho(a)","Dissatisfied",2,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a3","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su nivel educacional logrado?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a)","How satisfied or dissatisfied are you with the level of education you have attained? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied",NA,"Indiferente","Indifferent",3,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a3","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su nivel educacional logrado?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a)","How satisfied or dissatisfied are you with the level of education you have attained? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied",NA,"Satisfecho(a)","Satisfied",4,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a3","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su nivel educacional logrado?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a)","How satisfied or dissatisfied are you with the level of education you have attained? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied",NA,"Totalmente satisfecho(a)","Totally satisfied",5,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a4","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su trabajo actual?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a).","How satisfied or dissatisfied are you with your current job? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied.",NA,"Totalmente insatisfecho(a)","Totally dissatisfied",1,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a4","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su trabajo actual?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a).","How satisfied or dissatisfied are you with your current job? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied.",NA,"Insatisfecho(a)","Dissatisfied",2,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a4","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su trabajo actual?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a).","How satisfied or dissatisfied are you with your current job? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied.",NA,"Indiferente","Indifferent",3,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a4","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su trabajo actual?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a).","How satisfied or dissatisfied are you with your current job? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied.",NA,"Satisfecho(a)","Satisfied",4,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a4","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su trabajo actual?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a).","How satisfied or dissatisfied are you with your current job? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied.",NA,"Totalmente satisfecho(a)","Totally satisfied",5,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a5","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con el tiempo que dedica entre su trabajo y su vida personal?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a).","How satisfied or dissatisfied are you with the time you divide between your work and your personal life? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied.",NA,"Totalmente insatisfecho(a)","Totally dissatisfied",1,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a5","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con el tiempo que dedica entre su trabajo y su vida personal?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a).","How satisfied or dissatisfied are you with the time you divide between your work and your personal life? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied.",NA,"Insatisfecho(a)","Dissatisfied",2,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a5","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con el tiempo que dedica entre su trabajo y su vida personal?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a).","How satisfied or dissatisfied are you with the time you divide between your work and your personal life? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied.",NA,"Indiferente","Indifferent",3,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a5","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con el tiempo que dedica entre su trabajo y su vida personal?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a).","How satisfied or dissatisfied are you with the time you divide between your work and your personal life? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied.",NA,"Satisfecho(a)","Satisfied",4,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a5","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con el tiempo que dedica entre su trabajo y su vida personal?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a).","How satisfied or dissatisfied are you with the time you divide between your work and your personal life? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied.",NA,"Totalmente satisfecho(a)","Totally satisfied",5,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a6","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","En general, ¿qué tan satisfecho(a) o insatisfecho(a) está con la cantidad de tiempo que tiene para hacer las cosas que le gustan?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a). Recuerde no considerar trabajo. Considere actividades de entretención, descanso, recreación, pasatiempos entre otros.","In general, how satisfied or dissatisfied are you with the amount of time you have to do the things you like? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied. Remember not to count work. Consider activities such as entertainment, rest, recreation and hobbies, among others.",NA,"Totalmente insatisfecho(a)","Totally dissatisfied",1,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a6","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","En general, ¿qué tan satisfecho(a) o insatisfecho(a) está con la cantidad de tiempo que tiene para hacer las cosas que le gustan?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a). Recuerde no considerar trabajo. Considere actividades de entretención, descanso, recreación, pasatiempos entre otros.","In general, how satisfied or dissatisfied are you with the amount of time you have to do the things you like? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied. Remember not to count work. Consider activities such as entertainment, rest, recreation and hobbies, among others.",NA,"Insatisfecho(a)","Dissatisfied",2,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a6","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","En general, ¿qué tan satisfecho(a) o insatisfecho(a) está con la cantidad de tiempo que tiene para hacer las cosas que le gustan?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a). Recuerde no considerar trabajo. Considere actividades de entretención, descanso, recreación, pasatiempos entre otros.","In general, how satisfied or dissatisfied are you with the amount of time you have to do the things you like? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied. Remember not to count work. Consider activities such as entertainment, rest, recreation and hobbies, among others.",NA,"Indiferente","Indifferent",3,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a6","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","En general, ¿qué tan satisfecho(a) o insatisfecho(a) está con la cantidad de tiempo que tiene para hacer las cosas que le gustan?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a). Recuerde no considerar trabajo. Considere actividades de entretención, descanso, recreación, pasatiempos entre otros.","In general, how satisfied or dissatisfied are you with the amount of time you have to do the things you like? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied. Remember not to count work. Consider activities such as entertainment, rest, recreation and hobbies, among others.",NA,"Satisfecho(a)","Satisfied",4,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a6","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","En general, ¿qué tan satisfecho(a) o insatisfecho(a) está con la cantidad de tiempo que tiene para hacer las cosas que le gustan?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a). Recuerde no considerar trabajo. Considere actividades de entretención, descanso, recreación, pasatiempos entre otros.","In general, how satisfied or dissatisfied are you with the amount of time you have to do the things you like? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied. Remember not to count work. Consider activities such as entertainment, rest, recreation and hobbies, among others.",NA,"Totalmente satisfecho(a)","Totally satisfied",5,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a7","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con sus ingresos?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a). Recuerde considerar todas las fuentes de ingreso, no solo ingresos del trabajo.","How satisfied or dissatisfied are you with your income? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied. Remember to consider all sources of income, not only income from work.",NA,"Totalmente insatisfecho(a)","Totally dissatisfied",1,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a7","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con sus ingresos?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a). Recuerde considerar todas las fuentes de ingreso, no solo ingresos del trabajo.","How satisfied or dissatisfied are you with your income? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied. Remember to consider all sources of income, not only income from work.",NA,"Insatisfecho(a)","Dissatisfied",2,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a7","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con sus ingresos?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a). Recuerde considerar todas las fuentes de ingreso, no solo ingresos del trabajo.","How satisfied or dissatisfied are you with your income? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied. Remember to consider all sources of income, not only income from work.",NA,"Indiferente","Indifferent",3,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a7","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con sus ingresos?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a). Recuerde considerar todas las fuentes de ingreso, no solo ingresos del trabajo.","How satisfied or dissatisfied are you with your income? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied. Remember to consider all sources of income, not only income from work.",NA,"Satisfecho(a)","Satisfied",4,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a7","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con sus ingresos?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a). Recuerde considerar todas las fuentes de ingreso, no solo ingresos del trabajo.","How satisfied or dissatisfied are you with your income? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied. Remember to consider all sources of income, not only income from work.",NA,"Totalmente satisfecho(a)","Totally satisfied",5,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a8","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su salud?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a)","How satisfied or dissatisfied are you with your health? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied",NA,"Totalmente insatisfecho(a)","Totally dissatisfied",1,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a8","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su salud?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a)","How satisfied or dissatisfied are you with your health? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied",NA,"Insatisfecho(a)","Dissatisfied",2,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a8","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su salud?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a)","How satisfied or dissatisfied are you with your health? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied",NA,"Indiferente","Indifferent",3,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a8","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su salud?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a)","How satisfied or dissatisfied are you with your health? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied",NA,"Satisfecho(a)","Satisfied",4,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a8","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","¿Cuán satisfecho(a) o insatisfecho(a) está usted con su salud?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a)","How satisfied or dissatisfied are you with your health? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied",NA,"Totalmente satisfecho(a)","Totally satisfied",5,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a9","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","Y, ¿cuán satisfecho(a) o insatisfecho(a) está usted con su vivienda?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a)","And how satisfied or dissatisfied are you with your housing? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied",NA,"Totalmente insatisfecho(a)","Totally dissatisfied",1,"Spanish"
"chile_2023_social-welfare-survey_a","chile_2023_social-welfare-survey_a_1","a9","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"A continuación, le haré unas preguntas sobre su satisfacción con respecto a su vida y otros ámbitos.","Next, I will ask you some questions about your satisfaction with your life and other areas.","Y, ¿cuán satisfecho(a) o insatisfecho(a) está usted con su vivienda?, donde 1 es totalmente insatisfecho(a), 2 insatisfecho(a), 3 indiferente, 4 satisfecho(a) y 5 totalmente satisfecho(a)","And how satisfied or dissatisfied are you with your housing? Where 1 is totally dissatisfied, 2 dissatisfied, 3 indifferent, 4 satisfied and 5 totally satisfied",NA,"Insatisfecho(a)","Dissatisfied",2,"Spanish"
