source,journal,doi,title,url,pmcid,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files
pmc,,10.1038/s41598-024-55530-7,"Academic resilience, self-efficacy, and motivation: the role of parenting style.",https://europepmc.org/article/PMC/PMC10918079,PMC10918079,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 41598_2024_55530_MOESM2_ESM.docx; 41598_2024_55530_MOESM1_ESM.docx,Data availability The data are not publicly available due to the University of Malaya Research Ethics Committee rules and regulations. The data that support the findings of this research are available upon reasonable request from the corresponding author and with permission of the University of Mala,,,,,,,
pmc,,10.1038/s41598-024-55930-9,"Motivated reasoning about climate change and the influence of Numeracy, Need for Cognition, and the Dark Factor of Personality.",https://europepmc.org/article/PMC/PMC10920913,PMC10920913,unknown,human_assistance,"via Data Availability link https://osf.io/nvek2/ | QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, resp_scale_mixed, composite_items* | license_unknown* — license 'unknown' not recognised as open; verify before submission",Data Availability Statement Data and analysis code for both Study 1 and Study 2 can be downloaded at 10.17605/osf.io/nvek2.,https://doi.org/10.17605/osf.io/nvek2,Study1_finalsample_OSF.sav,61716,530,111,1.0491,3
pmc,,10.1038/s41598-024-56979-2,The effect of a prosocial environment on health and well-being during the first COVID-19 lockdown and a year later.,https://europepmc.org/article/PMC/PMC10951249,PMC10951249,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_56979_MOESM1_ESM.docx,Data Availability Statement The data set generated for this study is available upon request from the corresponding author.,,,,,,,
pmc,,10.1038/s41598-024-57279-5,Positive affect and heart rate variability: a dynamic analysis.,https://europepmc.org/article/PMC/PMC10961327,PMC10961327,cc-by,download_failed,via Data Availability link https://osf.io/uq96m | could not retrieve file listing -- HTTPError: 401 Client Error: Unauthorized for url: https://api.osf.io/v2/nodes/uq96m/,"Data Availability Statement The datasets generated and analysed during the current study are available in the Open Science Framework repository, https://osf.io/uq96m .",https://osf.io/uq96m,,,,,,
pmc,,10.1038/s41598-024-58219-z,Electrophysiological signatures of spelling sensitivity development from primary school age to adulthood.,https://europepmc.org/article/PMC/PMC10981698,PMC10981698,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 41598_2024_58219_MOESM2_ESM.docx; 41598_2024_58219_MOESM1_ESM.docx,Data availability The datasets generated during and/or analyzed during the current study are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1038/s41598-024-60241-0,Mapping urban well-being with Quality Of Life Index (QOLI) at the fine-scale of grid data.,https://europepmc.org/article/PMC/PMC11055921,PMC11055921,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_60241_MOESM1_ESM.docx,"Data availability QOLI index is fully replicable for a majority of world locations. R codes for calculations of the index are available at the GitHub repository at https://github.com/e-dobrowolska/QOL-paper . The R codes include data scrapping from OpenStreetMap, integration of all data into the pre",,,,,,,
pmc,,10.1038/s41598-024-62814-5,"The effect of socioeconomic status, depression, and diabetes symptoms severity on diabetes patient's life satisfaction in India.",https://europepmc.org/article/PMC/PMC11133318,PMC11133318,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_62814_MOESM1_ESM.docx,Data Availability Statement The datasets generated during and/or analysed during the current study are available from the corresponding author upon reasonable request.,,,,,,,
pmc,,10.1038/s41598-024-65110-4,Temporal discounting predicts procrastination in the real world.,https://europepmc.org/article/PMC/PMC11199680,PMC11199680,unknown,not_item_response,via Data Availability link https://osf.io/z548y/ | Does NOT look like item-response data — not a candidate for IRW. | 100% of responses are unique (real items reuse a small scale; this looks like a results table) | 100% of resp values are non-integer — ordinal item responses are almost always integer-valued | license_unknown* — license 'unknown' not recognised as open; verify before submission,"Data and code availability Experimental stimuli, anonymized data, and scripts for analysis are available through the Open Science Framework ( https://osf.io/z548y/ ).",https://osf.io/z548y/,estimatelnK.xlsx,358,179,2,1.0,7
pmc,,10.1038/s41598-024-67316-y,Enduring maternal brain changes and their role in mediating motherhood's impact on well-being.,https://europepmc.org/article/PMC/PMC11258333,PMC11258333,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_67316_MOESM1_ESM.pdf,"Data availability Access to the UK Biobank can be obtained by submitting an application, with further details provided at https://www.ukbiobank.ac.uk . Following our commitment to transparency and reproducibility, we will make the associated code available on the Open Science Framework Platform upon",,,,,,,
pmc,,10.1038/s41598-024-67649-8,Autistic adults have insight into their relative face recognition ability.,https://europepmc.org/article/PMC/PMC11294533,PMC11294533,unknown,below_min_n,via Data Availability link https://osf.io/tesk5/ | Only 48 distinct respondents — below the IRW floor of 100. Skip; no human review needed. | license_unknown* — license 'unknown' not recognised as open; verify before submission,Data Availability Statement The data supporting all the analyses is available here: https://osf.io/tesk5/ .,https://osf.io/tesk5/,"Gehdu, B.K., Press, C., Gray, K.L.H., & Cook, R. (2023). Do autistic adults have insight into their relative face recognition ability..xlsx",693,48,9,1.6042,0
pmc,,10.1038/s41598-024-68674-3,The role of general cognitive skills in integrating visual and linguistic information during sentence comprehension: individual differences across the lifespan.,https://europepmc.org/article/PMC/PMC11294566,PMC11294566,unknown,human_assistance,"via Data Availability link https://osf.io/wy3bv/ | Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Hungarian sentence', 'Condition', 'Verb', 'Target', 'Distractor', 'Translation'] | license_unknown* — license 'unknown' not recognised as open; verify before submission","Data Availability Statement The raw data, analysis script, and item list are publicly available on OSF ( https://osf.io/wy3bv/ ).",https://osf.io/wy3bv/,items.xlsx,,,,,2
pmc,,10.1038/s41598-024-69602-1,"Neural encoding of linguistic speech cues is unaffected by cognitive decline, but decreases with increasing hearing impairment.",https://europepmc.org/article/PMC/PMC11330478,PMC11330478,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_69602_MOESM1_ESM.pdf,Data availability The data used in this study are available upon request from the corresponding author.,,,,,,,
pmc,,10.1038/s41598-024-71825-1,Impairment of affective and cognitive empathy in high functioning autism is mediated by alterations in emotional reactivity.,https://europepmc.org/article/PMC/PMC11408716,PMC11408716,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_71825_MOESM1_ESM.pdf,Data Availability Statement The data that support the findings of this study are available from the corresponding author upon reasonable request.,,,,,,,
pmc,,10.1038/s41598-024-74085-1,Listening to two-talker conversations in quiet settings: the role of listeners' cognitive processing capabilities for memory and listening effort.,https://europepmc.org/article/PMC/PMC11445257,PMC11445257,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 41598_2024_74085_MOESM2_ESM.txt; 41598_2024_74085_MOESM1_ESM.zip,Data Availability Statement All data generated or analyzed during this study are included in this published article (and its Supplementary Information files).,,,,,,,
pmc,,10.1038/s41598-024-74908-1,Differences in predicting athletic burnout and in moderating its relationship with life satisfaction in competitive and leisure athletes.,https://europepmc.org/article/PMC/PMC11496630,PMC11496630,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_74908_MOESM1_ESM.docx,Data Availability Statement Data will be available in a publicly accessible repository at the latest by the time the paper is published.,,,,,,,
pmc,,10.1038/s41598-024-77418-2,Young athletes' mental well-being is associated with smartphone social networking application usage and moderated by performance level and app type.,https://europepmc.org/article/PMC/PMC11543683,PMC11543683,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_77418_MOESM1_ESM.docx,"Data Availability Statement Data will be made available on request. To request the data, please contact Radha Fiedler (radha.fiedler@rub.de) or Michael Kellmann (michael.kellmann@rub.de).",,,,,,,
pmc,,10.1038/s41598-024-79327-w,Communicative health literacy and associated variables in nine European countries: results from the HLS<sub>19</sub> survey.,https://europepmc.org/article/PMC/PMC11618785,PMC11618785,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_79327_MOESM1_ESM.pdf,Data availability The datasets used and/or analysed during the current study available from the M-POHL consortium (m-pohl@goeg.at) on reasonable request.,,,,,,,
pmc,,10.1038/s41598-024-79776-3,Proactive personality and its impact on online learning engagement through positive emotions and learning motivation.,https://europepmc.org/article/PMC/PMC11568340,PMC11568340,cc-by,human_assistance,"via Data Availability link https://figshare.com/articles/dataset/two_dataset/27092545 | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, resp_scale_mixed","Data availability The datasets generated and/or analysed during the current study are available in the Figshare repository, https://doi.org/10.6084/m9.figshare.27092545.",https://doi.org/10.6084/m9.figshare.27092545,数据整合-主动人格与学习投入.sav,56646,1049,54,1.0,1
pmc,,10.1038/s41598-024-80532-w,The COVID-19 pandemic and social cognitive outcomes in early childhood.,https://europepmc.org/article/PMC/PMC11584632,PMC11584632,unknown,human_assistance,"via Data Availability link https://osf.io/9yu2w/?view_only=4bf7c4d60419473887edd48290739516 | resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, resp_scale_mixed, composite_items* | license_unknown* — license 'unknown' not recognised as open; verif",Data Availability Statement The data and code necessary to reproduce the results in this article (and its Supplementary Information files) are available on OSF at: https://osf.io/9yu2w/?view_only=4bf7c4d60419473887edd48290739516 .,https://osf.io/9yu2w/?view_only=4bf7c4d60419473887edd48290739516,PandemicData.xlsx,3729,101,37,0.9979,0
pmc,,10.1038/s41598-024-82726-8,Psychometric validation of the Vaccination Attitudes Examination (VAX) scale in German pre-pandemic and mid-pandemic samples.,https://europepmc.org/article/PMC/PMC11655520,PMC11655520,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2024_82726_MOESM1_ESM.docx,Data Availability Statement All data and codes used for the analyses described will be made available upon reasonable request from the corresponding author.,,,,,,,
pmc,,10.1038/s41598-025-03644-x,"GABA, glutamate dynamics and BOLD observed during cognitive processing in psychosis patients with hallucinatory traits.",https://europepmc.org/article/PMC/PMC12134229,PMC12134229,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_3644_MOESM1_ESM.pdf,"Data Availability Statement In accordance with data sharing regulations imposed by the Western Norway Ethical Committee (REK-Vest) (https://rekportalen.no/), data may be shared by request to the corresponding author, subject to written permission from the REK-Vest. Our custom MEGA-PRESS sequence is ",,,,,,,
pmc,,10.1038/s41598-025-06777-1,Neurophysiological underpinnings of balance control and cognitive-motor interaction in early Parkinson's disease.,https://europepmc.org/article/PMC/PMC12254356,PMC12254356,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_6777_MOESM1_ESM.docx,Data availability The datasets used for the present study will be made available from the corresponding author upon reasonable request.,,,,,,,
pmc,,10.1038/s41598-025-06987-7,Short-term effects of pet acquisition and loss on well-being in an unbiased sample during the COVID-19 pandemic.,https://europepmc.org/article/PMC/PMC12215059,PMC12215059,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_6987_MOESM1_ESM.pdf,Data Availability Statement The datasets used and/or analysed during the current study available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1038/s41598-025-08173-1,The role of virtual reality-based cognitive training in enhancing motivation and cognitive functions in individuals with chronic stroke.,https://europepmc.org/article/PMC/PMC12255692,PMC12255692,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_8173_MOESM1_ESM.docx,Data availability The data supporting the findings of this study are available on request from the corresponding author. The data are not publicly available due to privacy or ethical restrictions.,,,,,,,
pmc,,10.1038/s41598-025-08245-2,Trait emotion regulation similarity and well-being.,https://europepmc.org/article/PMC/PMC12328644,PMC12328644,unknown,no_usable_file,"via Data Availability link https://osf.io/nbqy4/?view_only=65673b94cb324ba290bf221216d7f479 | no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)","Data Availability Statement The datasets generated during and/or analyzed during the studies are not publicly available due to restrictions from the Institutional Review Board, but they are available from the corresponding author on reasonable request. The materials used in the research are publicly",https://osf.io/nbqy4/?view_only=65673b94cb324ba290bf221216d7f479,,,,,,
pmc,,10.1038/s41598-025-10451-x,"Democratizing cost-effective, agentic artificial intelligence to multilingual medical summarization through knowledge distillation.",https://europepmc.org/article/PMC/PMC12307869,PMC12307869,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_10451_MOESM1_ESM.docx,"Data Availability Statement The original synthetic dataset and performance data can be shared upon reasonable request and execution of a Data Usage Agreement. The AraSum model can be accessed via Hugging Face upon reasonable request, but model weights and parameters are strictly proprietary. Please ",,,,,,,
pmc,,10.1038/s41598-025-11723-2,Effects of cartilage-supporting nutritional supplementation on knee osteoarthritis symptoms and quality of life in a 12-week randomized double-blind placebo-controlled pilot study.,https://europepmc.org/article/PMC/PMC12264193,PMC12264193,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_11723_MOESM1_ESM.docx,Data Availability Statement Data are available on request (johannes.fladerer@uni-graz.at).,,,,,,,
pmc,,10.1038/s41598-025-12947-y,Evidence based consensus statements for digital tools to address youth mental health literacy.,https://europepmc.org/article/PMC/PMC12318097,PMC12318097,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_12947_MOESM1_ESM.docx,Data Availability Statement The datasets generated and analysed are not publicly available as we did not secure direct permission from the survey respondents to share the de-identified dataset with the general public. Requests for the data can be directed to the institutional research ethics boards ,,,,,,,
pmc,,10.1038/s41598-025-14317-0,The association of caffeine consumption with positive affect but not with negative affect changes across the day.,https://europepmc.org/article/PMC/PMC12325641,PMC12325641,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_14317_MOESM1_ESM.pdf,Data Availability Statement The datasets used and/or analysed during the current study as well as the analysis code are available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1038/s41598-025-14479-x,Curiosity and surprise differentially affect memory depending on age.,https://europepmc.org/article/PMC/PMC12432193,PMC12432193,unknown,no_usable_file,"via Data Availability link https://osf.io/y2mjv/ | no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",Data availability All data are available via OSF (https://osf.io/y2mjv/).,https://osf.io/y2mjv/,,,,,,
pmc,,10.1038/s41598-025-20344-8,Estimation of heterosis and combining ability under low soil phosphorus condition in rice (Oryza sativa L.).,https://europepmc.org/article/PMC/PMC12541075,PMC12541075,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_20344_MOESM1_ESM.docx,Data availability Correspondence and request for data availability should be addressed to N.M and P.S,,,,,,,
pmc,,10.1038/s41598-025-20753-9,Psychometric evaluation of an instrument measuring artificial intelligence utilization in decision-making domains of healthcare organizations.,https://europepmc.org/article/PMC/PMC12540851,PMC12540851,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 41598_2025_20753_MOESM2_ESM.pdf; 41598_2025_20753_MOESM1_ESM.docx,Data Availability Statement The research data is available upon contacting the corresponding authors of the paper.,,,,,,,
pmc,,10.1038/s41598-025-21058-7,Meditation training and non-native language training both reduce older adults loneliness in the age-well randomized controlled trial.,https://europepmc.org/article/PMC/PMC12480588,PMC12480588,cc-by,no_usable_file,no tabular-format file among 2 supplementary file(s): 41598_2025_21058_MOESM2_ESM.docx; 41598_2025_21058_MOESM1_ESM.docx,"Data Availability Statement The data underlying this report are available on request following a formal data sharing agreement and approval by the consortium and executive committee ( https://silversantestudy.eu/2020/09/25/data-sharing/ ). The material can be mobilized, under the conditions and moda",,,,,,,
pmc,,10.1038/s41598-025-21210-3,Associations between patient-reported vision impairment in low luminance and vision-related quality of life in intermediate age-related macular degeneration.,https://europepmc.org/article/PMC/PMC12474979,PMC12474979,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_21210_MOESM1_ESM.docx,Data Availability Statement The research data are not publicly available to protect participant privacy but can be requested from the Centre for Eye Research Australia (cera@cera.org.au).,,,,,,,
pmc,,10.1038/s41598-025-21445-0,Factors affecting health-related quality of life following axillary lymph node dissection among breast cancer survivors in Egypt.,https://europepmc.org/article/PMC/PMC12513989,PMC12513989,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_21445_MOESM1_ESM.docx,Data Availability Statement The datasets used and/or analysed during the current study available from the corresponding author on reasonable request.,,,,,,,
pmc,,10.1038/s41598-025-22088-x,The influence of regularly changing enrichment on the cognitive judgement bias of laboratory rats.,https://europepmc.org/article/PMC/PMC12508032,PMC12508032,cc-by,human_assistance,"via Data Availability link https://zenodo.org/records/17115895 | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, resp_scale_mixed, composite_items*","Data Availability Statement Data and R code for analysis are publicly accessibly in an online repository (https://doi.org/10.5281/zenodo.17115895). For further requests, please contact Elena Groneberg.",https://doi.org/10.5281/zenodo.17115895,Data_CJBT.xlsx,735,105,7,1.0,0
pmc,,10.1038/s41598-025-22533-x,Grit subcomponents are differentially associated with practice trajectories underlying expertise development.,https://europepmc.org/article/PMC/PMC12572304,PMC12572304,unknown,human_assistance,"via Data Availability link https://osf.io/za6v9/?view_only=2b0736a3384c4d1e98cb5b47abe12831 | resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction*, resp_scale_mixed | license_unknown* — license 'unknown' not recognised as open; verify before submission",Data availability The data and the code used for the analyzes can be retrieved from https://osf.io/za6v9/?view_only=2b0736a3384c4d1e98cb5b47abe12831 .,https://osf.io/za6v9/?view_only=2b0736a3384c4d1e98cb5b47abe12831,ski.csv,20465,4093,5,1.0,0
pmc,,10.1038/s41598-025-26437-8,Discerning cognitive domains through online assessment in aging participants in Norwegian Cohort 50.,https://europepmc.org/article/PMC/PMC12660784,PMC12660784,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_26437_MOESM1_ESM.docx,"Data availability The raw data supporting the conclusions of this article will be made available from the corresponding author on reasonable request, without undue reservation.",,,,,,,
pmc,,10.1038/s41598-025-26492-1,"The interplay between perceived stress, psychological flexibility, and interpretation biases in undergraduate mental health.",https://europepmc.org/article/PMC/PMC12595107,PMC12595107,unknown,download_failed,"via Data Availability link https://osf.io/567ue/?view_only=bb69a18255f145ce9091f3ef6e0701ef | Invalid file, or file has unsupported features",Data Availability Statement The dataset used and analyzed during the current study as well as study materials are available at https://osf.io/567ue/?view_only=bb69a18255f145ce9091f3ef6e0701ef .,https://osf.io/567ue/?view_only=bb69a18255f145ce9091f3ef6e0701ef,Daten_gesamt_osf.sav,,,,,
pmc,,10.1038/s41598-025-26801-8,The role of theory of mind in how increasing preschoolers' self-esteem affects their materialism: an experimental study.,https://europepmc.org/article/PMC/PMC12663213,PMC12663213,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_26801_MOESM1_ESM.docx,,,,,,,,
pmc,,10.1038/s41598-025-27531-7,"Application of co-design to develop and prioritise health literacy-informed action ideas for implementation across prisons in New South Wales, Australia.",https://europepmc.org/article/PMC/PMC12695900,PMC12695900,unknown,download_failed,503 Server Error: Service Unavailable for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12695900/supplementaryFiles?includeInlineImage=false,,,,,,,,
pmc,,10.1038/s41598-025-30227-7,The association of multigenerational family characteristics with loneliness and social isolation in older adults.,https://europepmc.org/article/PMC/PMC12780082,PMC12780082,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_30227_MOESM1_ESM.docx,Data availability The datasets used and/or analyzed during the current study are available from the corresponding author upon reasonable request.,,,,,,,
pmc,,10.1038/s41598-025-30819-3,Discrete mathematical network analysis bridging clinical vocabulary and patient discourse in interstitial cystitis/bladder pain syndrome online communications.,https://europepmc.org/article/PMC/PMC12789557,PMC12789557,cc-by,external_unresolved,no tabular-format file among 1 supplementary file(s): 41598_2025_30819_MOESM1_ESM.pdf | data link on a host with no resolver: https://doi.org/10.5281/zenodo.17423755%5D(https:/doi.org/10.5281/zenodo.17423755,"Data Availability Statement The datasets generated and analyzed during the current study are available in the Zenodo repository, at [https://doi.org/10.5281/zenodo.17423755](https:/doi.org/10.5281/zenodo.17423755) . This dataset includes all derived network data (node lists, edge lists, centrality m",https://doi.org/10.5281/zenodo.17423755](https:/doi.org/10.5281/zenodo.17423755,,,,,,
pmc,,10.1038/s41598-025-34560-9,Reduced categorical congruence of cognitive and affective empathy in persons with psychotic disorders.,https://europepmc.org/article/PMC/PMC12804949,PMC12804949,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_34560_MOESM1_ESM.docx,Data availability The data that support the findings of this study are available from the corresponding author upon reasonable request.,,,,,,,
pmc,,10.1038/s41598-025-34864-w,Experiencing awe in daily life is linked to lower loneliness.,https://europepmc.org/article/PMC/PMC12963610,PMC12963610,cc-by,download_failed,503 Server Error: Service Unavailable for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12963610/supplementaryFiles?includeInlineImage=false,,,,,,,,
pmc,,10.1038/s41598-025-90927-y,Cerebellar transcranial direct current stimulation improves quality of life in individuals with chronic poststroke aphasia.,https://europepmc.org/article/PMC/PMC11865529,PMC11865529,unknown,download_failed,503 Server Error: Service Unavailable for url: https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11865529/supplementaryFiles?includeInlineImage=false,,,,,,,,
pmc,,10.1038/s41598-025-99640-2,Response process validity of the 9-item shared Decision-Making Questionnaire (SDM-Q-9) in a cognitive interview study with patients with cancer.,https://europepmc.org/article/PMC/PMC12049467,PMC12049467,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2025_99640_MOESM1_ESM.pdf,Data Availability Statement Deidentified data that support the findings of this study are available on reasonable request. Investigators who propose to use the data have to provide a methodologically sound proposal directed to the corresponding author. Signing a data use/sharing agreement will be ne,,,,,,,
pmc,,10.1038/s41598-026-34983-y,Examining human reliance on artificial intelligence in decision making.,https://europepmc.org/article/PMC/PMC12881489,PMC12881489,cc-by,download_failed,via Data Availability link https://osf.io/2p3bf/?view_only=868c92c940c947b894d24ac4b4155607 | could not retrieve file listing -- HTTPError: 500 Server Error: Internal Server Error for url: https://api.osf.io/v2/guids/2p3bf/?view_only=868c92c940c947b894d24ac4b4155607,"Data availability The data collected during this research, and the full, anonymised, reproducible R data tidying and analysis code is available at https://osf.io/2p3bf/?view_only=868c92c940c947b894d24ac4b4155607.",https://osf.io/2p3bf/?view_only=868c92c940c947b894d24ac4b4155607,,,,,,
pmc,,10.1038/s41598-026-37238-y,"The impact of exercise self-efficacy, self-esteem and physical activity on body fat percentage changes in adolescents during fat loss interventions.",https://europepmc.org/article/PMC/PMC12902059,PMC12902059,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_37238_MOESM1_ESM.docx,Data Availability Statement Datasets generated and analyzed during the current study are available from the corresponding author (Y.Z.) upon reasonable request.,,,,,,,
pmc,,10.1038/s41598-026-39433-3,Artificial intelligence versus traditional approaches in multicomponent spectral analysis.,https://europepmc.org/article/PMC/PMC12953902,PMC12953902,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_39433_MOESM1_ESM.docx,Data Availability Statement All data generated or analyzed during this study are included in this published article.,,,,,,,
pmc,,10.1038/s41598-026-39641-x,Effects of change in dysfunctional beliefs and self-esteem in avatar-based cognitive therapy for symptoms of social anxiety disorder: a randomized parallel trial.,https://europepmc.org/article/PMC/PMC12901003,PMC12901003,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_39641_MOESM1_ESM.docx,Data Availability Statement The datasets generated for this study are available on request to the corresponding author.,,,,,,,
pmc,,10.1038/s41598-026-41628-7,Enhanced smart commuting with artificial intelligence for intelligent health and safety monitoring in school buses.,https://europepmc.org/article/PMC/PMC13009530,PMC13009530,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_41628_MOESM1_ESM.docx,Data Availability Statement Data is provided within the manuscript or supplementary information files,,,,,,,
pmc,,10.1038/s41598-026-45343-1,A longitudinal study on multiple frailty and its associations with depression and social participation in older adults.,https://europepmc.org/article/PMC/PMC13315701,PMC13315701,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_45343_MOESM1_ESM.doc,Data availability The data that support the findings of this study are available from the Elderly Frailty Research Center upon reasonable request (admin@kfacs.kr).,,,,,,,
pmc,,10.1038/s41598-026-46389-x,Microinjection of CART peptide into the nucleus accumbens medial shell attenuates methamphetamine-induced anxiety-like behaviors via restoration of GABA&lt;sub&gt;B&lt;/sub&gt; receptor membrane expression.,https://europepmc.org/article/PMC/PMC13039751,PMC13039751,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_46389_MOESM1_ESM.docx,Data Availability Statement The datasets generated and/or analyzed during this study are available from the corresponding author upon reasonable request.,,,,,,,
pmc,,10.1038/s41598-026-47177-3,Using wearable data to detect depression severity across clinical and non-clinical samples.,https://europepmc.org/article/PMC/PMC13049053,PMC13049053,cc-by,no_usable_file,"via Data Availability link https://osf.io/frqdv/ | no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)","Data availability The datasets analysed during the current study are subject to different availability conditions. The WARN-D dataset will be made publicly available in the WARN-D project repository (https://osf.io/frqdv/) once data collection, cleaning, and de-identification are complete. To make t",https://osf.io/frqdv/,,,,,,
pmc,,10.1038/s41598-026-48677-y,Effects of Lacticaseibacillus rhamnosus L156.4 and Lactococcus lactis NCDO 2118 strains on reducing alcohol intake and preference in an animal model of high alcohol consumption and preference.,https://europepmc.org/article/PMC/PMC13234130,PMC13234130,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_48677_MOESM1_ESM.docx,Data availability The datasets used and/or analyzed during the current study are available from the corresponding author on reasonable requests.,,,,,,,
pmc,,10.1038/s41598-026-49460-9,Anxiety-related impairment of inhibition during early sensory processing: an MMN/MOR study.,https://europepmc.org/article/PMC/PMC13316063,PMC13316063,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_49460_MOESM1_ESM.pdf,Data Availability Statement The datasets generated and analyzed in this study are available from the corresponding author upon reasonable request under a collaborative research agreement.,,,,,,,
pmc,,10.1038/s41598-026-50814-6,Frailty domains and quality of life associated with geriatric depression in Brazilian primary health care: a cross-sectional study.,https://europepmc.org/article/PMC/PMC13315697,PMC13315697,cc-by,no_usable_file,"via Data Availability link https://figshare.com/articles/dataset/_b_Predictive_Effect_of_Frailty_and_Quality_of_Life_on_Geriatric_Depression_in_an_Urban_Community_A_Cross-Sectional_Study_in_Primary_Health_Care_b_/30347158/1 | no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",Data availability The data that support the findings of this study are openly available in Figshare at 10.6084/m9.figshare.30347158.v1.,https://doi.org/10.6084/m9.figshare.30347158.v1,,,,,,
pmc,,10.1038/s41598-026-51240-4,"Work-life conflict, coaching, and workplace harassment as determinants of employee well-being.",https://europepmc.org/article/PMC/PMC13324475,PMC13324475,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_51240_MOESM1_ESM.docx,Data availability The dataset is publicly available and can be freely accessed and downloaded from the official KOSHA data portal: https://oshri.kosha.or.kr/eoshri/resources/KWCSDownload.do.,,,,,,,
pmc,,10.1038/s41598-026-51695-5,The impact of oral diseases on the quality of life of patients attending the oral medicine clinic at a dental specialty centre.,https://europepmc.org/article/PMC/PMC13338210,PMC13338210,cc-by,no_usable_file,no tabular-format file among 1 supplementary file(s): 41598_2026_51695_MOESM1_ESM.pdf,Data Availability Statement The datasets generated and analyzed during the current study are available from the corresponding author on reasonable request.,,,,,,,
