source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files
figshare,Multi-omics data of weedy coral species from Ulithi Atoll (Micronesia) to investigate the impact of human disturbance on coral health and resilience,https://agdatacommons.nal.usda.gov/articles/dataset/Multi-omics_data_of_weedy_coral_species_from_Ulithi_Atoll_Micronesia_to_investigate_the_impact_of_human_disturbance_on_coral_health_and_resilience/32755506,10.5281/zenodo.19582294,cc0,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
figshare,"Biogeographic patterns of post-fire resilience and vulnerability to conifer loss in forests of California, Oregon, and Washington",https://agdatacommons.nal.usda.gov/articles/dataset/Biogeographic_patterns_of_post-fire_resilience_and_vulnerability_to_conifer_loss_in_forests_of_California_Oregon_and_Washington/33313143,10.5281/zenodo.21892271,copyright-undetermined,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
figshare,Supplemental file for: Common and Unique Etiological Influences on Personality and Personality Disorders in Youth,https://karger.figshare.com/articles/dataset/Supplemental_file_for_Common_and_Unique_Etiological_Influences_on_Personality_and_Personality_Disorders_in_Youth/33306174,10.6084/m9.figshare.33306174.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
figshare,Additional file 4 of Genetics of growth resilience- and uniformity-related indicators derived from sparse body weight data in Angus–Brangus cattle under (sub)tropical conditions,https://springernature.figshare.com/articles/dataset/Additional_file_4_of_Genetics_of_growth_resilience-_and_uniformity-related_indicators_derived_from_sparse_body_weight_data_in_Angus_Brangus_cattle_under_sub_tropical_conditions/33304135,10.6084/m9.figshare.33304135.v1,cc-by-+-cc0,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
figshare,Additional file 3 of Genetics of growth resilience- and uniformity-related indicators derived from sparse body weight data in Angus–Brangus cattle under (sub)tropical conditions,https://springernature.figshare.com/articles/dataset/Additional_file_3_of_Genetics_of_growth_resilience-_and_uniformity-related_indicators_derived_from_sparse_body_weight_data_in_Angus_Brangus_cattle_under_sub_tropical_conditions/33304132,10.6084/m9.figshare.33304132.v1,cc-by-+-cc0,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
figshare,"Reproducibility Package for Climate-Related Disaster Exposure, Grain Production Resilience, and Smart Disaster Management in China: National Evidence and Cross-Provincial Diagnosis",https://figshare.com/articles/dataset/Replication_Data_for_Building_Agricultural_Resilience_ARMA_Estimation_of_Disaster_Impact_on_China_s_Grain_Yield_1978-2024_/30855494,10.6084/m9.figshare.30855494.v5,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
figshare,"<b>A study on resilience changes, priority zones and synergistic pathways of the avian community along urban-rural gradients in China</b>",https://figshare.com/articles/dataset/_b_A_study_on_resilience_changes_priority_zones_and_synergistic_pathways_of_the_avian_community_along_urban-rural_gradients_in_China_b_/33278037,10.6084/m9.figshare.33278037.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
figshare,"Motivations, barriers, and opportunities: multifunctional green infrastructure and urban resilience in Midwestern US cities",https://tandf.figshare.com/articles/dataset/Motivations_barriers_and_opportunities_multifunctional_green_infrastructure_and_urban_resilience_in_Midwestern_US_cities/33277145,10.6084/m9.figshare.33277145.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
datacite,Data Management and Sharing Plan for: An exploration of Black residents' resilience and mental health in the face of climate change,https://dataverse.unc.edu/citation?persistentId=doi:10.15139/S3/0BLY5P,10.15139/s3/0bly5p,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
surf,Resilience as Key Factor in Adolescent Physical and Mental Health During the COVID-19 Crisis,https://doi.org/10.34894/ABRAUF,10.34894/abrauf,cc0,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
surf,Resilience of pre-vocational secondary school students and university students during COVID-19: a qualitative study,https://doi.org/10.34894/R5ZJI8,10.34894/r5zji8,cc0,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
zenodo,"Mapping Academic Procrastination in Online and Blended Learning: Intellectual Foundations, Thematic Evolution, and Future Research Directions",https://zenodo.org/records/21030282,10.5281/zenodo.21030282,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
datacite,"Data Repository to ""Modulating task outcome value to mitigate real-world procrastination via noninvasive brain stimulation""",https://www.scidb.cn/detail?dataSetId=57cc7d6b993f4d8fa736df0662b97129,10.57760/sciencedb.35140,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
datacite,Dataset for the paper “Shared Neurogenetic Substrates of Non-planning Impulsivity and Procrastination”,https://www.scidb.cn/detail?dataSetId=aa8eb41a6d6642829a4231ff32c17f9f,10.57760/sciencedb.psych.00846,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
osf,Paradoxical Coexistence of Self-Regulatory Traits in Nonsuicidal Self-Injury: A Latent Profile Analysis of Socially Prescribed Perfectionism and Impulsivity,https://osf.io/f2bjr/,,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
datacite,Dataset for: Treatments to reduce multidimensional perfectionism in children and adolescents,https://www.psycharchives.org/jspui/handle/20.500.12034/17026,10.23668/psycharchives.21645,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
datacite,"Perfectionism and academic engagement, the mediating role of passion for the studies",https://edatos.consorciomadrono.es/citation?persistentId=doi:10.21950/Z9ZCOO,10.21950/z9zcoo,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
datacite,"<b><i>Supporting data for</i></b> ""The Contribution of Mindfulness on Self-Compassion to Mitigate the Impact of Perfectionism on Well-Being Among Hong Kong Gifted Adolescents""",https://datahub.hku.hk/articles/dataset/_b_i_Supporting_data_for_i_b_The_Contribution_of_Mindfulness_on_Self-Compassion_to_Mitigate_the_Impact_of_Perfectionism_on_Well-Being_Among_Hong_Kong_Gifted_Adolescents_/30959672/1,10.25442/hku.30959672,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
osf,Beyond Narcissism: Toward a More Precise and Humanizing Clinical Lexicon for Self-Regulatory Personality Pathology,https://osf.io/dx7k8/,,563c1cf88c5e4a3877f9e96a,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
zenodo,"PREVENTING WAR/BURNOUT: THE IRONIC PERSPECTIVES OF TRUTH, REALITY, AND WORKABILITY",https://zenodo.org/records/22158386,10.5281/zenodo.22158386,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
figshare,<b>Leader Narcissism and the Leadership Pipeline: A Multi-Source Dyadic Dataset of Leaders and Followers</b>,https://figshare.le.ac.uk/articles/dataset/_b_Leader_Narcissism_and_the_Leadership_Pipeline_A_Multi-Source_Dyadic_Dataset_of_Leaders_and_Followers_b_/32922137,10.25392/leicester.data.32922137.v1,cc-by,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
datacite,Personality and Driving Behavior Survey Data,https://www.psycharchives.org/jspui/handle/20.500.12034/17023,10.23668/psycharchives.21642,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
datacite,<b>Leader Narcissism and the Leadership Pipeline: A Multi-Source Dyadic Dataset of Leaders and Followers</b>,https://figshare.le.ac.uk/articles/dataset/_b_Leader_Narcissism_and_the_Leadership_Pipeline_A_Multi-Source_Dyadic_Dataset_of_Leaders_and_Followers_b_/32922137/1,10.25392/leicester.data.32922137,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
datacite,You are as dark as your superhero: Similarities in Dark Triad traits predict identification with heroic figures,https://researchdata.ntu.edu.sg/citation?persistentId=doi:10.21979/N9/OBBMKN,10.21979/n9/obbmkn,unknown,no_usable_file,"no resolvable tabular file on landing page (checked .csv, .tsv, .tab, .xlsx, .xls, .sav, .dta, .sas7bdat, .rdata, .rda, .rds)",,,,,,
zenodo,Portrait of a Political Personality,https://zenodo.org/records/21648539,10.5281/zenodo.21648539,cc-by-nc-sa,license_restricted,license 'cc-by-nc-sa' does not permit redistribution,,,,,,
figshare,Allied health resilience,https://acquire.cqu.edu.au/articles/dataset/Allied_health_resilience/33327375,10.25946/33327375.v1,cc-by-nc-nd,license_restricted,license 'cc-by-nc-nd' does not permit redistribution,,,,,,
figshare,Landscape of Current and Emerging Practices - Module 4 of the Practical Guidance Tool for Conceptual Mapping of Resilience and Vulnerability in Complex Urban Systems,https://research-repository.rmit.edu.au/articles/dataset/Landscape_of_Current_and_Emerging_Practices_-_Module_4_of_the_Practical_Guidance_Tool_for_Conceptual_Mapping_of_Resilience_and_Vulnerability_in_Complex_Urban_Systems/33261075,10.25439/rmt.33261075.v1,cc-by-nc,license_restricted,license 'cc-by-nc' does not permit redistribution,,,,,,
osf,Personality and Well-Being Trajectories Across UK Regions,https://osf.io/9kqbs/,,563c1cf88c5e4a3877f9e96a,download_failed,"HTTPSConnectionPool(host='osf.io', port=443): Max retries exceeded with url: /download/kcqhr/ (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",,,,,predicted_wellbeing_trajectories_by_neuroticism.csv,
figshare,Dataset related to project Investigating the Impact of LLM Personality Traits on Opinion Change by Topic and Source Attribution,https://figshare.com/articles/dataset/Dataset_related_to_project_Investigating_the_Impact_of_LLM_Personality_Traits_on_Opinion_Change_by_Topic_and_Source_Attribution/33399367,10.6084/m9.figshare.33399367.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/68075599 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,combined_src_all_anonymized.csv,
figshare,<p>Measurement invariance over time.</p>,https://plos.figshare.com/articles/dataset/_p_Measurement_invariance_over_time_p_/33355072,10.1371/journal.pone.0357007.t003,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67918924 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 3.xls,
figshare,Data for the paper titled: <b>Emotional Intelligence and Work Engagement: The Roles of Work–Life Balance and Job Satisfaction</b>,https://figshare.com/articles/dataset/Data_for_the_paper_titled_b_Emotional_Intelligence_and_Work_Engagement_The_Roles_of_Work_Life_Balance_and_Job_Satisfaction_b_/33317838,10.6084/m9.figshare.33317838.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67775622 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Data_Emotional_Intelligence_and_Work_Engagement.xlsx,
figshare,<b>Victimological Analysis of the Clinical and Personality Profile in Women Victims of Gender-Based Violence</b>,https://figshare.com/articles/dataset/_b_Victimological_Analysis_of_the_Clinical_and_Personality_Profile_in_Women_Victims_of_Gender-Based_Violence_b_/30651794,10.6084/m9.figshare.30651794.v2,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/59670167 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Base de análisis.sav,
figshare,"Cognitive load and prefrontal neuromodulation shape exploration, risk-taking, and information seeking in experience-based decision making",https://figshare.com/articles/dataset/Behavioral_datasets_for_primary_and_secondary_repeated-measures_analyses_/33317310,10.6084/m9.figshare.33317310.v5,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67812069 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,S1 Data. Behavioral dataset for the primary analyses.xlsx,
surf,Maastricht HVCCC Attitude Questionnaire among Dutch Physiotherapists,https://doi.org/10.34894/5OECQ1,10.34894/5oecq1,cc0,download_failed,403 Client Error: Forbidden for url: https://dataverse.nl/api/access/datafile/670056,,,,,Dataset MHAQ dutch fysiotherapists - labeled in english - anonymized.xlsx,
dataverse,"Being Unloved, HIV-Related Stigma, and Well-Being: an Exploratory Sequential Mixed-Methods Study in China",https://doi.org/10.7910/DVN/TZPHXF,10.7910/dvn/tzphxf,cc0,download_failed,403 Client Error: Forbidden for url: https://dataverse.harvard.edu/api/access/datafile/14115831,,,,,osf上传数据.xls,
figshare,<p>Mean Domain Scores of Quality of Life.</p>,https://plos.figshare.com/articles/dataset/_p_Mean_Domain_Scores_of_Quality_of_Life_p_/32679195,10.1371/journal.pmen.0000640.t003,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/65563818 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 3.xls,
figshare,<p>Mediation Effects of Self-Esteem at Different Levels of Hostility.</p>,https://plos.figshare.com/articles/dataset/_p_Mediation_Effects_of_Self-Esteem_at_Different_Levels_of_Hostility_p_/32606231,10.1371/journal.pone.0350109.t005,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/65376911 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 5.xls,
figshare,"<p>Total, Direct, and Indirect Effects of Self-Esteem Between Stress and Distress Disclosure.</p>",https://plos.figshare.com/articles/dataset/_p_Total_Direct_and_Indirect_Effects_of_Self-Esteem_Between_Stress_and_Distress_Disclosure_p_/32606225,10.1371/journal.pone.0350109.t003,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/65376905 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 3.xls,
figshare,<p>Mediation Model Test of Self-Esteem.</p>,https://plos.figshare.com/articles/dataset/_p_Mediation_Model_Test_of_Self-Esteem_p_/32606222,10.1371/journal.pone.0350109.t002,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/65376902 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 2.xls,
figshare,"<b>Grit, </b><b>Free-Time</b><b>Boredom, Academic Engagement, and Psychological Richness Among Collegiate Student-Athletes: Evidence at Two Time Points</b>",https://figshare.com/articles/dataset/Grit_Leisure_Boredom_Academic_Engagement_and_Psychological_Richness_Among_Collegiate_Student-Athletes_Repeated_Cross-Sectional_Data_at_Two_Time_Points/31842661,10.6084/m9.figshare.31842661.v3,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/66774998 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,T2_Processed_Data.csv,
osf,"De-identified dataset on professional identity, perceived value of English learning in the AI era, self-efficacy, and English learning engagement",https://osf.io/4n7uh/,,563c1cf88c5e4a3877f9e96a,download_failed,"HTTPSConnectionPool(host='osf.io', port=443): Max retries exceeded with url: /download/2gt4w/ (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",,,,,data_PI_PVEL_SE_LE_N325.xlsx,
osf,Cognitive Emotion Regulation and Bystander Behavior in School Bullying Among University Students: The Roles of Moral Disengagement and Self-Efficacy,https://osf.io/gdbq2/,,unknown,download_failed,"HTTPSConnectionPool(host='osf.io', port=443): Max retries exceeded with url: /download/3ecsd/ (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",,,,,JSP_Bystander_SPSS__data.sav,
figshare,<b>Beyond Perceived Barriers: Research Self-Efficacy as a Mediating Mechanism for the Intention to Participate in Formative Research Among Undergraduate Students in an Emerging Economy</b>,https://figshare.com/articles/dataset/_b_Beyond_Perceived_Barriers_Research_Self-Efficacy_as_a_Mediating_Mechanism_for_the_Intention_to_Participate_in_Formative_Research_Among_Undergraduate_Students_in_an_Emerging_Economy_b_/33149501,10.6084/m9.figshare.33149501.v2,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67224938 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Barriers_to_Formative_Research_dataset_EN.xlsx,
figshare,<p>A 12-week program combining progressive multi-joint exercises with self-efficacy strategies to enhance exercise adherence and confidence.</p>,https://plos.figshare.com/articles/dataset/_p_A_12-week_program_combining_progressive_multi-joint_exercises_with_self-efficacy_strategies_to_enhance_exercise_adherence_and_confidence_p_/33308973,10.1371/journal.pone.0335830.t001,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67735491 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 1.xls,
figshare,"Excel file containing data from 269 undergraduate and postgraduate students enrolled at Slovenian public universities. The data were collected using self-report measures of information and data literacy (IDL), academic self-efficacy (ASE), classroom engagement (CE), and study engagement (SE).",https://figshare.com/articles/dataset/Excel_file_containing_data_from_269_undergraduate_and_postgraduate_students_enrolled_at_Slovenian_public_universities_The_data_were_collected_using_self-report_measures_of_information_and_data_literacy_IDL_academic_self-efficacy_ASE_classro/33307392,10.6084/m9.figshare.33307392.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67729869 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,data_excel_repository.xlsx,
figshare,"Generative AI Use, AI Literacy and Self-Efficacy among Portuguese Higher-Education Students (N = 204)",https://figshare.com/articles/dataset/Generative_AI_Use_AI_Literacy_and_Self-Efficacy_among_Portuguese_Higher-Education_Students_N_204_/33296244,10.6084/m9.figshare.33296244.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67697751 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Dados_IA_limpos.csv,
figshare,"Self-congruence, AI self-efficacy and students’ attitudes toward artificial intelligence",https://figshare.com/articles/dataset/Self-congruence_AI_self-efficacy_and_students_attitudes_toward_artificial_intelligence/33295899,10.6084/m9.figshare.33295899.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67695783 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Codebook.xlsx,
figshare,"<p>Mean scores, percentage (%) change, Mean change, and RCI for Resilience, Self-Efficacy (SR), and Self-Efficacy (MR) across baseline, time 2, time 3, and time 4. Change data (M, %, RCI) reflect change from the previous timepoint, apart from the final column which reflects change from baseline to time 4. N.B. <sup>a</sup>Baseline to time 2 mean % change, <sup>b</sup>Time 2 to time 3 mean % change, <sup>c</sup>Time 3 to time 4 mean % change, <sup>d</sup>baseline to time 4 mean % change.</p>",https://plos.figshare.com/articles/dataset/_p_Mean_scores_percentage_change_Mean_change_and_RCI_for_Resilience_Self-Efficacy_SR_and_Self-Efficacy_MR_across_baseline_time_2_time_3_and_time_4_Change_data_M_RCI_reflect_change_from_the_previous_timepoint_apart_from_the_final_column_whic/33168565,10.1371/journal.pone.0354971.t002,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67285015 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 2.xls,
figshare,Dataset for Teaching Self-Efficacy Among University Yoga Instructors in China,https://figshare.com/articles/dataset/Dataset_for_Teaching_Self-Efficacy_Among_University_Yoga_Instructors_in_China/33159194,10.6084/m9.figshare.33159194.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67254746 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,原始数据.xlsx,
figshare,<p>Descriptive statistics for self-efficacy scale.</p>,https://plos.figshare.com/articles/dataset/_p_Descriptive_statistics_for_self-efficacy_scale_p_/33157141,10.1371/journal.pone.0354170.t002,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67250380 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 2.xls,
figshare,Self-Efficacy Mediates the Stress–Mental Health Relationship,https://figshare.com/articles/dataset/Self-Efficacy_Mediates_the_Stress_Mental_Health_Relationship/33121112,10.6084/m9.figshare.33121112.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67122062 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Self-efficacy mediates.xlsx,
figshare,<p>Reliability analysis of the Theory of Mind questionnaire.</p>,https://plos.figshare.com/articles/dataset/_p_Reliability_analysis_of_the_Theory_of_Mind_questionnaire_p_/33373901,10.1371/journal.pone.0355044.t006,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67981229 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 6.xls,
figshare,"<p>Exploratory factor analysis, theory of mind instrument, interpersonal component.</p>",https://plos.figshare.com/articles/dataset/_p_Exploratory_factor_analysis_theory_of_mind_instrument_interpersonal_component_p_/33373895,10.1371/journal.pone.0355044.t004,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67981223 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 4.xls,
figshare,"<p>Exploratory factor analysis, theory of mind instrument, initial version.</p>",https://plos.figshare.com/articles/dataset/_p_Exploratory_factor_analysis_theory_of_mind_instrument_initial_version_p_/33373892,10.1371/journal.pone.0355044.t003,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67981220 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 3.xls,
figshare,<p>Main characteristics of cognitive interview participants.</p>,https://plos.figshare.com/articles/dataset/_p_Main_characteristics_of_cognitive_interview_participants_p_/33373886,10.1371/journal.pone.0355044.t001,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67981214 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 1.xls,
figshare,"<p>Comparison of the effectiveness of MYM and CYP intervention on psychological distress (K10), mindfulness (CAMM), emotion regulation (ERQ-CR, ES), and well-being (WHO-5) over three-time period.</p>",https://plos.figshare.com/articles/dataset/_p_Comparison_of_the_effectiveness_of_MYM_and_CYP_intervention_on_psychological_distress_K10_mindfulness_CAMM_emotion_regulation_ERQ-CR_ES_and_well-being_WHO-5_over_three-time_period_p_/33342440,10.1371/journal.pone.0355375.t003,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67866815 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,Table 3.xls,
figshare,Data File from The impact of emotion regulation strategies on experiential and physiological responses to negative emotional videos,https://rs.figshare.com/articles/dataset/Data_File_from_The_impact_of_emotion_regulation_strategies_on_experiential_and_physiological_responses_to_negative_emotional_videos/33197188,10.6084/m9.figshare.33197188.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67397743 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,rstb20250138_si_002.csv,
figshare,Compiled Processed Emotion Labels from The impact of emotion regulation strategies on experiential and physiological responses to negative emotional videos,https://rs.figshare.com/articles/dataset/Compiled_Processed_Emotion_Labels_from_The_impact_of_emotion_regulation_strategies_on_experiential_and_physiological_responses_to_negative_emotional_videos/33197185,10.6084/m9.figshare.33197185.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67397740 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,rstb20250138_si_004.csv,
figshare,Video Information from The impact of emotion regulation strategies on experiential and physiological responses to negative emotional videos,https://rs.figshare.com/articles/dataset/Video_Information_from_The_impact_of_emotion_regulation_strategies_on_experiential_and_physiological_responses_to_negative_emotional_videos/33197176,10.6084/m9.figshare.33197176.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67397731 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,rstb20250138_si_003.xlsx,
figshare,The Influence of Executive Function on Prosocial Behavior Among Early Childhood Education Majors: The Role of Emotional Regulation,https://figshare.com/articles/dataset/The_Influence_of_Executive_Function_on_Prosocial_Behavior_Among_Early_Childhood_Education_Majors_The_Role_of_Emotional_Regulation/33170294,10.6084/m9.figshare.33170294.v1,cc-by,download_failed,"HTTPSConnectionPool(host='ndownloader.figshare.com', port=443): Max retries exceeded with url: /files/67289456 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 40",,,,,最终使用的数据 en-US.xlsx,
