"table","instrument","language","instructions","instructions_translated","section_id","section_prompt","section_prompt_translated","item","item_text","item_text_translated","correct_response","resp","option_text","option_text_translated"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b16","帮助我更加感受到别人的支持","Helped me become more aware of the support available from others",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b16","帮助我更加感受到别人的支持","Helped me become more aware of the support available from others",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b16","帮助我更加感受到别人的支持","Helped me become more aware of the support available from others",NA,5,"完全同意","Strongly agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b17","帮助我认识到谁是我真正的朋友","Helped me realise who my real friends are",NA,1,"完全不同意","Strongly disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b17","帮助我认识到谁是我真正的朋友","Helped me realise who my real friends are",NA,2,"不同意","Disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b17","帮助我认识到谁是我真正的朋友","Helped me realise who my real friends are",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b17","帮助我认识到谁是我真正的朋友","Helped me realise who my real friends are",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b17","帮助我认识到谁是我真正的朋友","Helped me realise who my real friends are",NA,5,"完全同意","Strongly agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b18","让我对别人更有信心","Led me to feel more positive about others",NA,1,"完全不同意","Strongly disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b18","让我对别人更有信心","Led me to feel more positive about others",NA,2,"不同意","Disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b18","让我对别人更有信心","Led me to feel more positive about others",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b18","让我对别人更有信心","Led me to feel more positive about others",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b18","让我对别人更有信心","Led me to feel more positive about others",NA,5,"完全同意","Strongly agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b19","让我认识到一些人，后来成为好朋友","Led me to meet people who have become some of my best friends",NA,1,"完全不同意","Strongly disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b19","让我认识到一些人，后来成为好朋友","Led me to meet people who have become some of my best friends",NA,2,"不同意","Disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b19","让我认识到一些人，后来成为好朋友","Led me to meet people who have become some of my best friends",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b19","让我认识到一些人，后来成为好朋友","Led me to meet people who have become some of my best friends",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b19","让我认识到一些人，后来成为好朋友","Led me to meet people who have become some of my best friends",NA,5,"完全同意","Strongly agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b20","让我对处于类似情况的人更有同情心","Made me more compassionate to those in similar situations",NA,1,"完全不同意","Strongly disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b20","让我对处于类似情况的人更有同情心","Made me more compassionate to those in similar situations",NA,2,"不同意","Disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b20","让我对处于类似情况的人更有同情心","Made me more compassionate to those in similar situations",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b20","让我对处于类似情况的人更有同情心","Made me more compassionate to those in similar situations",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b20","让我对处于类似情况的人更有同情心","Made me more compassionate to those in similar situations",NA,5,"完全同意","Strongly agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b21","让我对他人的需求更加敏感","Made me more sensitive to the needs of others",NA,1,"完全不同意","Strongly disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b21","让我对他人的需求更加敏感","Made me more sensitive to the needs of others",NA,2,"不同意","Disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b21","让我对他人的需求更加敏感","Made me more sensitive to the needs of others",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b21","让我对他人的需求更加敏感","Made me more sensitive to the needs of others",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b21","让我对他人的需求更加敏感","Made me more sensitive to the needs of others",NA,5,"完全同意","Strongly agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b22","使我更关心他人","Made me care more about others",NA,1,"完全不同意","Strongly disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b22","使我更关心他人","Made me care more about others",NA,2,"不同意","Disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b22","使我更关心他人","Made me care more about others",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b22","使我更关心他人","Made me care more about others",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b22","使我更关心他人","Made me care more about others",NA,5,"完全同意","Strongly agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b23","使我和在乎的人更亲近","Made me closer to people I care about",NA,1,"完全不同意","Strongly disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b23","使我和在乎的人更亲近","Made me closer to people I care about",NA,2,"不同意","Disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b23","使我和在乎的人更亲近","Made me closer to people I care about",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b23","使我和在乎的人更亲近","Made me closer to people I care about",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b23","使我和在乎的人更亲近","Made me closer to people I care about",NA,5,"完全同意","Strongly agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b24","教会我每个人都有被重视的权利","Taught me that everyone has a right to be valued",NA,1,"完全不同意","Strongly disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b24","教会我每个人都有被重视的权利","Taught me that everyone has a right to be valued",NA,2,"不同意","Disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b24","教会我每个人都有被重视的权利","Taught me that everyone has a right to be valued",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b24","教会我每个人都有被重视的权利","Taught me that everyone has a right to be valued",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b24","教会我每个人都有被重视的权利","Taught me that everyone has a right to be valued",NA,5,"完全同意","Strongly agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b25","让我不再那么强调物质上的东西","Led me to place less emphasis on material things",NA,1,"完全不同意","Strongly disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b25","让我不再那么强调物质上的东西","Led me to place less emphasis on material things",NA,2,"不同意","Disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b25","让我不再那么强调物质上的东西","Led me to place less emphasis on material things",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b25","让我不再那么强调物质上的东西","Led me to place less emphasis on material things",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b25","让我不再那么强调物质上的东西","Led me to place less emphasis on material things",NA,5,"完全同意","Strongly agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b26","让我的生活更简单","Led me to live my life more simply",NA,1,"完全不同意","Strongly disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b26","让我的生活更简单","Led me to live my life more simply",NA,2,"不同意","Disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b26","让我的生活更简单","Led me to live my life more simply",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b26","让我的生活更简单","Led me to live my life more simply",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b26","让我的生活更简单","Led me to live my life more simply",NA,5,"完全同意","Strongly agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b27","让我改变了生活中的优先顺序","Led me to change my priorities in life",NA,1,"完全不同意","Strongly disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b27","让我改变了生活中的优先顺序","Led me to change my priorities in life",NA,2,"不同意","Disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b27","让我改变了生活中的优先顺序","Led me to change my priorities in life",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b27","让我改变了生活中的优先顺序","Led me to change my priorities in life",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b27","让我改变了生活中的优先顺序","Led me to change my priorities in life",NA,5,"完全同意","Strongly agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b28","帮助我更专注于真正的优先事项","Helped me become more focused on real priorities",NA,1,"完全不同意","Strongly disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b28","帮助我更专注于真正的优先事项","Helped me become more focused on real priorities",NA,2,"不同意","Disagree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b28","帮助我更专注于真正的优先事项","Helped me become more focused on real priorities",NA,3,"介于中间","In between"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b28","帮助我更专注于真正的优先事项","Helped me become more focused on real priorities",NA,4,"同意","Agree"
"hui_2024_gbfs","General Benefit Finding Scale (GBFS), Chinese version (益处发现量表)","Chinese","请仔细阅读以下条目，根据你处于逆境时的感受选择合适的选项。","Please read the following items carefully and choose the option that fits how you felt during the difficult times you have been through.","hui_2024_gbfs_1",NA,NA,"b28","帮助我更专注于真正的优先事项","Helped me become more focused on real priorities",NA,5,"完全同意","Strongly agree"
