"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","resp","option_text"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d33","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually work on improving things, instead of getting frustrated, when everything seems to be going wrong.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d34","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Can usually bring my attention back to whatever I was doing after being interrupted.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d34","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Can usually bring my attention back to whatever I was doing after being interrupted.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d34","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Can usually bring my attention back to whatever I was doing after being interrupted.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d34","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Can usually bring my attention back to whatever I was doing after being interrupted.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d34","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Can usually bring my attention back to whatever I was doing after being interrupted.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d35","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am rarely aware of how an artist might be using light and color to convey mood when I look at paintings or pictures.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d35","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am rarely aware of how an artist might be using light and color to convey mood when I look at paintings or pictures.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d35","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am rarely aware of how an artist might be using light and color to convey mood when I look at paintings or pictures.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d35","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am rarely aware of how an artist might be using light and color to convey mood when I look at paintings or pictures.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d35","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Am rarely aware of how an artist might be using light and color to convey mood when I look at paintings or pictures.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d36","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Would find it distressing to see someone sleeping on the streets.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d36","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Would find it distressing to see someone sleeping on the streets.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d36","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Would find it distressing to see someone sleeping on the streets.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d36","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Would find it distressing to see someone sleeping on the streets.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d36","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Would find it distressing to see someone sleeping on the streets.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d37","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Don’t attempt to conform to society’s expectations.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d37","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Don’t attempt to conform to society’s expectations.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d37","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Don’t attempt to conform to society’s expectations.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d37","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Don’t attempt to conform to society’s expectations.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d37","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Don’t attempt to conform to society’s expectations.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d38","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes feel ""down"" for several hours from relatively small disappointments.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d38","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes feel ""down"" for several hours from relatively small disappointments.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d38","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes feel ""down"" for several hours from relatively small disappointments.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d38","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes feel ""down"" for several hours from relatively small disappointments.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d38","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes feel ""down"" for several hours from relatively small disappointments.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d39","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"When interacting with a group of people, am often bothered by at least one of them.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d39","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"When interacting with a group of people, am often bothered by at least one of them.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d39","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"When interacting with a group of people, am often bothered by at least one of them.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d39","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"When interacting with a group of people, am often bothered by at least one of them.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d39","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"When interacting with a group of people, am often bothered by at least one of them.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d40","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually get right to work on something that needs to be done as soon as I think of it.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d40","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually get right to work on something that needs to be done as soon as I think of it.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d40","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually get right to work on something that needs to be done as soon as I think of it.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d40","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually get right to work on something that needs to be done as soon as I think of it.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d40","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Usually get right to work on something that needs to be done as soon as I think of it.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d41","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy dancing in a spontaneous manner.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d41","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy dancing in a spontaneous manner.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d41","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy dancing in a spontaneous manner.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d41","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy dancing in a spontaneous manner.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d41","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Rarely enjoy dancing in a spontaneous manner.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d42","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Feel that having close friends is not especially important to me.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d42","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Feel that having close friends is not especially important to me.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d42","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Feel that having close friends is not especially important to me.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d42","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Feel that having close friends is not especially important to me.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d42","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Feel that having close friends is not especially important to me.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d43","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes see visual images when resting with my eyes closed.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d43","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes see visual images when resting with my eyes closed.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d43","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes see visual images when resting with my eyes closed.",NA,3,"Neither Inaccurate nor Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d43","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes see visual images when resting with my eyes closed.",NA,4,"Moderately Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d43","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes see visual images when resting with my eyes closed.",NA,5,"Very Accurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d44","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes feel jealous of other people’s situations.",NA,1,"Very Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d44","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes feel jealous of other people’s situations.",NA,2,"Moderately Inaccurate"
"goldberg_2018_sdv_ipip_temperament","goldberg_2018_sdv_ipip_temperament_1","d44","Survey of Dispositions and Views (SDV), Eugene-Springfield Community Sample: Personality Tendencies (119 IPIP items)","On the following pages you will find a series of statements that individuals can use to describe themselves. There are no correct or incorrect responses. All people are unique and different, and it is these differences that we are trying to learn about. For each statement, please give your best estimate of how well it describes you. Bubble in the appropriate number on the response scale to indicate how well each statement describes you.",NA,"Sometimes feel jealous of other people’s situations.",NA,3,"Neither Inaccurate nor Accurate"
