"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_Wiper","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"In the car: Operating the wiper control while driving",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_Wiper","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"In the car: Operating the wiper control while driving",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_Wiper","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"In the car: Operating the wiper control while driving",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_Wiper","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"In the car: Operating the wiper control while driving",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_Wiper","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"In the car: Operating the wiper control while driving",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TwoCustomers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Dealing with two customers at the same time",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TwoCustomers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Dealing with two customers at the same time",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TwoCustomers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Dealing with two customers at the same time",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TwoCustomers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Dealing with two customers at the same time",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TwoCustomers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Dealing with two customers at the same time",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TwoCustomers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Dealing with two customers at the same time",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TwoCustomers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Dealing with two customers at the same time",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","WalkDog_Convers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Walking a dog and having a conversation",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","WalkDog_Convers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Walking a dog and having a conversation",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","WalkDog_Convers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Walking a dog and having a conversation",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","WalkDog_Convers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Walking a dog and having a conversation",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","WalkDog_Convers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Walking a dog and having a conversation",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","WalkDog_Convers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Walking a dog and having a conversation",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","WalkDog_Convers","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Walking a dog and having a conversation",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_Phone","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (using the mobile phone).",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_Phone","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (using the mobile phone).",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_Phone","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (using the mobile phone).",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_Phone","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (using the mobile phone).",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_Phone","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (using the mobile phone).",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_Phone","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (using the mobile phone).",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_Phone","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (using the mobile phone).",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_HandsFree","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (hands free set).",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_HandsFree","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (hands free set).",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_HandsFree","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (hands free set).",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_HandsFree","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (hands free set).",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_HandsFree","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (hands free set).",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_HandsFree","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (hands free set).",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Phone_Driving_HandsFree","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking on the phone while driving (hands free set).",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","EntGuests_Dinner","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Entertaining guests and preparing dinner",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","EntGuests_Dinner","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Entertaining guests and preparing dinner",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","EntGuests_Dinner","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Entertaining guests and preparing dinner",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","EntGuests_Dinner","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Entertaining guests and preparing dinner",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","EntGuests_Dinner","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Entertaining guests and preparing dinner",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","EntGuests_Dinner","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Entertaining guests and preparing dinner",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","EntGuests_Dinner","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Entertaining guests and preparing dinner",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Gardening","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Gardening",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Gardening","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Gardening",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Gardening","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Gardening",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Gardening","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Gardening",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Gardening","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Gardening",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Gardening","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Gardening",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Gardening","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Gardening",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Music_Cleaning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Listening to music while cleaning",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Music_Cleaning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Listening to music while cleaning",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Music_Cleaning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Listening to music while cleaning",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Music_Cleaning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Listening to music while cleaning",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Music_Cleaning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Listening to music while cleaning",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Music_Cleaning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Listening to music while cleaning",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Music_Cleaning","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Listening to music while cleaning",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Paperwork_Emails","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Doing paperwork and responding to emails",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Paperwork_Emails","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Doing paperwork and responding to emails",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Paperwork_Emails","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Doing paperwork and responding to emails",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Paperwork_Emails","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Doing paperwork and responding to emails",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Paperwork_Emails","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Doing paperwork and responding to emails",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Paperwork_Emails","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Doing paperwork and responding to emails",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Paperwork_Emails","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Doing paperwork and responding to emails",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Tablet_Talking","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Playing/fiddling around with a tablet/phone while talking to somebody",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Tablet_Talking","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Playing/fiddling around with a tablet/phone while talking to somebody",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Tablet_Talking","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Playing/fiddling around with a tablet/phone while talking to somebody",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Tablet_Talking","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Playing/fiddling around with a tablet/phone while talking to somebody",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Tablet_Talking","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Playing/fiddling around with a tablet/phone while talking to somebody",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Tablet_Talking","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Playing/fiddling around with a tablet/phone while talking to somebody",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Tablet_Talking","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Playing/fiddling around with a tablet/phone while talking to somebody",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Exercise_Shower","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Exercising then showering",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Exercise_Shower","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Exercising then showering",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Exercise_Shower","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Exercising then showering",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Exercise_Shower","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Exercising then showering",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Exercise_Shower","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Exercising then showering",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Exercise_Shower","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Exercising then showering",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Exercise_Shower","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Exercising then showering",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Running_Music","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Running and listening to music",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Running_Music","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Running and listening to music",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Running_Music","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Running and listening to music",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Running_Music","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Running and listening to music",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Running_Music","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Running and listening to music",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Running_Music","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Running and listening to music",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Running_Music","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Running and listening to music",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_tablet","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and looking something up on the tablet/phone.",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_tablet","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and looking something up on the tablet/phone.",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_tablet","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and looking something up on the tablet/phone.",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_tablet","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and looking something up on the tablet/phone.",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_tablet","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and looking something up on the tablet/phone.",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_tablet","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and looking something up on the tablet/phone.",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","TV_tablet","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Watching TV and looking something up on the tablet/phone.",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_TalkPass","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking to a passenger in the car while driving",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_TalkPass","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking to a passenger in the car while driving",NA,"Disagree",-2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_TalkPass","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking to a passenger in the car while driving",NA,"Slightly disagree",-1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_TalkPass","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking to a passenger in the car while driving",NA,"Neutral",0
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_TalkPass","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking to a passenger in the car while driving",NA,"Slightly agree",1
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_TalkPass","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking to a passenger in the car while driving",NA,"Agree",2
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Driving_TalkPass","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"Talking to a passenger in the car while driving",NA,"Strongly agree",3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Shelves_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"filling shelves and help customers",NA,"Strongly disagree",-3
"szameitat_2015_multitask_examples","szameitat_2015_multitask_examples_1","Shelves_Customer","Szameitat et al. (2015) multitasking questionnaire, Question 11: examples of multitasking","English; Turkish; Dutch; German","How far do you agree with the following being examples of multitasking?",NA,"filling shelves and help customers",NA,"Disagree",-2
