"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","resp","option_text","option_text_translated"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"Si la organización enfrentara problemas financieros, las reducciones de personal y los despidos masivos serían las últimas opciones por utilizar.","If the company was facing economic problems, employee downsizing and layoffs would be the last option used",NA,1,"totalmente en desacuerdo","Totally disagree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"Si la organización enfrentara problemas financieros, las reducciones de personal y los despidos masivos serían las últimas opciones por utilizar.","If the company was facing economic problems, employee downsizing and layoffs would be the last option used",NA,2,"en desacuerdo","Disagree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"Si la organización enfrentara problemas financieros, las reducciones de personal y los despidos masivos serían las últimas opciones por utilizar.","If the company was facing economic problems, employee downsizing and layoffs would be the last option used",NA,3,"parcialmente en desacuerdo","Partially disagree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"Si la organización enfrentara problemas financieros, las reducciones de personal y los despidos masivos serían las últimas opciones por utilizar.","If the company was facing economic problems, employee downsizing and layoffs would be the last option used",NA,4,"ni de acuerdo, ni en desacuerdo","Not in disagree or agree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"Si la organización enfrentara problemas financieros, las reducciones de personal y los despidos masivos serían las últimas opciones por utilizar.","If the company was facing economic problems, employee downsizing and layoffs would be the last option used",NA,5,"parcialmente de acuerdo","Partially agree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"Si la organización enfrentara problemas financieros, las reducciones de personal y los despidos masivos serían las últimas opciones por utilizar.","If the company was facing economic problems, employee downsizing and layoffs would be the last option used",NA,6,"de acuerdo","Agree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"Si la organización enfrentara problemas financieros, las reducciones de personal y los despidos masivos serían las últimas opciones por utilizar.","If the company was facing economic problems, employee downsizing and layoffs would be the last option used",NA,7,"totalmente de acuerdo","Totally agree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.7_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"En general, la organización proporciona a sus trabajadores una alta estabilidad laboral.","Overall, the company provides employees with very high employment stability",NA,1,"totalmente en desacuerdo","Totally disagree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.7_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"En general, la organización proporciona a sus trabajadores una alta estabilidad laboral.","Overall, the company provides employees with very high employment stability",NA,2,"en desacuerdo","Disagree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.7_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"En general, la organización proporciona a sus trabajadores una alta estabilidad laboral.","Overall, the company provides employees with very high employment stability",NA,3,"parcialmente en desacuerdo","Partially disagree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.7_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"En general, la organización proporciona a sus trabajadores una alta estabilidad laboral.","Overall, the company provides employees with very high employment stability",NA,4,"ni de acuerdo, ni en desacuerdo","Not in disagree or agree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.7_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"En general, la organización proporciona a sus trabajadores una alta estabilidad laboral.","Overall, the company provides employees with very high employment stability",NA,5,"parcialmente de acuerdo","Partially agree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.7_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"En general, la organización proporciona a sus trabajadores una alta estabilidad laboral.","Overall, the company provides employees with very high employment stability",NA,6,"de acuerdo","Agree"
"avilatamayo_2022_empl_stab","avilatamayo_2022_empl_stab_1","Empl_Stab_1.7_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q), Spanish-speaking version - Employment stability subscale","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,NA,NA,"En general, la organización proporciona a sus trabajadores una alta estabilidad laboral.","Overall, the company provides employees with very high employment stability",NA,7,"totalmente de acuerdo","Totally agree"
