"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","item_text_translated","option_text_translated","instructions_translated","section_prompt_translated","language"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q22","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with the support you get from your friends?",NA,"Very dissatisfied",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q22","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with the support you get from your friends?",NA,"dissatisfied",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q22","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with the support you get from your friends?",NA,"Neither dissatisfied nor satisfied",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q22","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with the support you get from your friends?",NA,"satisfied",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q22","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with the support you get from your friends?",NA,"Very satisfied",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q23","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with you’re the conditions of your living place?",NA,"Very dissatisfied",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q23","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with you’re the conditions of your living place?",NA,"dissatisfied",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q23","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with you’re the conditions of your living place?",NA,"Neither dissatisfied nor satisfied",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q23","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with you’re the conditions of your living place?",NA,"satisfied",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q23","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with you’re the conditions of your living place?",NA,"Very satisfied",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q24","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your access to health services?",NA,"Very dissatisfied",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q24","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your access to health services?",NA,"dissatisfied",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q24","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your access to health services?",NA,"Neither dissatisfied nor satisfied",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q24","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your access to health services?",NA,"satisfied",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q24","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your access to health services?",NA,"Very satisfied",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q25","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your transport?",NA,"Very dissatisfied",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q25","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your transport?",NA,"dissatisfied",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q25","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your transport?",NA,"Neither dissatisfied nor satisfied",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q25","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your transport?",NA,"satisfied",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q25","WHOQOL-BREF, COACH Study",NA,NA,"How satisfied are you with your transport?",NA,"Very satisfied",5,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q26","WHOQOL-BREF, COACH Study",NA,NA,"How often do you have negative feelings such as blue mood,despair,anxiety,depression?",NA,"Always",1,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q26","WHOQOL-BREF, COACH Study",NA,NA,"How often do you have negative feelings such as blue mood,despair,anxiety,depression?",NA,"Very often",2,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q26","WHOQOL-BREF, COACH Study",NA,NA,"How often do you have negative feelings such as blue mood,despair,anxiety,depression?",NA,"Quite often",3,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q26","WHOQOL-BREF, COACH Study",NA,NA,"How often do you have negative feelings such as blue mood,despair,anxiety,depression?",NA,"Seldom",4,NA,NA,NA,NA,"Chinese"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q26","WHOQOL-BREF, COACH Study",NA,NA,"How often do you have negative feelings such as blue mood,despair,anxiety,depression?",NA,"Never",5,NA,NA,NA,NA,"Chinese"
