"table","section_id","item","instrument","instructions","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp","language"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_b","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: En su lugar de estudios, escuela, universidad, instituto","Where: at your place of study -- school, university, institute",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_b","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: En su lugar de estudios, escuela, universidad, instituto","Where: at your place of study -- school, university, institute",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_b","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: En su lugar de estudios, escuela, universidad, instituto","Where: at your place of study -- school, university, institute",NA,"No estudia","Does not study",3,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_c","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: Al interior de su hogar","Where: inside your home",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_c","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: Al interior de su hogar","Where: inside your home",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_d","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: En servicios de salud, consultorio, CESFAM, hospitales","Where: in health services, clinics, CESFAM, hospitals",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_d","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: En servicios de salud, consultorio, CESFAM, hospitales","Where: in health services, clinics, CESFAM, hospitals",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_e","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: En oficinas de servicios públicos, tribunales, municipalidad","Where: in public service offices, courts, the municipality",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_e","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: En oficinas de servicios públicos, tribunales, municipalidad","Where: in public service offices, courts, the municipality",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_f","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: Mall, supermercado, bancos u of. luz, telefónicas, AFP, Isapres","Where: mall, supermarket, banks, or utility, telephone, AFP or Isapre offices",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_f","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: Mall, supermercado, bancos u of. luz, telefónicas, AFP, Isapres","Where: mall, supermarket, banks, or utility, telephone, AFP or Isapre offices",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_g","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: En lugares público, calle, manejando, andando en bici","Where: in public places, the street, driving, cycling",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_g","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: En lugares público, calle, manejando, andando en bici","Where: in public places, the street, driving, cycling",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_h","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: En redes sociales o por internet","Where: on social media or the internet",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr5_h","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Dónde: En redes sociales o por internet","Where: on social media or the internet",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su trabajo u ocupación","Reason: because of your work or occupation",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su trabajo u ocupación","Reason: because of your work or occupation",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_b","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por pertenecer a un pueblo indígena o tribal","Reason: for belonging to an indigenous or tribal people",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_b","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por pertenecer a un pueblo indígena o tribal","Reason: for belonging to an indigenous or tribal people",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_c","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por ser mujer o por ser hombre","Reason: for being a woman or for being a man",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_c","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por ser mujer o por ser hombre","Reason: for being a woman or for being a man",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_d","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su edad","Reason: because of your age",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_d","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su edad","Reason: because of your age",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_e","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su condición de salud física o mental","Reason: because of your physical or mental health condition",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_e","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su condición de salud física o mental","Reason: because of your physical or mental health condition",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_f","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su orientación sexual o identidad de género","Reason: because of your sexual orientation or gender identity",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_f","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su orientación sexual o identidad de género","Reason: because of your sexual orientation or gender identity",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_g","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su clase social","Reason: because of your social class",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_g","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su clase social","Reason: because of your social class",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_h","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por el lugar en el que vive","Reason: because of where you live",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_h","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por el lugar en el que vive","Reason: because of where you live",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_i","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su color de piel","Reason: because of your skin colour",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_i","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su color de piel","Reason: because of your skin colour",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_j","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su nivel educacional","Reason: because of your level of education",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_j","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su nivel educacional","Reason: because of your level of education",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_k","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por cómo se viste","Reason: because of how you dress",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_k","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por cómo se viste","Reason: because of how you dress",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_l","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su apariencia física","Reason: because of your physical appearance",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_l","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por su apariencia física","Reason: because of your physical appearance",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_m","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por ser persona extranjera","Reason: for being a foreigner",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_m","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por ser persona extranjera","Reason: for being a foreigner",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_n","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por discapacidad","Reason: because of disability",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_rr","chile_2023_social-welfare-survey_rr_1","rr6_n","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo RR: Relaciones sociales","Module RR: Social relations","Razón: Por discapacidad","Reason: because of disability",NA,"No","No",2,"Spanish"
