"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","resp","option_text","option_text_translated"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e5","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Con frecuencia me consideran ingenuo/a porque creo casi todo lo que me dicen.","I am often considered naïve because I believe almost anything that people tell me.",NA,6,"De acuerdo","Agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e5","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Con frecuencia me consideran ingenuo/a porque creo casi todo lo que me dicen.","I am often considered naïve because I believe almost anything that people tell me.",NA,7,"Muy de acuerdo","Strongly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e6","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando hablo con otras personas, noto que lo que me dicen me convence fácilmente, incluso si antes creía algo distinto.","When I speak to different people, I find myself easily persuaded by what they say even if this is different from what I believed before.",NA,1,"Muy en desacuerdo","Strongly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e6","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando hablo con otras personas, noto que lo que me dicen me convence fácilmente, incluso si antes creía algo distinto.","When I speak to different people, I find myself easily persuaded by what they say even if this is different from what I believed before.",NA,2,"En desacuerdo","Disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e6","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando hablo con otras personas, noto que lo que me dicen me convence fácilmente, incluso si antes creía algo distinto.","When I speak to different people, I find myself easily persuaded by what they say even if this is different from what I believed before.",NA,3,"Un poco en desacuerdo","Slightly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e6","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando hablo con otras personas, noto que lo que me dicen me convence fácilmente, incluso si antes creía algo distinto.","When I speak to different people, I find myself easily persuaded by what they say even if this is different from what I believed before.",NA,4,"Ni de acuerdo ni en desacuerdo","Neither agree nor disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e6","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando hablo con otras personas, noto que lo que me dicen me convence fácilmente, incluso si antes creía algo distinto.","When I speak to different people, I find myself easily persuaded by what they say even if this is different from what I believed before.",NA,5,"Un poco de acuerdo","Slightly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e6","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando hablo con otras personas, noto que lo que me dicen me convence fácilmente, incluso si antes creía algo distinto.","When I speak to different people, I find myself easily persuaded by what they say even if this is different from what I believed before.",NA,6,"De acuerdo","Agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e6","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando hablo con otras personas, noto que lo que me dicen me convence fácilmente, incluso si antes creía algo distinto.","When I speak to different people, I find myself easily persuaded by what they say even if this is different from what I believed before.",NA,7,"Muy de acuerdo","Strongly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e7","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"A veces, conversar con personas que me conocen desde hace mucho tiempo me ayuda a desarrollar nuevas perspectivas sobre mí mismo/a.","Sometimes, having a conversation with people who have known me for a long time helps me develop new perspectives about myself.",NA,1,"Muy en desacuerdo","Strongly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e7","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"A veces, conversar con personas que me conocen desde hace mucho tiempo me ayuda a desarrollar nuevas perspectivas sobre mí mismo/a.","Sometimes, having a conversation with people who have known me for a long time helps me develop new perspectives about myself.",NA,2,"En desacuerdo","Disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e7","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"A veces, conversar con personas que me conocen desde hace mucho tiempo me ayuda a desarrollar nuevas perspectivas sobre mí mismo/a.","Sometimes, having a conversation with people who have known me for a long time helps me develop new perspectives about myself.",NA,3,"Un poco en desacuerdo","Slightly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e7","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"A veces, conversar con personas que me conocen desde hace mucho tiempo me ayuda a desarrollar nuevas perspectivas sobre mí mismo/a.","Sometimes, having a conversation with people who have known me for a long time helps me develop new perspectives about myself.",NA,4,"Ni de acuerdo ni en desacuerdo","Neither agree nor disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e7","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"A veces, conversar con personas que me conocen desde hace mucho tiempo me ayuda a desarrollar nuevas perspectivas sobre mí mismo/a.","Sometimes, having a conversation with people who have known me for a long time helps me develop new perspectives about myself.",NA,5,"Un poco de acuerdo","Slightly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e7","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"A veces, conversar con personas que me conocen desde hace mucho tiempo me ayuda a desarrollar nuevas perspectivas sobre mí mismo/a.","Sometimes, having a conversation with people who have known me for a long time helps me develop new perspectives about myself.",NA,6,"De acuerdo","Agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e7","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"A veces, conversar con personas que me conocen desde hace mucho tiempo me ayuda a desarrollar nuevas perspectivas sobre mí mismo/a.","Sometimes, having a conversation with people who have known me for a long time helps me develop new perspectives about myself.",NA,7,"Muy de acuerdo","Strongly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e8","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Considero muy útil aprender de lo que la gente me cuenta acerca de sus experiencias.","I find it very useful to learn from what people tell me about their experiences.",NA,1,"Muy en desacuerdo","Strongly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e8","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Considero muy útil aprender de lo que la gente me cuenta acerca de sus experiencias.","I find it very useful to learn from what people tell me about their experiences.",NA,2,"En desacuerdo","Disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e8","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Considero muy útil aprender de lo que la gente me cuenta acerca de sus experiencias.","I find it very useful to learn from what people tell me about their experiences.",NA,3,"Un poco en desacuerdo","Slightly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e8","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Considero muy útil aprender de lo que la gente me cuenta acerca de sus experiencias.","I find it very useful to learn from what people tell me about their experiences.",NA,4,"Ni de acuerdo ni en desacuerdo","Neither agree nor disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e8","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Considero muy útil aprender de lo que la gente me cuenta acerca de sus experiencias.","I find it very useful to learn from what people tell me about their experiences.",NA,5,"Un poco de acuerdo","Slightly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e8","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Considero muy útil aprender de lo que la gente me cuenta acerca de sus experiencias.","I find it very useful to learn from what people tell me about their experiences.",NA,6,"De acuerdo","Agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e8","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Considero muy útil aprender de lo que la gente me cuenta acerca de sus experiencias.","I find it very useful to learn from what people tell me about their experiences.",NA,7,"Muy de acuerdo","Strongly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e9","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si confías demasiado en lo que la gente te dice, es probable que salgas herido/a.","If you put too much faith in what people tell you, you are likely to get hurt.",NA,1,"Muy en desacuerdo","Strongly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e9","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si confías demasiado en lo que la gente te dice, es probable que salgas herido/a.","If you put too much faith in what people tell you, you are likely to get hurt.",NA,2,"En desacuerdo","Disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e9","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si confías demasiado en lo que la gente te dice, es probable que salgas herido/a.","If you put too much faith in what people tell you, you are likely to get hurt.",NA,3,"Un poco en desacuerdo","Slightly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e9","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si confías demasiado en lo que la gente te dice, es probable que salgas herido/a.","If you put too much faith in what people tell you, you are likely to get hurt.",NA,4,"Ni de acuerdo ni en desacuerdo","Neither agree nor disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e9","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si confías demasiado en lo que la gente te dice, es probable que salgas herido/a.","If you put too much faith in what people tell you, you are likely to get hurt.",NA,5,"Un poco de acuerdo","Slightly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e9","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si confías demasiado en lo que la gente te dice, es probable que salgas herido/a.","If you put too much faith in what people tell you, you are likely to get hurt.",NA,6,"De acuerdo","Agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e9","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Si confías demasiado en lo que la gente te dice, es probable que salgas herido/a.","If you put too much faith in what people tell you, you are likely to get hurt.",NA,7,"Muy de acuerdo","Strongly agree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e10","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando alguien me cuenta algo, mi reacción inmediata es preguntarme porqué me están diciendo esto.","When someone tells me something, my immediate reaction is to wonder why they are telling me this.",NA,1,"Muy en desacuerdo","Strongly disagree"
"rodriguezquiroga_2024_epistemic_trust","rodriguezquiroga_2024_epistemic_trust_1","e10","Epistemic Trust, Mistrust and Credulity Questionnaire (ETMCQ), Argentine version","Spanish","Lea las siguientes afirmaciones e indique en qué medida está de acuerdo o en desacuerdo marcando el número que más se corresponde con su opinión y experiencia. Utilice la siguiente escala de valoración, seleccionando 7 si está muy de acuerdo, y 1 si está muy en desacuerdo. El punto medio, si es neutral o indeciso, es 4.","Read the following statements and indicate to what extent you agree or disagree by marking the number that best corresponds to your opinion and experience. Use the following rating scale, selecting 7 if you strongly agree, and 1 if you strongly disagree. The midpoint, if you are neutral or undecided, is 4.",NA,NA,"Cuando alguien me cuenta algo, mi reacción inmediata es preguntarme porqué me están diciendo esto.","When someone tells me something, my immediate reaction is to wonder why they are telling me this.",NA,2,"En desacuerdo","Disagree"
