"table","section_id","item","instrument","language","instructions","section_prompt","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q14","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医師、看護師、その他のスタッフは、いかなる場合であっても相手を尊重しない態度や不適切な扱いを認めない。もし、無礼な態度を見聞きした場合は、個人の役割や職位に関わらず責任を課す。","Nursing administrators, nurse managers, physicians, nurses, and other staff do not accept disrespectful attitudes or inappropriate treatment under any circumstances. If they see or hear discourteous behavior, they hold the person accountable regardless of that person’s role or position.",NA,NA,NA,3
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q14","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医師、看護師、その他のスタッフは、いかなる場合であっても相手を尊重しない態度や不適切な扱いを認めない。もし、無礼な態度を見聞きした場合は、個人の役割や職位に関わらず責任を課す。","Nursing administrators, nurse managers, physicians, nurses, and other staff do not accept disrespectful attitudes or inappropriate treatment under any circumstances. If they see or hear discourteous behavior, they hold the person accountable regardless of that person’s role or position.",NA,NA,NA,4
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q14","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医師、看護師、その他のスタッフは、いかなる場合であっても相手を尊重しない態度や不適切な扱いを認めない。もし、無礼な態度を見聞きした場合は、個人の役割や職位に関わらず責任を課す。","Nursing administrators, nurse managers, physicians, nurses, and other staff do not accept disrespectful attitudes or inappropriate treatment under any circumstances. If they see or hear discourteous behavior, they hold the person accountable regardless of that person’s role or position.",NA,NA,"strongly agree with the statement",5
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q15","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医師は看護師や他のスタッフと話をするとき、一方的なコミュニケーションや指示を与えるのではない。むしろ、彼らから意見を求めて意思決定に活用する。","When nursing administrators, nurse managers, and physicians talk with nurses and other staff, they do not communicate one-sidedly or merely give instructions. Rather, they ask them for their opinions and use them in decision-making.",NA,NA,"strongly disagree with the statement",1
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q15","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医師は看護師や他のスタッフと話をするとき、一方的なコミュニケーションや指示を与えるのではない。むしろ、彼らから意見を求めて意思決定に活用する。","When nursing administrators, nurse managers, and physicians talk with nurses and other staff, they do not communicate one-sidedly or merely give instructions. Rather, they ask them for their opinions and use them in decision-making.",NA,NA,NA,2
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q15","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医師は看護師や他のスタッフと話をするとき、一方的なコミュニケーションや指示を与えるのではない。むしろ、彼らから意見を求めて意思決定に活用する。","When nursing administrators, nurse managers, and physicians talk with nurses and other staff, they do not communicate one-sidedly or merely give instructions. Rather, they ask them for their opinions and use them in decision-making.",NA,NA,NA,3
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q15","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医師は看護師や他のスタッフと話をするとき、一方的なコミュニケーションや指示を与えるのではない。むしろ、彼らから意見を求めて意思決定に活用する。","When nursing administrators, nurse managers, and physicians talk with nurses and other staff, they do not communicate one-sidedly or merely give instructions. Rather, they ask them for their opinions and use them in decision-making.",NA,NA,NA,4
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q15","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医師は看護師や他のスタッフと話をするとき、一方的なコミュニケーションや指示を与えるのではない。むしろ、彼らから意見を求めて意思決定に活用する。","When nursing administrators, nurse managers, and physicians talk with nurses and other staff, they do not communicate one-sidedly or merely give instructions. Rather, they ask them for their opinions and use them in decision-making.",NA,NA,"strongly agree with the statement",5
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q16","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医者、看護師、その他のスタッフは、重要な決定を下す際は常に、患者や家族の視点に立って考慮することに気をつけている。","Nursing administrators, nurse managers, physicians, nurses, and other staff are always careful to consider the perspective of patients and families when making important decisions.",NA,NA,"strongly disagree with the statement",1
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q16","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医者、看護師、その他のスタッフは、重要な決定を下す際は常に、患者や家族の視点に立って考慮することに気をつけている。","Nursing administrators, nurse managers, physicians, nurses, and other staff are always careful to consider the perspective of patients and families when making important decisions.",NA,NA,NA,2
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q16","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医者、看護師、その他のスタッフは、重要な決定を下す際は常に、患者や家族の視点に立って考慮することに気をつけている。","Nursing administrators, nurse managers, physicians, nurses, and other staff are always careful to consider the perspective of patients and families when making important decisions.",NA,NA,NA,3
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q16","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医者、看護師、その他のスタッフは、重要な決定を下す際は常に、患者や家族の視点に立って考慮することに気をつけている。","Nursing administrators, nurse managers, physicians, nurses, and other staff are always careful to consider the perspective of patients and families when making important decisions.",NA,NA,NA,4
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q16","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"看護部管理者、看護師長、医者、看護師、その他のスタッフは、重要な決定を下す際は常に、患者や家族の視点に立って考慮することに気をつけている。","Nursing administrators, nurse managers, physicians, nurses, and other staff are always careful to consider the perspective of patients and families when making important decisions.",NA,NA,"strongly agree with the statement",5
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q17","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"自己成長、自己啓発、昇進のための意欲を引き出す機会がある。","There are opportunities that draw out motivation for personal growth, self-development, and advancement.",NA,NA,"strongly disagree with the statement",1
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q17","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"自己成長、自己啓発、昇進のための意欲を引き出す機会がある。","There are opportunities that draw out motivation for personal growth, self-development, and advancement.",NA,NA,NA,2
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q17","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"自己成長、自己啓発、昇進のための意欲を引き出す機会がある。","There are opportunities that draw out motivation for personal growth, self-development, and advancement.",NA,NA,NA,3
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q17","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"自己成長、自己啓発、昇進のための意欲を引き出す機会がある。","There are opportunities that draw out motivation for personal growth, self-development, and advancement.",NA,NA,NA,4
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q17","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"自己成長、自己啓発、昇進のための意欲を引き出す機会がある。","There are opportunities that draw out motivation for personal growth, self-development, and advancement.",NA,NA,"strongly agree with the statement",5
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q18","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"リーダーシップをとる看護師たち(看護師長、主任看護師、認定看護師、専門看護師など)は、非常に重要な決定を行う過程の中で、役割を果たすための参加と必要な権限が与えられている。","The nurses who take leadership roles (nurse managers, chief nurses, certified nurses, certified nurse specialists, etc.) are given the participation and the necessary authority to fulfil their roles in the process of making very important decisions.",NA,NA,"strongly disagree with the statement",1
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q18","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"リーダーシップをとる看護師たち(看護師長、主任看護師、認定看護師、専門看護師など)は、非常に重要な決定を行う過程の中で、役割を果たすための参加と必要な権限が与えられている。","The nurses who take leadership roles (nurse managers, chief nurses, certified nurses, certified nurse specialists, etc.) are given the participation and the necessary authority to fulfil their roles in the process of making very important decisions.",NA,NA,NA,2
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q18","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"リーダーシップをとる看護師たち(看護師長、主任看護師、認定看護師、専門看護師など)は、非常に重要な決定を行う過程の中で、役割を果たすための参加と必要な権限が与えられている。","The nurses who take leadership roles (nurse managers, chief nurses, certified nurses, certified nurse specialists, etc.) are given the participation and the necessary authority to fulfil their roles in the process of making very important decisions.",NA,NA,NA,3
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q18","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"リーダーシップをとる看護師たち(看護師長、主任看護師、認定看護師、専門看護師など)は、非常に重要な決定を行う過程の中で、役割を果たすための参加と必要な権限が与えられている。","The nurses who take leadership roles (nurse managers, chief nurses, certified nurses, certified nurse specialists, etc.) are given the participation and the necessary authority to fulfil their roles in the process of making very important decisions.",NA,NA,NA,4
"kitayama_2022_hweat","kitayama_2022_hweat_1","Q18","Japanese version of the Healthy Work Environment Assessment Tool (HWE-AT-J)","Japanese",NA,NA,"リーダーシップをとる看護師たち(看護師長、主任看護師、認定看護師、専門看護師など)は、非常に重要な決定を行う過程の中で、役割を果たすための参加と必要な権限が与えられている。","The nurses who take leadership roles (nurse managers, chief nurses, certified nurses, certified nurse specialists, etc.) are given the participation and the necessary authority to fulfil their roles in the process of making very important decisions.",NA,NA,"strongly agree with the statement",5
