journal,issn_l,pmcid,http_status,content_length,n_files,manifest,error
PLOS ONE,1932-6203,PMC11819526,200,,13,pone.0313557.s001.tif;pone.0313557.t001.jpg;pone.0313557.g001.gif;pone.0313557.s003.tif;pone.0313557.g002.gif;pone.0313557.t001.gif;pone.0313557.s002.tif;pone.0313557.t002.gif;pone.0313557.g001.jpg;pone.0313557.s005.docx;pone.0313557.s004.tif;pone.0313557.g002.jpg;pone.0313557.t002.jpg,
PLOS ONE,1932-6203,PMC11637308,200,,14,pone.0311285.t001.gif;pone.0311285.g002.jpg;pone.0311285.t001.jpg;pone.0311285.g003.gif;pone.0311285.t002.jpg;pone.0311285.t004.gif;pone.0311285.t003.gif;pone.0311285.g001.gif;pone.0311285.g001.jpg;pone.0311285.g003.jpg;pone.0311285.t003.jpg;pone.0311285.t004.jpg;pone.0311285.t002.gif;pone.0311285.g002.gif,
PLOS ONE,1932-6203,PMC12747377,200,,21,pone.0339470.s004.docx;pone.0339470.t003.gif;pone.0339470.t005.gif;pone.0339470.s003.pdf;pone.0339470.t004.gif;pone.0339470.g004.jpg;pone.0339470.g001.jpg;pone.0339470.t004.jpg;pone.0339470.g002.gif;pone.0339470.t002.gif;pone.0339470.t002.jpg;pone.0339470.g003.gif;pone.0339470.t001.gif;pone.0339470.g004.gif;pone.0339470.s001.docx;pone.0339470.t001.jpg;pone.0339470.g001.gif;pone.0339470.g003.jpg;pone.0339470.t003.jpg;pone.0339470.t005.jpg;pone.0339470.g002.jpg,
PLOS ONE,1932-6203,PMC12036902,200,,22,pone.0322175.s002.docx;pone.0322175.s008.docx;pone.0322175.g001.gif;pone.0322175.s004.docx;pone.0322175.t001.jpg;pone.0322175.t004.jpg;pone.0322175.t003.jpg;pone.0322175.t005.gif;pone.0322175.t006.jpg;pone.0322175.t002.jpg;pone.0322175.g001.jpg;pone.0322175.t004.gif;pone.0322175.t002.gif;pone.0322175.s003.docx;pone.0322175.s001.docx;pone.0322175.s006.docx;pone.0322175.t005.jpg;pone.0322175.s005.docx;pone.0322175.t003.gif;pone.0322175.t001.gif;pone.0322175.s007.docx;pone.0322175.t006.gif,
PLOS ONE,1932-6203,PMC11633957,200,,44,pone.0289769.g003.jpg;pone.0289769.g003.gif;pone.0289769.g008.jpg;pone.0289769.g009.jpg;pone.0289769.s001.pdf;pone.0289769.g010.gif;pone.0289769.g010.jpg;pone.0289769.g015.jpg;pone.0289769.g014.gif;pone.0289769.g008.gif;pone.0289769.g013.gif;pone.0289769.t003.jpg;pone.0289769.g009.gif;pone.0289769.g012.jpg;pone.0289769.s004.xlsx;pone.0289769.g007.gif;pone.0289769.t001.gif;pone.0289769.t001.jpg;pone.0289769.g013.jpg;pone.0289769.s003.xlsx;pone.0289769.g012.gif;pone.0289769.t004.jpg;pone.0289769.g011.jpg;pone.0289769.s005.xlsx;pone.0289769.g006.jpg;pone.0289769.g011.gif;pone.0289769.g004.jpg;pone.0289769.g015.gif;pone.0289769.g002.jpg;pone.0289769.g007.jpg;pone.0289769.s002.pdf;pone.0289769.t002.gif;pone.0289769.g005.jpg;pone.0289769.t003.gif;pone.0289769.t002.jpg;pone.0289769.g001.gif;pone.0289769.g014.jpg;pone.0289769.g006.gif;pone.0289769.g002.gif;pone.0289769.g005.gif;pone.0289769.g004.gif;pone.0289769.t004.gif;pone.0289769.s006.xlsx;pone.0289769.g001.jpg,
PLOS ONE,1932-6203,PMC12052160,200,,616,pone.0320350.e537.jpg;pone.0320350.e321.jpg;pone.0320350.e365.gif;pone.0320350.e545.jpg;pone.0320350.t002.jpg;pone.0320350.e398.jpg;pone.0320350.e060.gif;pone.0320350.e008.jpg;pone.0320350.e174.gif;pone.0320350.e310.jpg;pone.0320350.e524.jpg;pone.0320350.e271.jpg;pone.0320350.e366.gif;pone.0320350.e528.jpg;pone.0320350.e088.jpg;pone.0320350.e480.gif;pone.0320350.e278.jpg;pone.0320350.e479.jpg;pone.0320350.e415.jpg;pone.0320350.e082.jpg;pone.0320350.e361.gif;pone.0320350.e098.jpg;pone.0320350.e410.gif;pone.0320350.e518.jpg;pone.0320350.e461.gif;pone.0320350.e121.jpg;pone.0320350.e313.jpg;pone.0320350.e159.jpg;pone.0320350.e311.gif;pone.0320350.e454.jpg;pone.0320350.e314.jpg;pone.0320350.e095.gif;pone.0320350.e252.jpg;pone.0320350.e399.jpg;pone.0320350.e386.gif;pone.0320350.e358.gif;pone.0320350.g003.gif;pone.0320350.e418.gif;pone.0320350.e353.gif;pone.0320350.e220.jpg;pone.0320350.e090.gif;pone.0320350.e456.jpg;pone.0320350.e324.jpg;pone.0320350.e263.jpg;pone.0320350.e523.jpg;pone.0320350.e343.gif;pone.0320350.e515.jpg;pone.0320350.t004.gif;pone.0320350.e414.gif;pone.0320350.e010.jpg;pone.0320350.e242.jpg;pone.0320350.e319.gif;pone.0320350.e113.jpg;pone.0320350.e065.jpg;pone.0320350.e467.gif;pone.0320350.e504.jpg;pone.0320350.e333.gif;pone.0320350.e316.jpg;pone.0320350.e118.jpg;pone.0320350.e512.jpg;pone.0320350.e237.jpg;pone.0320350.e431.jpg;pone.0320350.e476.gif;pone.0320350.e226.jpg;pone.0320350.e348.gif;pone.0320350.e328.jpg;pone.0320350.e415.gif;pone.0320350.e143.jpg;pone.0320350.e568.jpg;pone.0320350.e314.gif;pone.0320350.e541.jpg;pone.0320350.e379.jpg;pone.0320350.g001.jpg;pone.0320350.e235.jpg;pone.0320350.t006.jpg;pone.0320350.e430.jpg;pone.0320350.e165.jpg;pone.0320350.e486.jpg;pone.0320350.e346.gif;pone.0320350.e089.jpg;pone.0320350.e449.jpg;pone.0320350.e407.jpg;pone.0320350.e068.gif;pone.0320350.e485.jpg;pone.0320350.e356.gif;pone.0320350.e367.jpg;pone.0320350.e133.jpg;pone.0320350.e410.jpg;pone.0320350.e104.jpg;pone.0320350.e477.gif;pone.0320350.e318.gif;pone.0320350.e073.jpg;pone.0320350.e387.jpg;pone.0320350.e266.jpg;pone.0320350.e140.jpg;pone.0320350.e378.jpg;pone.0320350.e370.gif;pone.0320350.e139.jpg;pone.0320350.t004.jpg;pone.0320350.e248.jpg;pone.0320350.e463.gif;pone.0320350.e520.jpg;pone.0320350.e340.jpg;pone.0320350.e270.jpg;pone.0320350.e247.jpg;pone.0320350.e342.jpg;pone.0320350.e564.jpg;pone.0320350.e478.gif;pone.0320350.e063.gif;pone.0320350.e481.jpg;pone.0320350.e388.jpg;pone.0320350.e094.jpg;pone.0320350.e061.gif;pone.0320350.e379.gif;pone.0320350.e318.jpg;pone.0320350.e096.gif;pone.0320350.e548.jpg;pone.0320350.e473.gif;pone.0320350.e327.gif;pone.0320350.e218.jpg;pone.0320350.e309.jpg;pone.0320350.e157.jpg;pone.0320350.e351.gif;pone.0320350.e401.jpg;pone.0320350.e561.jpg;pone.0320350.e347.jpg;pone.0320350.e362.gif;pone.0320350.e491.jpg;pone.0320350.e107.jpg;pone.0320350.e425.jpg;pone.0320350.e535.jpg;pone.0320350.e465.jpg;pone.0320350.e068.jpg;pone.0320350.e090.jpg;pone.0320350.e117.jpg;pone.0320350.e359.jpg;pone.0320350.e451.gif;pone.0320350.e559.jpg;pone.0320350.e023.jpg;pone.0320350.e066.gif;pone.0320350.e319.jpg;pone.0320350.t006.gif;pone.0320350.e219.jpg;pone.0320350.e405.jpg;pone.0320350.e408.gif;pone.0320350.e487.jpg;pone.0320350.e311.jpg;pone.0320350.e385.jpg;pone.0320350.e083.jpg;pone.0320350.e323.gif;pone.0320350.e398.gif;pone.0320350.e322.jpg;pone.0320350.e420.gif;pone.0320350.e060.jpg;pone.0320350.e363.gif;pone.0320350.e352.jpg;pone.0320350.e009.jpg;pone.0320350.e396.jpg;pone.0320350.e338.jpg;pone.0320350.e018.jpg;pone.0320350.e369.jpg;pone.0320350.e062.jpg;pone.0320350.e381.jpg;pone.0320350.e557.jpg;pone.0320350.e312.jpg;pone.0320350.e352.gif;pone.0320350.e331.jpg;pone.0320350.e509.jpg;pone.0320350.e034.jpg;pone.0320350.e472.jpg;pone.0320350.e499.jpg;pone.0320350.e492.jpg;pone.0320350.e374.gif;pone.0320350.e562.jpg;pone.0320350.e330.gif;pone.0320350.e409.gif;pone.0320350.e206.jpg;pone.0320350.e335.jpg;pone.0320350.e521.jpg;pone.0320350.e063.jpg;pone.0320350.t001.jpg;pone.0320350.e339.jpg;pone.0320350.e536.jpg;pone.0320350.e275.jpg;pone.0320350.g002.gif;pone.0320350.e404.gif;pone.0320350.e363.jpg;pone.0320350.e539.jpg;pone.0320350.e391.gif;pone.0320350.e347.gif;pone.0320350.e002.jpg;pone.0320350.e516.jpg;pone.0320350.e367.gif;pone.0320350.e358.jpg;pone.0320350.t003.jpg;pone.0320350.e022.jpg;pone.0320350.e345.jpg;pone.0320350.e370.jpg;pone.0320350.e462.jpg;pone.0320350.e177.jpg;pone.0320350.e320.gif;pone.0320350.e519.jpg;pone.0320350.e171.jpg;pone.0320350.e089.gif;pone.0320350.e461.jpg;pone.0320350.e447.gif;pone.0320350.e014.jpg;pone.0320350.e470.gif;pone.0320350.e326.gif;pone.0320350.e382.jpg;pone.0320350.e392.gif;pone.0320350.e328.gif;pone.0320350.e274.jpg;pone.0320350.e091.jpg;pone.0320350.e400.gif;pone.0320350.e503.jpg;pone.0320350.e004.jpg;pone.0320350.e312.gif;pone.0320350.e197.jpg;pone.0320350.e241.jpg;pone.0320350.e471.gif;pone.0320350.e464.jpg;pone.0320350.e563.jpg;pone.0320350.e308.gif;pone.0320350.e291.jpg;pone.0320350.e339.gif;pone.0320350.e364.jpg;pone.0320350.e283.jpg;pone.0320350.e406.gif;pone.0320350.e332.jpg;pone.0320350.g003.jpg;pone.0320350.e384.jpg;pone.0320350.t003.gif;pone.0320350.e395.jpg;pone.0320350.e236.jpg;pone.0320350.e482.jpg;pone.0320350.e554.jpg;pone.0320350.e101.jpg;pone.0320350.e478.jpg;pone.0320350.e394.jpg;pone.0320350.e198.jpg;pone.0320350.e449.gif;pone.0320350.e412.gif;pone.0320350.e421.gif;pone.0320350.e338.gif;pone.0320350.e211.jpg;pone.0320350.e003.jpg;pone.0320350.e480.jpg;pone.0320350.e317.gif;pone.0320350.e433.jpg;pone.0320350.e418.jpg;pone.0320350.e329.jpg;pone.0320350.e325.jpg;pone.0320350.e040.jpg;pone.0320350.e346.jpg;pone.0320350.e547.jpg;pone.0320350.e421.jpg;pone.0320350.e417.jpg;pone.0320350.e390.jpg;pone.0320350.e005.jpg;pone.0320350.e471.jpg;pone.0320350.e066.jpg;pone.0320350.e315.jpg;pone.0320350.e095.jpg;pone.0320350.e316.gif;pone.0320350.e305.jpg;pone.0320350.e131.jpg;pone.0320350.e007.jpg;pone.0320350.e355.jpg;pone.0320350.e273.jpg;pone.0320350.e265.jpg;pone.0320350.e262.jpg;pone.0320350.e103.jpg;pone.0320350.e377.gif;pone.0320350.e416.jpg;pone.0320350.e340.gif;pone.0320350.e093.jpg;pone.0320350.e350.jpg;pone.0320350.e416.gif;pone.0320350.e261.jpg;pone.0320350.e115.jpg;pone.0320350.e501.jpg;pone.0320350.e483.gif;pone.0320350.e120.jpg;pone.0320350.e502.jpg;pone.0320350.e368.jpg;pone.0320350.e173.jpg;pone.0320350.e474.gif;pone.0320350.e138.jpg;pone.0320350.e483.jpg;pone.0320350.e300.jpg;pone.0320350.e475.gif;pone.0320350.e451.jpg;pone.0320350.e420.jpg;pone.0320350.e310.gif;pone.0320350.e529.jpg;pone.0320350.e399.gif;pone.0320350.e407.gif;pone.0320350.e484.gif;pone.0320350.e267.jpg;pone.0320350.e064.gif;pone.0320350.e381.gif;pone.0320350.e552.jpg;pone.0320350.e125.jpg;pone.0320350.e393.jpg;pone.0320350.e533.jpg;pone.0320350.e351.jpg;pone.0320350.e345.gif;pone.0320350.e375.gif;pone.0320350.e092.gif;pone.0320350.e376.jpg;pone.0320350.e132.jpg;pone.0320350.e427.jpg;pone.0320350.e134.jpg;pone.0320350.e021.jpg;pone.0320350.e549.jpg;pone.0320350.e463.jpg;pone.0320350.e298.jpg;pone.0320350.e136.jpg;pone.0320350.e408.jpg;pone.0320350.e469.gif;pone.0320350.e344.gif;pone.0320350.e067.gif;pone.0320350.e158.jpg;pone.0320350.e475.jpg;pone.0320350.e285.jpg;pone.0320350.e510.jpg;pone.0320350.e356.jpg;pone.0320350.e402.gif;pone.0320350.e152.jpg;pone.0320350.e413.jpg;pone.0320350.e429.jpg;pone.0320350.e376.gif;pone.0320350.e085.jpg;pone.0320350.e350.gif;pone.0320350.e497.jpg;pone.0320350.e258.jpg;pone.0320350.e151.jpg;pone.0320350.e555.jpg;pone.0320350.e426.jpg;pone.0320350.e203.jpg;pone.0320350.e546.jpg;pone.0320350.e336.gif;pone.0320350.e168.jpg;pone.0320350.e365.jpg;pone.0320350.e127.jpg;pone.0320350.e455.jpg;pone.0320350.e384.gif;pone.0320350.e179.jpg;pone.0320350.g004.gif;pone.0320350.e532.jpg;pone.0320350.e494.jpg;pone.0320350.e243.jpg;pone.0320350.e054.jpg;pone.0320350.e100.jpg;pone.0320350.e484.jpg;pone.0320350.e336.jpg;pone.0320350.e334.jpg;pone.0320350.e481.gif;pone.0320350.e455.gif;pone.0320350.e375.jpg;pone.0320350.e383.jpg;pone.0320350.e254.jpg;pone.0320350.e337.jpg;pone.0320350.e259.jpg;pone.0320350.e230.jpg;pone.0320350.e028.jpg;pone.0320350.e094.gif;pone.0320350.e061.jpg;pone.0320350.e393.gif;pone.0320350.e378.gif;pone.0320350.e556.jpg;pone.0320350.e065.gif;pone.0320350.e337.gif;pone.0320350.e434.jpg;pone.0320350.e129.jpg;pone.0320350.e531.jpg;pone.0320350.e341.gif;pone.0320350.e460.gif;pone.0320350.e508.jpg;pone.0320350.e467.jpg;pone.0320350.e201.jpg;pone.0320350.e288.jpg;pone.0320350.e465.gif;pone.0320350.e362.jpg;pone.0320350.e307.jpg;pone.0320350.e411.jpg;pone.0320350.e383.gif;pone.0320350.e354.gif;pone.0320350.e299.jpg;pone.0320350.e402.jpg;pone.0320350.e086.jpg;pone.0320350.e093.gif;pone.0320350.e244.jpg;pone.0320350.e137.jpg;pone.0320350.e540.jpg;pone.0320350.e297.jpg;pone.0320350.e309.gif;pone.0320350.e387.gif;pone.0320350.e239.jpg;pone.0320350.e048.jpg;pone.0320350.e389.jpg;pone.0320350.t005.jpg;pone.0320350.e323.jpg;pone.0320350.e169.jpg;pone.0320350.e276.jpg;pone.0320350.s001.pdf;pone.0320350.e174.jpg;pone.0320350.e343.jpg;pone.0320350.e566.jpg;pone.0320350.e341.jpg;pone.0320350.e334.gif;pone.0320350.e371.jpg;pone.0320350.e385.gif;pone.0320350.e320.jpg;pone.0320350.e459.gif;pone.0320350.e354.jpg;pone.0320350.e282.jpg;pone.0320350.e072.jpg;pone.0320350.e372.jpg;pone.0320350.e550.jpg;pone.0320350.e070.jpg;pone.0320350.e199.jpg;pone.0320350.e493.jpg;pone.0320350.e462.gif;pone.0320350.e325.gif;pone.0320350.e020.jpg;pone.0320350.e284.jpg;pone.0320350.e229.jpg;pone.0320350.e308.jpg;pone.0320350.e473.jpg;pone.0320350.e534.jpg;pone.0320350.e059.gif;pone.0320350.e485.gif;pone.0320350.e249.jpg;pone.0320350.e303.jpg;pone.0320350.e332.gif;pone.0320350.e043.jpg;pone.0320350.e097.jpg;pone.0320350.e001.jpg;pone.0320350.e506.jpg;pone.0320350.e428.jpg;pone.0320350.e359.gif;pone.0320350.e153.jpg;pone.0320350.e029.jpg;pone.0320350.e357.gif;pone.0320350.e468.gif;pone.0320350.e553.jpg;pone.0320350.e432.jpg;pone.0320350.e530.jpg;pone.0320350.e419.gif;pone.0320350.e281.jpg;pone.0320350.e344.jpg;pone.0320350.e403.gif;pone.0320350.e329.gif;pone.0320350.e026.jpg;pone.0320350.e424.jpg;pone.0320350.e459.jpg;pone.0320350.e400.jpg;pone.0320350.e386.jpg;pone.0320350.e397.gif;pone.0320350.e210.jpg;pone.0320350.e482.gif;pone.0320350.e468.jpg;pone.0320350.e306.jpg;pone.0320350.e369.gif;pone.0320350.e069.jpg;pone.0320350.e488.jpg;pone.0320350.e355.gif;pone.0320350.e403.jpg;pone.0320350.e389.gif;pone.0320350.e222.jpg;pone.0320350.e062.gif;pone.0320350.e390.gif;pone.0320350.e353.jpg;pone.0320350.e150.jpg;pone.0320350.e042.jpg;pone.0320350.e321.gif;pone.0320350.e162.jpg;pone.0320350.e401.gif;pone.0320350.e382.gif;pone.0320350.e348.jpg;pone.0320350.e513.jpg;pone.0320350.e224.jpg;pone.0320350.e166.jpg;pone.0320350.e232.jpg;pone.0320350.e404.jpg;pone.0320350.e059.jpg;pone.0320350.e221.jpg;pone.0320350.t001.gif;pone.0320350.e466.gif;pone.0320350.e135.jpg;pone.0320350.e447.jpg;pone.0320350.e024.jpg;pone.0320350.e565.jpg;pone.0320350.e544.jpg;pone.0320350.e505.jpg;pone.0320350.e064.jpg;pone.0320350.e200.jpg;pone.0320350.e498.jpg;pone.0320350.e161.jpg;pone.0320350.e507.jpg;pone.0320350.e464.gif;pone.0320350.e327.jpg;pone.0320350.g001.gif;pone.0320350.e392.jpg;pone.0320350.e301.jpg;pone.0320350.e067.jpg;pone.0320350.e279.jpg;pone.0320350.e466.jpg;pone.0320350.e302.jpg;pone.0320350.e116.jpg;pone.0320350.e522.jpg;pone.0320350.e405.gif;pone.0320350.e326.jpg;pone.0320350.e377.jpg;pone.0320350.e527.jpg;pone.0320350.e419.jpg;pone.0320350.e349.jpg;pone.0320350.e368.gif;pone.0320350.e033.jpg;pone.0320350.e560.jpg;pone.0320350.e514.jpg;pone.0320350.e456.gif;pone.0320350.e324.gif;pone.0320350.e413.gif;pone.0320350.e412.jpg;pone.0320350.e091.gif;pone.0320350.e476.jpg;pone.0320350.e313.gif;pone.0320350.e149.jpg;pone.0320350.e470.jpg;pone.0320350.e088.gif;pone.0320350.e366.jpg;pone.0320350.e154.jpg;pone.0320350.e472.gif;pone.0320350.e225.jpg;pone.0320350.e517.jpg;pone.0320350.e027.jpg;pone.0320350.e204.jpg;pone.0320350.e304.jpg;pone.0320350.e253.jpg;pone.0320350.e551.jpg;pone.0320350.t002.gif;pone.0320350.e038.jpg;pone.0320350.e395.gif;pone.0320350.e256.jpg;pone.0320350.e112.jpg;pone.0320350.e394.gif;pone.0320350.e146.jpg;pone.0320350.e128.jpg;pone.0320350.e396.gif;pone.0320350.e011.jpg;pone.0320350.e558.jpg;pone.0320350.e335.gif;pone.0320350.e277.jpg;pone.0320350.e474.jpg;pone.0320350.g002.jpg;pone.0320350.e364.gif;pone.0320350.e317.jpg;pone.0320350.e525.jpg;pone.0320350.e409.jpg;pone.0320350.e380.gif;pone.0320350.e567.jpg;pone.0320350.e411.gif;pone.0320350.e167.jpg;pone.0320350.e019.jpg;pone.0320350.e016.jpg;pone.0320350.e349.gif;pone.0320350.e084.jpg;pone.0320350.e144.jpg;pone.0320350.e147.jpg;pone.0320350.t005.gif;pone.0320350.e322.gif;pone.0320350.e096.jpg;pone.0320350.e391.jpg;pone.0320350.e223.jpg;pone.0320350.e333.jpg;pone.0320350.e156.jpg;pone.0320350.e477.jpg;pone.0320350.e123.jpg;pone.0320350.e331.gif;pone.0320350.e373.jpg;pone.0320350.e417.gif;pone.0320350.e307.gif;pone.0320350.e264.jpg;pone.0320350.e130.jpg;pone.0320350.e511.jpg;pone.0320350.e479.gif;pone.0320350.e388.gif;pone.0320350.e092.jpg;pone.0320350.e176.jpg;pone.0320350.e460.jpg;pone.0320350.e414.jpg;pone.0320350.e397.jpg;pone.0320350.e260.jpg;pone.0320350.e469.jpg;pone.0320350.e361.jpg;pone.0320350.e214.jpg;pone.0320350.e097.gif;pone.0320350.e406.jpg;pone.0320350.e495.jpg;pone.0320350.e315.gif;pone.0320350.e342.gif;pone.0320350.e380.jpg;pone.0320350.e538.jpg;pone.0320350.e543.jpg;pone.0320350.e102.jpg;pone.0320350.g004.jpg;pone.0320350.e106.jpg;pone.0320350.e330.jpg;pone.0320350.e542.jpg;pone.0320350.e195.jpg;pone.0320350.e374.jpg;pone.0320350.e357.jpg;pone.0320350.e526.jpg,
PLOS ONE,1932-6203,PMC12643271,200,,25,pone.0336502.s004.tif;pone.0336502.g003.gif;pone.0336502.g004.gif;pone.0336502.s002.tif;pone.0336502.g005.jpg;pone.0336502.g007.gif;pone.0336502.g002.gif;pone.0336502.g003.jpg;pone.0336502.g005.gif;pone.0336502.g007.jpg;pone.0336502.s003.tif;pone.0336502.g001.gif;pone.0336502.s008.xlsx;pone.0336502.g004.jpg;pone.0336502.s001.tif;pone.0336502.s010.xlsx;pone.0336502.s011.xlsx;pone.0336502.g006.gif;pone.0336502.g006.jpg;pone.0336502.s009.xlsx;pone.0336502.s005.tif;pone.0336502.g002.jpg;pone.0336502.s007.tif;pone.0336502.s006.tif;pone.0336502.g001.jpg,
PLOS ONE,1932-6203,PMC12558482,200,,30,pone.0334226.t005.gif;pone.0334226.t006.jpg;pone.0334226.t002.jpg;pone.0334226.s004.doc;pone.0334226.s001.csv;pone.0334226.g001.gif;pone.0334226.g001.jpg;pone.0334226.g004.gif;pone.0334226.s005.csv;pone.0334226.g004.jpg;pone.0334226.s006.txt;pone.0334226.s003.xls;pone.0334226.t002.gif;pone.0334226.s002.csv;pone.0334226.g005.jpg;pone.0334226.t005.jpg;pone.0334226.t004.jpg;pone.0334226.t006.gif;pone.0334226.t007.jpg;pone.0334226.t004.gif;pone.0334226.g003.gif;pone.0334226.t003.jpg;pone.0334226.t001.jpg;pone.0334226.t007.gif;pone.0334226.g002.jpg;pone.0334226.g003.jpg;pone.0334226.g005.gif;pone.0334226.t001.gif;pone.0334226.t003.gif;pone.0334226.g002.gif,
PLOS ONE,1932-6203,PMC12594398,200,,22,pone.0336578.g001.gif;pone.0336578.g002.gif;pone.0336578.g007.jpg;pone.0336578.s001.tif;pone.0336578.g002.jpg;pone.0336578.s002.tif;pone.0336578.g006.jpg;pone.0336578.g004.gif;pone.0336578.t002.gif;pone.0336578.g007.gif;pone.0336578.g003.gif;pone.0336578.t001.jpg;pone.0336578.t001.gif;pone.0336578.g005.gif;pone.0336578.g003.jpg;pone.0336578.t002.jpg;pone.0336578.g004.jpg;pone.0336578.t003.jpg;pone.0336578.g001.jpg;pone.0336578.t003.gif;pone.0336578.g005.jpg;pone.0336578.g006.gif,
PLOS ONE,1932-6203,PMC12091805,404,0,0,,
PLOS ONE,1932-6203,PMC12422500,200,,103,pone.0331465.e074.jpg;pone.0331465.e058.jpg;pone.0331465.e023.jpg;pone.0331465.e016.jpg;pone.0331465.e005.jpg;pone.0331465.t002.jpg;pone.0331465.e028.jpg;pone.0331465.e054.jpg;pone.0331465.e030.jpg;pone.0331465.e044.jpg;pone.0331465.e026.jpg;pone.0331465.g003.jpg;pone.0331465.g009.jpg;pone.0331465.e034.jpg;pone.0331465.e011.jpg;pone.0331465.g001.gif;pone.0331465.e068.jpg;pone.0331465.e014.jpg;pone.0331465.e007.jpg;pone.0331465.e055.jpg;pone.0331465.e013.jpg;pone.0331465.e051.jpg;pone.0331465.g006.jpg;pone.0331465.e027.jpg;pone.0331465.e024.jpg;pone.0331465.e002.jpg;pone.0331465.t001.jpg;pone.0331465.t003.gif;pone.0331465.e062.jpg;pone.0331465.e065.jpg;pone.0331465.e031.jpg;pone.0331465.e075.jpg;pone.0331465.e003.jpg;pone.0331465.e033.jpg;pone.0331465.g009.gif;pone.0331465.g006.gif;pone.0331465.e077.jpg;pone.0331465.e047.jpg;pone.0331465.e069.jpg;pone.0331465.e057.jpg;pone.0331465.e009.jpg;pone.0331465.e006.jpg;pone.0331465.t001.gif;pone.0331465.g004.gif;pone.0331465.e038.jpg;pone.0331465.e061.jpg;pone.0331465.e025.jpg;pone.0331465.e037.jpg;pone.0331465.t002.gif;pone.0331465.e018.jpg;pone.0331465.e010.jpg;pone.0331465.e008.jpg;pone.0331465.e050.jpg;pone.0331465.e001.jpg;pone.0331465.e046.jpg;pone.0331465.e015.jpg;pone.0331465.e036.jpg;pone.0331465.e071.jpg;pone.0331465.g007.jpg;pone.0331465.e072.jpg;pone.0331465.e066.jpg;pone.0331465.t003.jpg;pone.0331465.g005.jpg;pone.0331465.e040.jpg;pone.0331465.e045.jpg;pone.0331465.e048.jpg;pone.0331465.e079.jpg;pone.0331465.e039.jpg;pone.0331465.g005.gif;pone.0331465.e059.jpg;pone.0331465.e041.jpg;pone.0331465.g004.jpg;pone.0331465.e032.jpg;pone.0331465.e042.jpg;pone.0331465.g008.jpg;pone.0331465.g001.jpg;pone.0331465.e060.jpg;pone.0331465.e022.jpg;pone.0331465.e019.jpg;pone.0331465.e012.jpg;pone.0331465.e004.jpg;pone.0331465.g003.gif;pone.0331465.e029.jpg;pone.0331465.e073.jpg;pone.0331465.e078.jpg;pone.0331465.e043.jpg;pone.0331465.e049.jpg;pone.0331465.g007.gif;pone.0331465.e064.jpg;pone.0331465.e056.jpg;pone.0331465.g002.jpg;pone.0331465.e021.jpg;pone.0331465.e052.jpg;pone.0331465.e067.jpg;pone.0331465.e053.jpg;pone.0331465.e020.jpg;pone.0331465.e017.jpg;pone.0331465.g002.gif;pone.0331465.e035.jpg;pone.0331465.g008.gif;pone.0331465.e063.jpg;pone.0331465.e076.jpg;pone.0331465.e070.jpg,
PLOS ONE,1932-6203,PMC12367181,200,,7,pone.0330634.s006.docx;pone.0330634.s003.docx;pone.0330634.s005.docx;pone.0330634.s002.docx;pone.0330634.t001.jpg;pone.0330634.s001.docx;pone.0330634.t001.gif,
PLOS ONE,1932-6203,PMC12500115,200,,23,pone.0331198.s003.pdf;pone.0331198.g003.gif;pone.0331198.g005.jpg;pone.0331198.t003.gif;pone.0331198.g002.gif;pone.0331198.s005.pdf;pone.0331198.t002.jpg;pone.0331198.g005.gif;pone.0331198.t002.gif;pone.0331198.g003.jpg;pone.0331198.g001.gif;pone.0331198.e001.jpg;pone.0331198.e002.jpg;pone.0331198.g004.jpg;pone.0331198.s004.docx;pone.0331198.g002.jpg;pone.0331198.t001.jpg;pone.0331198.t003.jpg;pone.0331198.s002.docx;pone.0331198.s001.docx;pone.0331198.g001.jpg;pone.0331198.t001.gif;pone.0331198.g004.gif,
PLOS ONE,1932-6203,PMC12040079,200,,12,pone.0321220.t005.jpg;pone.0321220.t001.gif;pone.0321220.t003.jpg;pone.0321220.t003.gif;pone.0321220.g001.gif;pone.0321220.t002.gif;pone.0321220.g001.jpg;pone.0321220.t005.gif;pone.0321220.t004.jpg;pone.0321220.t002.jpg;pone.0321220.t004.gif;pone.0321220.t001.jpg,
PLOS ONE,1932-6203,PMC11882074,200,,13,pone.0316257.t001.gif;pone.0316257.s001.tif;pone.0316257.g002.jpg;pone.0316257.g003.jpg;pone.0316257.g003.gif;pone.0316257.s004.docx;pone.0316257.g001.jpg;pone.0316257.s002.png;pone.0316257.s003.tif;pone.0316257.t001.jpg;pone.0316257.s006.docx;pone.0316257.g001.gif;pone.0316257.g002.gif,
PLOS ONE,1932-6203,PMC11661592,200,,11,pone.0312182.g004.jpg;pone.0312182.t001.gif;pone.0312182.t001.jpg;pone.0312182.g001.gif;pone.0312182.g002.gif;pone.0312182.g003.jpg;pone.0312182.g002.jpg;pone.0312182.g004.gif;pone.0312182.s001.docx;pone.0312182.g001.jpg;pone.0312182.g003.gif,
