_key,source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,refined_flag,refined_reason
10.5281/zenodo.20675012,zenodo,CII-RT335-Motivation Survey,https://zenodo.org/records/20675012,10.5281/zenodo.20675012,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_direction*, imputed_values*, multi_scale*",84677.0,1460.0,58.0,1.0,Copy of DATA_083116 - Copy.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.21298828,zenodo,The Effectiveness of Group Spirituality Therapy on Loneliness and Psychological Well-being in Women with Experience of Spousal Bereavement,https://zenodo.org/records/21298828,10.5281/zenodo.21298828,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",600.0,120.0,5.0,1.0,Final Data.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.21288115,zenodo,Effectiveness of Group Spiritual Therapy on Resilience and Distress Tolerance in Women with Experience of Spousal Bereavement,https://zenodo.org/records/21288115,10.5281/zenodo.21288115,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",600.0,120.0,5.0,1.0,The Final Data.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.3246911,zenodo,Job satisfaction and performance orientation in German emergency medical service – a nationwide survey,https://zenodo.org/records/3246911,10.5281/zenodo.3246911,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",300437.0,2590.0,116.0,1.0,Data_job_satisfaction.xlsx,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.14741034,zenodo,Happiness among refugees in Uganda,https://zenodo.org/records/14741034,10.5281/zenodo.14741034,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",6090.0,406.0,15.0,1.0,Data sharing upload.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.15905569,zenodo,Short-Video Addiction and Sleep Procrastination Among Chinese College Students: The Mediating Roles of Anxiety and Rumination,https://zenodo.org/records/15905569,10.5281/zenodo.15905569,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",12672.0,528.0,24.0,1.0,spss data set.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.13200770,zenodo,"Locus of control, Moral Competence, Job Satisfaction and Unethical Workplace Behaviors",https://zenodo.org/records/13200770,10.5281/zenodo.13200770,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",4270.0,427.0,10.0,1.0,LOC-moral potency-CWB data.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.22035093,zenodo,Survey data on gender-trait self-concept and consumer intention to adopt plant-based meat alternatives,https://zenodo.org/records/22035093,10.5281/zenodo.22035093,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*",8000.0,800.0,10.0,1.0,25 gender-trait meat alternatives.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.16893235,zenodo,Mindfulness-Based Eudaimonic Enhancement Training (MEET) for Well-Being:  A Pragmatic Cluster Randomised Controlled Trial,https://zenodo.org/records/16893235,10.5281/zenodo.16893235,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1092.0,182.0,6.0,1.0,DATA.sav,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.11443599,zenodo,"The Impact of Nomophobia: Exploring the Interplay between Loneliness, Smartphone Usage, Self-Control, Emotion Regulation, and Spiritual Meaningfulness in an Indonesian Context",https://zenodo.org/records/11443599,10.5281/zenodo.11443599,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",4134.0,689.0,6.0,1.0,DATA PATH ANALYSIS.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.12706315,zenodo,Socio-political attitudes in Spain (2023),https://zenodo.org/records/12706315,10.5281/zenodo.12706315,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",243817.0,1553.0,157.0,1.0,ES26341898_UNED_Survey_ES.sav,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.15708126,zenodo,Validating the Arabic CHAOS Scale for ADHD Symptoms in Kuwaiti Children,https://zenodo.org/records/15708126,10.5281/zenodo.15708126,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, composite_items*",22600.0,565.0,40.0,1.0,Finall_ADHD_Pilot.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7480247,zenodo,Teacher Preference – Teacher Rating / Preferencia del Profesor – Valoración por el profesor // PREFERENCE-T_Data_CC-CS_T3-Pre,https://zenodo.org/records/7480247,10.5281/zenodo.7480247,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,PREFERENCE-T_Data_CC-CS_T3-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7480319,zenodo,Teacher Preference – Teacher Rating / Preferencia del Profesor – Valoración por el Profesor // PREFERENCE-T_Data_IC_T5-Pre,https://zenodo.org/records/7480319,10.5281/zenodo.7480319,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,PREFERENCE-T_Data_IC_T5-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7480253,zenodo,Teacher Preference – Teacher Rating / Preferencia del Profesor – Valoración por el Profesor // PREFERENCE-T_Data_CC_T5-Pre,https://zenodo.org/records/7480253,10.5281/zenodo.7480253,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,PREFERENCE-T_Data_CC_T5-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7480261,zenodo,Teacher Preference – Teacher Rating / Preferencia del Profesor – Valoración por el Profesor // PREFERENCE-T_Data_CC_T6-Pre,https://zenodo.org/records/7480261,10.5281/zenodo.7480261,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,PREFERENCE-T_Data_CC_T6-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7480271,zenodo,Teacher Preference – Teacher Rating / Preferencia del Profesor – Valoración por el Profesor // PREFERENCE-T_Data_CC_T4-Post,https://zenodo.org/records/7480271,10.5281/zenodo.7480271,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,PREFERENCE-T_Data_CC_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7480321,zenodo,Teacher Preference – Teacher Rating / Preferencia del Profesor – Valoración por el Profesor // PREFERENCE-T_Data_IC_T6-Pre,https://zenodo.org/records/7480321,10.5281/zenodo.7480321,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,PREFERENCE-T_Data_IC_T6-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7480317,zenodo,Teacher Preference – Teacher Rating / Preferencia del Profesor – Valoración por el Profesor //  PREFERENCE-T_Data_IC_T4-Pre,https://zenodo.org/records/7480317,10.5281/zenodo.7480317,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,PREFERENCE-T_Data_IC_T4-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.17314239,zenodo,Heatwave Risk Perception and Its Determinants: Empirical Evidence from Pakistan,https://zenodo.org/records/17314239,10.5281/zenodo.17314239,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",42532.0,686.0,62.0,1.0,Heatwave perception.dta,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7534902,zenodo,Comparing self-report and performance measurement of wisdom in Turkish sample: Relations with self-transcendence and cognitive flexibility,https://zenodo.org/records/7534902,10.5281/zenodo.7534902,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*, composite_items*",4736.0,148.0,32.0,1.0,data.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7480336,zenodo,Teacher Preference – Teacher Rating / Preferencia del Profesor – Valoración por el Profesor // PREFERENCE-T_Data_IC_T3-Post,https://zenodo.org/records/7480336,10.5281/zenodo.7480336,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,PREFERENCE-T_Data_IC_T3-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7480344,zenodo,Teacher Preference – Teacher Rating / Preferencia del Profesor – Valoración por el profesor // PREFERENCE-T_Data_IC_T6-Post,https://zenodo.org/records/7480344,10.5281/zenodo.7480344,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,PREFERENCE-T_Data_IC_T6-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7480281,zenodo,Teacher Preference – Teacher Rating / Preferencia del Profesor – Valoración por el Profesor // PREFERENCE-T_Data_CC_T5-Post,https://zenodo.org/records/7480281,10.5281/zenodo.7480281,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,PREFERENCE-T_Data_CC_T5-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7489123,zenodo,Teacher Student Relationships - Child Rating / Relaciones Profesor-Alumno (Autoinforme) // TEACHER-STUDENT-CR_Data_IC_T4-Post,https://zenodo.org/records/7489123,10.5281/zenodo.7489123,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,TEACHER-STUDENT-CR_Data_IC_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7489099,zenodo,Teacher Student Relationships - Child Rating / Relaciones Profesor-Alumno (Autoinforme) // TEACHER-STUDENT-CR_Data_IC_T6-Pre,https://zenodo.org/records/7489099,10.5281/zenodo.7489099,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,TEACHER-STUDENT-CR_Data_IC_T6-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398223,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_CC_T6-Pre,https://zenodo.org/records/7398223,10.5281/zenodo.7398223,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,SOCIOMET-P_Data_CC_T6-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7406907,zenodo,Peer Friendship Nominations Questionnaire / Cuestionario de Nominaciones de Amistad entre Iguales // SOCIOMET-F_Data_CC-CS_T5-Post,https://zenodo.org/records/7406907,10.5281/zenodo.7406907,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,SOCIOMET-F_Data_CC-CS_T5-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398734,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_IC_T5-Post,https://zenodo.org/records/7398734,10.5281/zenodo.7398734,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,SOCIOMET-P_Data_IC_T5-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7406995,zenodo,Peer Friendship Nominations Questionnaire / Cuestionario de Nominaciones de Amistad entre Iguales // SOCIOMET-F_Data_IC_T3-Post,https://zenodo.org/records/7406995,10.5281/zenodo.7406995,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,SOCIOMET-F_Data_IC_T3-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7406814,zenodo,Peer Friendship Nominations Questionnaire / Cuestionario de Nominaciones de Amistad entre Iguales // SOCIOMET-F_Data_CC-CS_T3-Post,https://zenodo.org/records/7406814,10.5281/zenodo.7406814,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,SOCIOMET-F_Data_CC-CS_T3-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398148,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_CC-CS_T3-Pre,https://zenodo.org/records/7398148,10.5281/zenodo.7398148,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,SOCIOMET-P_Data_CC-CS_T3-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398301,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_CC-CS_T3-Post,https://zenodo.org/records/7398301,10.5281/zenodo.7398301,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,SOCIOMET-P_Data_CC-CS_T3-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7406744,zenodo,Peer Friendship Nominations Questionnaire / Cuestionario de Nominaciones de Amistad entre Iguales // SOCIOMET-F_Data_CC-CS_T1-Post,https://zenodo.org/records/7406744,10.5281/zenodo.7406744,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,SOCIOMET-F_Data_CC-CS_T1-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398753,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_IC_T6-Post,https://zenodo.org/records/7398753,10.5281/zenodo.7398753,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,SOCIOMET-P_Data_IC_T6-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398710,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_IC_T4-Post,https://zenodo.org/records/7398710,10.5281/zenodo.7398710,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,SOCIOMET-P_Data_IC_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7406801,zenodo,Peer Friendship Nominations Questionnaire / Cuestionario de Nominaciones de Amistad entre Iguales // SOCIOMET-F_Data_CC-CS_T2-Post,https://zenodo.org/records/7406801,10.5281/zenodo.7406801,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,SOCIOMET-F_Data_CC-CS_T2-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398476,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_IC_T4-Pre,https://zenodo.org/records/7398476,10.5281/zenodo.7398476,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,SOCIOMET-P_Data_IC_T4-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398275,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_CC-CS_T2-Post,https://zenodo.org/records/7398275,10.5281/zenodo.7398275,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*",1470.0,490.0,3.0,1.0,SOCIOMET-P_Data_CC-CS_T2-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398509,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_IC_T6-Pre,https://zenodo.org/records/7398509,10.5281/zenodo.7398509,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,SOCIOMET-P_Data_IC_T6-Pre.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7398677,zenodo,Peer Preference Nominations Questionnaire / Cuestionario de Nominaciones de Preferencias entre Iguales // SOCIOMET-P_Data_IC_T3-Post,https://zenodo.org/records/7398677,10.5281/zenodo.7398677,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,SOCIOMET-P_Data_IC_T3-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7407011,zenodo,Peer Friendship Nominations Questionnaire / Cuestionario de Nominaciones de Amistad entre Iguales // SOCIOMET-F_Data_IC_T4-Post,https://zenodo.org/records/7407011,10.5281/zenodo.7407011,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,SOCIOMET-F_Data_IC_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.20035136,zenodo,"Dataset for the article Stonawski, M. (2025). Venezuelans in Peru: Adaptation attitudes, optimism and relations with host society. International Migration, 63(3), e13348.",https://zenodo.org/records/20035136,10.5281/zenodo.20035136,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, composite_items*",2652.0,204.0,13.0,1.0,MICLACAS_Peruvians_International Migration Dataset_Version 1-0.dta,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7089632,zenodo,Food Insecurity in Sri Lankan Undergrduates,https://zenodo.org/records/7089632,10.5281/zenodo.7089632,cc-by-3.0-us,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | license_unknown* — license 'cc-by-3.0-us' not recognised as open; verify before submission",6524.0,233.0,28.0,1.0,Group Research Paper 2 - Data Set.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7758778,zenodo,The Role of Demographic Factors on Religious Beliefs: Evidence from 5 Countries,https://zenodo.org/records/7758778,10.5281/zenodo.7758778,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale*",20355.0,885.0,23.0,1.0,FULL DATA.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.20599464,zenodo,Friendship Features Interview for Young Children / Cuestionario de Calidad de la Amistad // FRIENDSHIP-Q_Data_CC_T2-Post,https://zenodo.org/records/20599464,10.5281/zenodo.20599464,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,FRIENDSHIP-Q_Data_CC_T2-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499891,zenodo,Friendship Features Interview for Young Children / Cuestionario de Calidad de la Amistad // FRIENDSHIP-Q _Data_IC_T6-Post,https://zenodo.org/records/7499891,10.5281/zenodo.7499891,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,FRIENDSHIP-Q_Data_IC_T6-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499854,zenodo,Friendship Features Interview for Young Children / Cuestionario de Calidad de la Amistad // FRIENDSHIP-Q _Data_CC_T1-Post,https://zenodo.org/records/7499854,10.5281/zenodo.7499854,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,FRIENDSHIP-Q_Data_CC_T1-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7499887,zenodo,Friendship Features Interview for Young Children / Cuestionario de Calidad de la Amistad // FRIENDSHIP-Q _Data_IC_T4-Post,https://zenodo.org/records/7499887,10.5281/zenodo.7499887,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,FRIENDSHIP-Q_Data_IC_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.20599506,zenodo,Friendship Features Interview for Young Children / Cuestionario de Calidad de la Amistad // FRIENDSHIP-Q _Data_CC_T6-Post,https://zenodo.org/records/20599506,10.5281/zenodo.20599506,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,FRIENDSHIP-Q_Data_CC_T6-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7480267,zenodo,Teacher Preference – Teacher Rating / Preferencia del Profesor – Valoración por el Profesor // PREFERENCE-T_Data_CC_T2-Post,https://zenodo.org/records/7480267,10.5281/zenodo.7480267,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",870.0,290.0,3.0,1.0,PREFERENCE-T_Data_CC_T2-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.7480342,zenodo,Teacher Preference – Teacher Rating / Preferencia del Profesor – Valoración por el profesor // PREFERENCE-T_Data_IC_T4-Post,https://zenodo.org/records/7480342,10.5281/zenodo.7480342,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*",795.0,265.0,3.0,1.0,PREFERENCE-T_Data_IC_T4-Post.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.21494885,zenodo,Enjoyment and Boredom in Physical Education: The Mediating Role of Motivation in the Relationship Between Basic Psychological Need Satisfaction and Affective Outcomes Among Turkish Middle School Students,https://zenodo.org/records/21494885,10.5281/zenodo.21494885,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale*",25297.0,617.0,41.0,1.0,bpns.sav,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.262196,zenodo,"Data set to article ""Rapid serial processing of natural scenes: Color modulates detection but neither recognition nor the attentional blink""",https://zenodo.org/records/262196,10.5281/zenodo.262196,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_direction*, imputed_values*",783348.0,65279.0,12.0,1.0,Data_Marxetal2014_AB.csv,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.5281/zenodo.20592004,zenodo,Human–AI Co-Regulation in Adaptive Learning: Developing GPT-Supported Self-Regulated Learning Models,https://zenodo.org/records/20592004,10.5281/zenodo.20592004,cc-by,human_assistance,"QC failed on: resp_scale_mixed | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale*, composite_items*",5564.0,214.0,26.0,1.0,Human_AI_CoRegulation_RawData_N214.xlsx,3.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
