"table","section_id","item","instrument","language","instructions","section_prompt","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"avilatamayo_2022_workf_div","avilatamayo_2022_workf_div_1","Workf_Div_4.5_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Workforce diversity dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"Con fin de fortalecer la igualdad de oportunidades, la organización trata a todos sus trabajadores de manera justa, equitativa y respetuosa; independientemente de su género, etnia u otras características.","In order to strengthen equality of opportunity, the company treats all employees equally, fairly and with respect, regardless of gender, ethnicity, etc.",NA,"parcialmente de acuerdo","Partially agree",5
"avilatamayo_2022_workf_div","avilatamayo_2022_workf_div_1","Workf_Div_4.5_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Workforce diversity dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"Con fin de fortalecer la igualdad de oportunidades, la organización trata a todos sus trabajadores de manera justa, equitativa y respetuosa; independientemente de su género, etnia u otras características.","In order to strengthen equality of opportunity, the company treats all employees equally, fairly and with respect, regardless of gender, ethnicity, etc.",NA,"de acuerdo","Agree",6
"avilatamayo_2022_workf_div","avilatamayo_2022_workf_div_1","Workf_Div_4.5_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Workforce diversity dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"Con fin de fortalecer la igualdad de oportunidades, la organización trata a todos sus trabajadores de manera justa, equitativa y respetuosa; independientemente de su género, etnia u otras características.","In order to strengthen equality of opportunity, the company treats all employees equally, fairly and with respect, regardless of gender, ethnicity, etc.",NA,"totalmente de acuerdo","Totally agree",7
"avilatamayo_2022_workf_div","avilatamayo_2022_workf_div_1","Workf_Div_4.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Workforce diversity dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"En general, la organización promueve la igualdad entre sus trabajadores al ofrecer las mismas oportunidades en cualquier situación (independientemente de su género, etnia, etc.).","Overall, the company gives all employees of the organization (regardless of gender, ethnicity, etc.) the same chances and opportunities in every situation and therefore enhances equality of opportunity",NA,"totalmente en desacuerdo","Totally disagree",1
"avilatamayo_2022_workf_div","avilatamayo_2022_workf_div_1","Workf_Div_4.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Workforce diversity dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"En general, la organización promueve la igualdad entre sus trabajadores al ofrecer las mismas oportunidades en cualquier situación (independientemente de su género, etnia, etc.).","Overall, the company gives all employees of the organization (regardless of gender, ethnicity, etc.) the same chances and opportunities in every situation and therefore enhances equality of opportunity",NA,"en desacuerdo","Disagree",2
"avilatamayo_2022_workf_div","avilatamayo_2022_workf_div_1","Workf_Div_4.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Workforce diversity dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"En general, la organización promueve la igualdad entre sus trabajadores al ofrecer las mismas oportunidades en cualquier situación (independientemente de su género, etnia, etc.).","Overall, the company gives all employees of the organization (regardless of gender, ethnicity, etc.) the same chances and opportunities in every situation and therefore enhances equality of opportunity",NA,"parcialmente en desacuerdo","Partially disagree",3
"avilatamayo_2022_workf_div","avilatamayo_2022_workf_div_1","Workf_Div_4.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Workforce diversity dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"En general, la organización promueve la igualdad entre sus trabajadores al ofrecer las mismas oportunidades en cualquier situación (independientemente de su género, etnia, etc.).","Overall, the company gives all employees of the organization (regardless of gender, ethnicity, etc.) the same chances and opportunities in every situation and therefore enhances equality of opportunity",NA,"ni de acuerdo, ni en desacuerdo","Not in disagree or agree",4
"avilatamayo_2022_workf_div","avilatamayo_2022_workf_div_1","Workf_Div_4.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Workforce diversity dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"En general, la organización promueve la igualdad entre sus trabajadores al ofrecer las mismas oportunidades en cualquier situación (independientemente de su género, etnia, etc.).","Overall, the company gives all employees of the organization (regardless of gender, ethnicity, etc.) the same chances and opportunities in every situation and therefore enhances equality of opportunity",NA,"parcialmente de acuerdo","Partially agree",5
"avilatamayo_2022_workf_div","avilatamayo_2022_workf_div_1","Workf_Div_4.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Workforce diversity dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"En general, la organización promueve la igualdad entre sus trabajadores al ofrecer las mismas oportunidades en cualquier situación (independientemente de su género, etnia, etc.).","Overall, the company gives all employees of the organization (regardless of gender, ethnicity, etc.) the same chances and opportunities in every situation and therefore enhances equality of opportunity",NA,"de acuerdo","Agree",6
"avilatamayo_2022_workf_div","avilatamayo_2022_workf_div_1","Workf_Div_4.6_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Workforce diversity dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"En general, la organización promueve la igualdad entre sus trabajadores al ofrecer las mismas oportunidades en cualquier situación (independientemente de su género, etnia, etc.).","Overall, the company gives all employees of the organization (regardless of gender, ethnicity, etc.) the same chances and opportunities in every situation and therefore enhances equality of opportunity",NA,"totalmente de acuerdo","Totally agree",7
