_key,source,title,url,doi,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,license
10.7910/dvn/6ebztp,dataverse,"Replication Data for: Who wants What, and Why? Attitude Polarization and Political Viability of UBI",https://doi.org/10.7910/DVN/6EBZTP,10.7910/dvn/6ebztp,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/5pnuf/,osf,"The Moral Pulse of Fear: Personality, Identification, and Embodied Engagement in Horror",https://osf.io/5pnuf/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/8pwjc/,osf,Do Dark Triad traits in Women predict Physical Touch Behaviours in Romantic Relationships?,https://osf.io/8pwjc/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.30415591.v3,figshare,IPIP data,https://figshare.com/articles/dataset/IPIP_data/30415591,10.6084/m9.figshare.30415591.v3,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.30423205.v1,figshare,IPIP MoS2 reaction trajectory,https://figshare.com/articles/dataset/IPIP_MoS2_reaction_trajectory/30423205,10.6084/m9.figshare.30423205.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/d48jpl,dataverse,Replication Data for: Climate anxiety in the age of neoliberal individualization,https://doi.org/10.7910/DVN/D48JPL,10.7910/dvn/d48jpl,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/8rq4em,dataverse,ARTIFICIAL INTELLIGENCE IN PRIMARY LITERACY TEACHING: A PROGRAM DESIGN DEVELOPMENT CASE,https://doi.org/10.7910/DVN/8RQ4EM,10.7910/dvn/8rq4em,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.5061/dryad.vdncjsz7p,dryad,Data from: Hippocampal sequences represent working memory and implicit timing,https://datadryad.org/dataset/doi:10.5061/dryad.vdncjsz7p,10.5061/dryad.vdncjsz7p,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/jduikt,dataverse,Replication Data for: Asset-Based Implementation of Structured Adaptations in an Online Third-Grade Content Literacy Intervention,https://doi.org/10.7910/DVN/JDUIKT,10.7910/dvn/jduikt,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/tu9qx/,osf,"Measurement Invariance by Gender, Ethnicity, and International Student Status with the PHQ-9 in a University Setting",https://osf.io/tu9qx/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/4etfps,dataverse,Replication Data for: Inclusionary and Exclusionary Preferences: A Test of Three Cognitive Mechanisms,https://doi.org/10.7910/DVN/4ETFPS,10.7910/dvn/4etfps,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.17026/dans-xv2-akfy,dataverse,Personality and Burnout in Esports,https://doi.org/10.17026/DANS-XV2-AKFY,10.17026/dans-xv2-akfy,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.30210158.v1,figshare,"Prolonged use of benzodiazepine in primary health care: evaluation of effectiveness, dependence and cognitive function",https://tandf.figshare.com/articles/dataset/Prolonged_use_of_benzodiazepine_in_primary_health_care_evaluation_of_effectiveness_dependence_and_cognitive_function/30210158,10.6084/m9.figshare.30210158.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/x87je/,osf,Modeling Individual Differences in Working Memory: Subject-Level Parameter Recovery within the Memory Measurement Model Framework (M3),https://osf.io/x87je/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.30178486.v1,figshare,"<b>Social Media Use, Body Image, and Self-Esteem Among Chinese Adolescents: Experimental and Survey Data (N = 1,113)</b>",https://figshare.com/articles/dataset/_b_Social_Media_Use_Body_Image_and_Self-Esteem_Among_Chinese_Adolescents_Experimental_and_Survey_Data_N_1_113_b_/30178486,10.6084/m9.figshare.30178486.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.30176991.v1,figshare,ABRACADABRA literacy instruction delivered by speech-language pathologists to children with autism during the COVID-19 pandemic,https://tandf.figshare.com/articles/dataset/ABRACADABRA_literacy_instruction_delivered_by_speech-language_pathologists_to_children_with_autism_during_the_COVID-19_pandemic/30176991,10.6084/m9.figshare.30176991.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.25442/hku.30071692.v1,figshare,Supporting data for Distinct Roles of Working Memory Span and Precision in Word Reading and Mathematics Skills in Children with Learning Difficulties,https://datahub.hku.hk/articles/dataset/Supporting_data_for_Distinct_Roles_of_Working_Memory_Span_and_Precision_in_Word_Reading_and_Mathematics_Skills_in_Children_with_Learning_Difficulties/30071692,10.25442/hku.30071692.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.30132757.v1,figshare,Depression among women with diabetes,https://figshare.com/articles/dataset/Depression_among_women_with_diabetes/30132757,10.6084/m9.figshare.30132757.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/0lwmmf,dataverse,Replication Data for: Personality Traits and Vote Switching: A Tale of Open-Minded Switchers and Agreeable Populism Resisters,https://doi.org/10.7910/DVN/0LWMMF,10.7910/dvn/0lwmmf,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/yootbw,dataverse,"Replication Data for: Decoding the Crypto Investor Profile: How Financial Literacy, Investment Experience and Age Shape Cryptocurrency Investment Decisions",https://doi.org/10.7910/DVN/YOOTBW,10.7910/dvn/yootbw,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.30076675.v1,figshare,Data for assessing the effect of mother's education on literacy-numeracy development of children  ,https://figshare.com/articles/dataset/Data_for_assessing_the_effect_of_mother_s_education_on_literacy-numeracy_development_of_children/30076675,10.6084/m9.figshare.30076675.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/r5gpj/,osf,The Relationships Between Facets of Emotional Intelligence and Facets of the Dark Triad,https://osf.io/r5gpj/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/waicio,dataverse,Compendium of Environmental Sustainability Indicator Collections: The Wellbeing of Nations,https://doi.org/10.7910/DVN/WAICIO,10.7910/dvn/waicio,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/xgo4pw,dataverse,Replication Data for: Grading for Equity? The Limits of Course-Level Interventions in Closing Achievement Gaps in Political Science Education,https://doi.org/10.7910/DVN/XGO4PW,10.7910/dvn/xgo4pw,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/yevvsd,dataverse,Replication Data for: Nonpartisan Ballots and the Partisanship of Who Serves in Office,https://doi.org/10.7910/DVN/YEVVSD,10.7910/dvn/yevvsd,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/wqt79/,osf,Explaining the Free-Time Distribution Effect in Working Memory Through Semantic Maintenance: A Computational Approach,https://osf.io/wqt79/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.5061/dryad.mgqnk99br,dryad,Processing in working memory boosts long-term memory representations and their retrieval,https://datadryad.org/dataset/doi:10.5061/dryad.mgqnk99br,10.5061/dryad.mgqnk99br,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/n3y7dt,dataverse,Replication Data for: Appendix – Audit Opinion and Investment Decisions: Questionnaire Used in the Experimental Study,https://doi.org/10.7910/DVN/N3Y7DT,10.7910/dvn/n3y7dt,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/wzws6q,dataverse,"Parent–Child Relationship Quality, Media Ideal Internalization in Shaping Positive Body Image and Self-Esteem in Children",https://doi.org/10.7910/DVN/WZWS6Q,10.7910/dvn/wzws6q,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.1371/journal.pone.0329808.s001,figshare,"S1 File - Dimensions of music use motivations: Genetic and environmental underpinnings, and associations with Big Five and Empathy traits",https://plos.figshare.com/articles/dataset/S1_File_-_Dimensions_of_music_use_motivations_Genetic_and_environmental_underpinnings_and_associations_with_Big_Five_and_Empathy_traits/29872527,10.1371/journal.pone.0329808.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.3886/e237120v1,dataverse,NCES Private School Universe Survey (PSS) Table Library,https://doi.org/10.3886/E237120V1,10.3886/e237120v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.3886/e237120,dataverse,NCES Private School Universe Survey (PSS) Table Library,https://doi.org/10.3886/E237120,10.3886/e237120,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/zbk6pe,dataverse,Perceptions of Iranian Older Adults with High Cognitive Performance on Psychosocial Determinants of Cognitive Health,https://doi.org/10.7910/DVN/ZBK6PE,10.7910/dvn/zbk6pe,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.24378/exe.3123,figshare,World Leaders on Covid-19: A text corpus of leaders' response and personality trait predictions,https://ore.exeter.ac.uk/articles/dataset/World_Leaders_on_Covid-19_A_text_corpus_of_leaders_response_and_personality_trait_predictions/29777351,10.24378/exe.3123,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/e9wmpw,dataverse,Replication Data for: Dark Triad 2025,https://doi.org/10.7910/DVN/E9WMPW,10.7910/dvn/e9wmpw,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/nc75u/,osf,DEPRESSD Study Protocol - Comparison of Multiple Approaches to Estimate Depression Prevalence Using the PHQ-9 Sum Score: An Individual Participant Data Meta-Analysis,https://osf.io/nc75u/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.25442/hku.29331272.v1,figshare,"Supporting data for: ""Insomnia and Depression in Adolescents: Mechanism of Comorbidity and Intervention""",https://datahub.hku.hk/articles/dataset/Supporting_data_for_Insomnia_and_Depression_in_Adolescents_Mechanism_of_Comorbidity_and_Intervention_/29331272,10.25442/hku.29331272.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.17028/rd.lboro.29437943.v1,figshare,"Supplementary information files for ""Stress, depression, and anxiety: psychological complaints across menopausal stages""",https://repository.lboro.ac.uk/articles/dataset/Supplementary_information_files_for_Stress_depression_and_anxiety_psychological_complaints_across_menopausal_stages_/29437943,10.17028/rd.lboro.29437943.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/zmt5x6,dataverse,Replication Data for: PERSONALITY AND (NEGATIVE) PARTISANSHIP IN CANADIAN FEDERAL POLITICS,https://doi.org/10.7910/DVN/ZMT5X6,10.7910/dvn/zmt5x6,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/bfx3n/,osf,"Forget For Now, but Remember Later:  Can People Selectively Remove Information from Working Memory While Keeping it in Long-Term Memory?",https://osf.io/bfx3n/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/uodu1o,dataverse,Replication Data for: PISA 2022 Turkey Dataset,https://doi.org/10.7910/DVN/UODU1O,10.7910/dvn/uodu1o,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.17028/rd.lboro.29314073.v1,figshare,"Supplementary information files for ""Development and psychometric validation of the tinnitus qualities and impact questionnaire""",https://repository.lboro.ac.uk/articles/dataset/Supplementary_information_files_for_Development_and_psychometric_validation_of_the_tinnitus_qualities_and_impact_questionnaire_/29314073,10.17028/rd.lboro.29314073.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/d6a2h0,dataverse,Cognitive control of behavior and hippocampal information processing without medial prefrontal cortex,https://doi.org/10.7910/DVN/D6A2H0,10.7910/dvn/d6a2h0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.17028/rd.lboro.29268902.v1,figshare,"Supplementary information files for ""Changes in perceived tinnitus sound qualities following Internet-based Cognitive Behavioral Therapy for tinnitus""",https://repository.lboro.ac.uk/articles/dataset/Supplementary_information_files_for_Changes_in_perceived_tinnitus_sound_qualities_following_Internet-based_Cognitive_Behavioral_Therapy_for_tinnitus_/29268902,10.17028/rd.lboro.29268902.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/zq5n8/,osf,Cannibals and Cutthroats: Viewer Consensus and Assumed Similarity in Big Five and Dark Tetrad Personality Judgments of Yellowjackets and Succession Characters,https://osf.io/zq5n8/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/cvo9ez,dataverse,Replication Data for: Estimating Causal Effects on Psychological Networks Using Item Response Theory,https://doi.org/10.7910/DVN/CVO9EZ,10.7910/dvn/cvo9ez,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/tqlono,dataverse,"Replication Data for ""How Do Electoral Outcomes Affect Campaign Contributions? The Role of Personal Loyalty and Investment Motives""",https://doi.org/10.7910/DVN/TQLONO,10.7910/dvn/tqlono,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/neysz/,osf,Accessing Sequential Information in Working Memory: A Comparison Between Spatial and Temporal Retro- cue Processing,https://osf.io/neysz/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/hhfkzk,dataverse,Replication Data for: Trading on Tension: Cognitive Dissonance and Risk Perception in Credit Markets,https://doi.org/10.7910/DVN/HHFKZK,10.7910/dvn/hhfkzk,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.29119643.v1,figshare,ATTITUDE TOWARDS ETHNOMATHEMATICS,https://figshare.com/articles/dataset/ATTITUDE_TOWARDS_ETHNOMATHEMATICS/29119643,10.6084/m9.figshare.29119643.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.29117744.v1,figshare,dataset for Text Mining-Based Empirical Analysis of How Personality Traits Affect Stock Investment,https://figshare.com/articles/dataset/dataset_for_Text_Mining-Based_Empirical_Analysis_of_How_Personality_Traits_Affect_Stock_Investment/29117744,10.6084/m9.figshare.29117744.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.29014334.v1,figshare,TIMSS-2019,https://figshare.com/articles/dataset/TIMSS-2019/29014334,10.6084/m9.figshare.29014334.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/tfalqv,dataverse,"Longitudinal Associations Between Stress, Inflammation, and Cognitive Function Over Nine Years",https://doi.org/10.7910/DVN/TFALQV,10.7910/dvn/tfalqv,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/khj30j,dataverse,Coded Interaction and Profiling Data from “Generative AI as a Cognitive Scaffold in Disrupted Educational Environments”,https://doi.org/10.7910/DVN/KHJ30J,10.7910/dvn/khj30j,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/ueezqn,dataverse,Replication Data for: Dominant Personality and Politically Inexperienced Presidents Challenge Term Limits,https://doi.org/10.7910/DVN/UEEZQN,10.7910/dvn/ueezqn,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.17028/rd.lboro.28903517.v1,figshare,"Supplementary information files for ""Mathematics skills in children with genetic generalized epilepsy: Cognitive and clinical correlates. Preliminary results""",https://repository.lboro.ac.uk/articles/dataset/Supplementary_information_files_for_Mathematics_skills_in_children_with_genetic_generalized_epilepsy_Cognitive_and_clinical_correlates_Preliminary_results_/28903517,10.17028/rd.lboro.28903517.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/hbvkmc,dataverse,Profiling the Cognitive and Emotional States of Artists through War-Conditioned Narratives,https://doi.org/10.7910/DVN/HBVKMC,10.7910/dvn/hbvkmc,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/tbh2re,dataverse,Replication Data for: The Shame-inducing effect on epistemic trust in individuals with narcissistic personality traits,https://doi.org/10.7910/DVN/TBH2RE,10.7910/dvn/tbh2re,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.5061/dryad.0zpc8676x,dryad,Data from: Neural mechanisms of resource allocation in working memory,https://datadryad.org/dataset/doi:10.5061/dryad.0zpc8676x,10.5061/dryad.0zpc8676x,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/ly6e30,dataverse,"Replication Data for ""Fear of the dark: how terrorist events affect trust in the long run""",https://doi.org/10.7910/DVN/LY6E30,10.7910/dvn/ly6e30,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
hdl:1902.29/caps-bdi,dataverse,Beck Depression Inventory (CAPS-BDI module),https://hdl.handle.net/1902.29/CAPS-BDI,hdl:1902.29/caps-bdi,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
hdl:1902.29/caps-pss,dataverse,Perceived Stress Scale (CAPS-PSS module),https://hdl.handle.net/1902.29/CAPS-PSS,hdl:1902.29/caps-pss,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
hdl:1902.29/caps-lifesat,dataverse,Satisfaction with Life Scale (CAPS-LIFESAT module),https://hdl.handle.net/1902.29/CAPS-LIFESAT,hdl:1902.29/caps-lifesat,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
hdl:1902.29/11181,dataverse,"OPPERA Perceived Stress Scale (PSS), Case-Control Study of Chronic TMD",https://hdl.handle.net/1902.29/11181,hdl:1902.29/11181,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
hdl:1902.29/11884,dataverse,"OPPERA Perceived Stress Scale (PSS), Prospective Cohort Study of First-Onset TMD",https://hdl.handle.net/1902.29/11884,hdl:1902.29/11884,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/74cnp/,osf,Post-error cognitive adjustment in psychosis-proneness,https://osf.io/74cnp/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/bdnex/,osf,The association of physical activity and sport types to working memory in young adults,https://osf.io/bdnex/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/tfpgj5,dataverse,: Big-Fish–Little-Pond Effect on Mathematics Students’ Intelligence Mindset in Selective and Non-Selective Schools,https://doi.org/10.7910/DVN/TFPGJ5,10.7910/dvn/tfpgj5,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.28666236.v1,figshare,Additional file 1 of Machine learning-driven development of a stratified CES-D screening system: optimizing depression assessment through adaptive item selection,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Machine_learning-driven_development_of_a_stratified_CES-D_screening_system_optimizing_depression_assessment_through_adaptive_item_selection/28666236,10.6084/m9.figshare.28666236.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/mvblyr,dataverse,Replication Data for: The Contemporary Landscape of Gendered Personality Traits,https://doi.org/10.7910/DVN/MVBLYR,10.7910/dvn/mvblyr,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/y72z1j,dataverse,"Reproducibility Data: The SAPA Personality Inventory: An empirically-derived, hierarchically-organized self-report personality assessment model",https://doi.org/10.7910/DVN/Y72Z1J,10.7910/dvn/y72z1j,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/h9rqd6,dataverse,Selected personality data from the SAPA-Project: 04Apr2006 to 18Aug2010,https://doi.org/10.7910/DVN/H9RQD6,10.7910/dvn/h9rqd6,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/c40k1u,dataverse,Selected personality data from the SAPA-Project: 18aug2010 to 08dec2013,https://doi.org/10.7910/DVN/C40K1U,10.7910/dvn/c40k1u,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/gu70ev,dataverse,Selected personality data from the SAPA-Project: 26Jul2014 to 22Dec2015,https://doi.org/10.7910/DVN/GU70EV,10.7910/dvn/gu70ev,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/tzjgat,dataverse,Selected personality data from the SAPA-Project: 22Dec2015 to 07Feb2017,https://doi.org/10.7910/DVN/TZJGAT,10.7910/dvn/tzjgat,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/omtild,dataverse,Replication Data for: Cognitive Creative Writing: Towards Improving the Emotional Experience of Fiction,https://doi.org/10.7910/DVN/OMTILD,10.7910/dvn/omtild,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/yeuys0,dataverse,Replication Data for: Informed or Overwhelmed? Disentangling the Effects of Cognitive Ability and Information on Public Opinion,https://doi.org/10.7910/DVN/YEUYS0,10.7910/dvn/yeuys0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.28624617.v1,figshare,The importance of the cumulation of risk factors for antepartum depression,https://tandf.figshare.com/articles/dataset/The_importance_of_the_cumulation_of_risk_factors_for_antepartum_depression/28624617,10.6084/m9.figshare.28624617.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/2ibbmg,dataverse,Reproducibility Data for: Creative Achievement and Individual Differences,https://doi.org/10.7910/DVN/2IBBMG,10.7910/dvn/2ibbmg,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.1371/journal.pone.0313351.s001,figshare,"S1 Data - Predicting treatment response to cognitive behavior therapy in social anxiety disorder on the basis of demographics, psychiatric history, and scales: A machine learning approach",https://plos.figshare.com/articles/dataset/S1_Data_-_Predicting_treatment_response_to_cognitive_behavior_therapy_in_social_anxiety_disorder_on_the_basis_of_demographics_psychiatric_history_and_scales_A_machine_learning_approach/28618674,10.1371/journal.pone.0313351.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/nd9w7v,dataverse,Replication Data for: Personality Cue Paper,https://doi.org/10.7910/DVN/ND9W7V,10.7910/dvn/nd9w7v,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/s4tc8/,osf,The Effect of Cognitive Load and Default Nudges on Decision-Making: Experimental Evidence from a Behavioural Study,https://osf.io/s4tc8/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.5061/dryad.g4f4qrg15,dryad,Data from: Complementary cognitive roles for D2-MSNs and D1-MSNs during interval timing,https://datadryad.org/dataset/doi:10.5061/dryad.g4f4qrg15,10.5061/dryad.g4f4qrg15,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.28520276.v1,figshare,<b>MATHEMATICS ACHIEVEMENT IN PALESTINE: HOW PARENTAL ATTITUDES SHAPE OUTCOMES VIA INVOLVEMENT</b>,https://figshare.com/articles/dataset/_b_MATHEMATICS_ACHIEVEMENT_IN_PALESTINE_HOW_PARENTAL_ATTITUDES_SHAPE_OUTCOMES_VIA_INVOLVEMENT_b_/28520276,10.6084/m9.figshare.28520276.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/57fhrc,dataverse,Reevaluating the Causal Link Between Physical Activity and Cognitive Progression in Parkinson’s Disease,https://doi.org/10.7910/DVN/57FHRC,10.7910/dvn/57fhrc,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/kubn9m,dataverse,Replication Data for: Not Just Elections: Personality Traits and Ambition for Political Office,https://doi.org/10.7910/DVN/KUBN9M,10.7910/dvn/kubn9m,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.3389/fpsyg.2023.1250802.s001,figshare,Data_Sheet_1_Validation of the factor structure of the Experiences Questionnaire using Exploratory Graph Analysis.pdf,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Validation_of_the_factor_structure_of_the_Experiences_Questionnaire_using_Exploratory_Graph_Analysis_pdf/28388462,10.3389/fpsyg.2023.1250802.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.3886/icpsr37894,dataverse,"The Impact of Correction Officer Suicide on the Institutional Environment and on the Wellbeing of Correctional Employees, Massachusetts, 2010-2019 Archival Version",https://doi.org/10.3886/ICPSR37894,10.3886/icpsr37894,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/jvc87/,osf,Reciprocal effects between ICT literacy and conventional literacies,https://osf.io/jvc87/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
https://osf.io/t5wgm/,osf,The Short Dark Triad (SD3) across 14 cultures:  A novel network-based invariance approach,https://osf.io/t5wgm/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.23641/asha.28021070.v2,figshare,"Auditory perceptual & cognitive test battery (Cherri et al., 2025)",https://asha.figshare.com/articles/dataset/Auditory_perceptual_cognitive_test_battery_Cherri_et_al_2024_/28021070,10.23641/asha.28021070.v2,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.6084/m9.figshare.28022963.v2,figshare,Comparison of Cognitive Behavioral Therapy and Ericksonian Hypnosis Therapy forDepression and Anxiety Symptoms; Controlled Randomized Study,https://figshare.com/articles/dataset/Comparison_of_Cognitive_Behavioral_Therapy_and_Ericksonian_Hypnosis_Therapy_forDepression_and_Anxiety_Symptoms_Controlled_Randomized_Study/28022963,10.6084/m9.figshare.28022963.v2,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.3886/icpsr38816,dataverse,"Protecting the Mental and Physical Well-Being of Frontline Healthcare Workers During COVID-19, United States, 2021-2022 Archival Version",https://doi.org/10.3886/ICPSR38816,10.3886/icpsr38816,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/hyz6qh,dataverse,"The Examination of the Relationships among Middle School Students' Epistemological Beliefs, Goal Orientations, and Achievement Emotions: A Structural Equation Modeling Study",https://doi.org/10.7910/DVN/HYZ6QH,10.7910/dvn/hyz6qh,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.7910/dvn/kmsnbu,dataverse,"Self-Reported Wellbeing in Barranquilla, Colombia, 2023",https://doi.org/10.7910/DVN/KMSNBU,10.7910/dvn/kmsnbu,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
10.3389/frcha.2024.1430850.s001,figshare,"Table1_Disruptive mood dysregulation disorder, parental stress, and attachment styles.docx",https://frontiersin.figshare.com/articles/dataset/Table1_Disruptive_mood_dysregulation_disorder_parental_stress_and_attachment_styles_docx/28239836,10.3389/frcha.2024.1430850.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
