table	table.lower	Description	URL (for data)	Reference	DOI (for paper)	Original License	Custom License	Public Reshare?	Derived License	Custom License	Notes	Contributor	Date
goldberg_2018_prs_music_preferences	goldberg_2018_prs_music_preferences	Personal Reactions Survey (ESCS), preference ratings for 22 kinds of music. resp 1-7. 735 respondents x 22 items = 15248 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XJ6MXH	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/XJ6MXH	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_prs_peo	goldberg_2018_prs_peo	Personal Reactions Survey (ESCS), the peo block. resp 1-3. 734 respondents x 14 items = 9534 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XJ6MXH	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/XJ6MXH	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_prs_pey	goldberg_2018_prs_pey	Personal Reactions Survey (ESCS), the pey block. resp 1-3. 734 respondents x 14 items = 9680 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XJ6MXH	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/XJ6MXH	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_prs_reading_preferences	goldberg_2018_prs_reading_preferences	Personal Reactions Survey (ESCS), preference ratings for 35 kinds of reading. resp 1-7. 734 respondents x 35 items = 25136 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XJ6MXH	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/XJ6MXH	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_prs_tv_preferences	goldberg_2018_prs_tv_preferences	Personal Reactions Survey (ESCS), preference ratings for 34 kinds of television. resp 1-7. 731 respondents x 34 items = 24456 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XJ6MXH	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/XJ6MXH	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_sbo	goldberg_2018_sbo	Survey of Beliefs and Opinions (ESCS). resp 1-5. 703 respondents x 430 items = 302290 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WV5BYC	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/WV5BYC	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_sdv_adjectives	goldberg_2018_sdv_adjectives	Survey of Dispositions and Views (ESCS), person-descriptive adjectives, one per item. resp 1-7. 699 respondents x 75 items = 52011 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LHHONE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/LHHONE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_sdv_desirability	goldberg_2018_sdv_desirability	Survey of Dispositions and Views (ESCS), desirability ratings. resp 1-9. 699 respondents x 100 items = 69706 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LHHONE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/LHHONE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_sdv_force	goldberg_2018_sdv_force	Survey of Dispositions and Views (ESCS), the force block. resp 1-5. 698 respondents x 44 items = 30597 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LHHONE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/LHHONE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_sdv_happy	goldberg_2018_sdv_happy	Survey of Dispositions and Views (ESCS), the Satisfaction with Life Scale. resp 1-7. 696 respondents x 5 items = 3471 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LHHONE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/LHHONE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_sdv_influ	goldberg_2018_sdv_influ	Survey of Dispositions and Views (ESCS), the influ block. resp 1-5. 699 respondents x 32 items = 22276 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LHHONE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/LHHONE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_sdv_ipip_temperament	goldberg_2018_sdv_ipip_temperament	Survey of Dispositions and Views (ESCS), IPIP items for adult temperament and eccentricity. resp 1-5. 701 respondents x 119 items = 83231 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LHHONE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/LHHONE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_sdv_likelihood	goldberg_2018_sdv_likelihood	Survey of Dispositions and Views (ESCS), likelihood items. resp 1-9. 700 respondents x 13 items = 9059 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LHHONE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/LHHONE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_sdv_schwartz_values	goldberg_2018_sdv_schwartz_values	Survey of Dispositions and Views (ESCS), the Schwartz Value Survey. resp 1-9. 700 respondents x 66 items = 46018 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LHHONE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/LHHONE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_sdv_views	goldberg_2018_sdv_views	Survey of Dispositions and Views (ESCS), views items. resp 1-9. 700 respondents x 63 items = 43936 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LHHONE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/LHHONE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_spa_beliefs_about_intelligence	goldberg_2018_spa_beliefs_about_intelligence	Skills, Possessions and Abilities (ESCS), beliefs about the nature of intelligence. resp 1-2. 730 respondents x 6 items = 4364 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IOA6EE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/IOA6EE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_spa_bfi_forced_choice	goldberg_2018_spa_bfi_forced_choice	Skills, Possessions and Abilities (ESCS), 80 forced-choice Big Five item pairs, coded 1=A / 2=B. resp 1-2. 729 respondents x 80 items = 57441 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IOA6EE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/IOA6EE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_spa_changeability	goldberg_2018_spa_changeability	Skills, Possessions and Abilities (ESCS), ratings of how changeable adult attributes are. resp 1-5. 729 respondents x 27 items = 19617 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IOA6EE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/IOA6EE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_spa_cultural_familiarity	goldberg_2018_spa_cultural_familiarity	Skills, Possessions and Abilities (ESCS), rated knowledge of examples from seven cultural domains. resp 1-5. 730 respondents x 105 items = 75723 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IOA6EE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/IOA6EE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_spa_ipip	goldberg_2018_spa_ipip	Skills, Possessions and Abilities (ESCS), the IPIP item block. resp 1-5. 730 respondents x 79 items = 57571 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IOA6EE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/IOA6EE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_spa_medical_history	goldberg_2018_spa_medical_history	Skills, Possessions and Abilities (ESCS), medical-history items. resp 1-4. 730 respondents x 28 items = 20304 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IOA6EE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/IOA6EE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_spa_skill_proficiency	goldberg_2018_spa_skill_proficiency	Skills, Possessions and Abilities (ESCS), skill-proficiency ratings. resp 1-9. 729 respondents x 9 items = 6499 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IOA6EE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/IOA6EE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_spa_skills	goldberg_2018_spa_skills	Skills, Possessions and Abilities (ESCS), self-rated proficiency in 18 specific skills. resp 1-6. 730 respondents x 18 items = 13069 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IOA6EE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/IOA6EE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_spa_speo	goldberg_2018_spa_speo	Skills, Possessions and Abilities (ESCS), the speo block. resp 1-3. 714 respondents x 12 items = 8344 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IOA6EE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/IOA6EE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_spa_spey	goldberg_2018_spa_spey	Skills, Possessions and Abilities (ESCS), the spey block. resp 1-3. 711 respondents x 12 items = 8260 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IOA6EE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/IOA6EE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_spa_talents	goldberg_2018_spa_talents	Skills, Possessions and Abilities (ESCS), self-ratings of nine basic kinds of talents. resp 0-8. 727 respondents x 9 items = 6535 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IOA6EE	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/IOA6EE	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
goldberg_2018_tci	goldberg_2018_tci	Temperament and Character Inventory (ESCS). resp 1-5. 736 respondents x 295 items = 216632 responses.	https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TERJAK	Goldberg, L. R. (2018). Eugene-Springfield Community Sample [Data set]. Harvard Dataverse. https://dataverse.harvard.edu/dataverse/ESCS-Data	10.7910/DVN/TERJAK	CC0 1.0		Public	CC0 1.0		Eugene-Springfield Community Sample: a single panel of ~1,100 adults in Eugene and Springfield, Oregon, mailed 28 questionnaires over roughly fifteen years. The same id keys every ESCS table and joins the shared demographics file, so these tables are linked measurements on one sample rather than separate studies - 1,016 distinct respondents in total, the median one appearing in 53 of the tables. Each mailing bundles several instruments, so it is split into blocks by column family and response scale.	automated	2026-08-26
